regime,undefined_policy,law,mean_repeats,dataset,threshold,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
finch,skip,zipf,1.0,0,0.5,0.8,1.0,0.05,0.9167057745677342,0,-0.9688512198671898,39.2,0.602227128857858,12.38,13841,30,0.5424799404879085,0.020016115469898187,18.696226779997147,0.004975124378109453,0.011833333333333333,0,0.7989337186981607,0.007250438617017112,16.243438789090234,0.004975124378109453,0.0,0,0.8427372560393678,0.009590381071256178,7.712782003007286,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,1,0.5,0.8,1.0,0.05,0.9035349765244435,0,-0.9173493581803033,40.03333333333333,0.6390913981451448,10.586666666666666,13278,30,0.4718600122241521,0.02187066443154509,19.73762459990316,0.004975124378109453,0.0525,0,0.7685048841422116,0.008013327374086322,16.850689617261263,0.004975124378109453,0.0,0,0.8037497202977357,0.012260361491292377,8.13885106875338,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,2,0.5,0.8,1.0,0.05,0.9100524593026409,0,-0.9542184778946906,37.4,0.5818319062550817,11.506666666666666,13471,30,0.6786467245648368,0.01613203506582199,14.344484982435358,0.004975124378109453,0.0018333333333333333,0,0.8016389287306822,0.007364817266880673,14.720464424757768,0.004975124378109453,0.0,0,0.8507571528515566,0.00979723970105815,6.052246169365448,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,3,0.5,0.8,1.0,0.05,0.9065918139431577,0,-0.8500048722335664,41.93333333333333,0.5986092541717123,10.273333333333333,13611,30,0.4391777153616316,0.022606753814750462,20.67586095782348,0.004975124378109453,0.08416666666666667,0,0.7502457325345523,0.008811691826383293,17.74302647994179,0.004975124378109453,0.0,0,0.8235070845578076,0.01164456984946558,7.135062132772829,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,4,0.5,0.8,1.0,0.05,0.9255094033519989,0,-0.962470827758242,40.2,0.588116179432946,11.943333333333333,13882,30,0.502405287357075,0.022831072198022963,18.531942447782292,0.004975124378109453,0.0645,0,0.8075365821626254,0.00581445951923473,20.28955929594305,0.004975124378109453,0.0,0,0.8600585376880315,0.008636571320767117,7.578339046027114,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,5,0.5,0.8,1.0,0.05,0.9163847667241153,0,-0.9564338211202194,38.36666666666667,0.6291347310723486,11.766666666666667,12382,30,0.5083472400324284,0.020854305692483595,19.566104607297174,0.004975124378109453,0.05383333333333333,0,0.8053408412721995,0.007153314964962444,15.523421797560784,0.004975124378109453,0.00016666666666666666,0,0.8643616120129404,0.009178898145602387,5.667690597057035,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,6,0.5,0.8,1.0,0.05,0.9070651840863133,0,-0.8805689590686064,43.266666666666666,0.5451483302285648,11.603333333333333,13373,30,0.5673017967479536,0.018599783316803307,18.267061586218194,0.004975124378109453,0.004166666666666667,0,0.8020895068480897,0.006387937077541863,16.433423805517393,0.004975124378109453,0.0,0,0.8161055878249379,0.01259590941148011,7.221359989972093,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,7,0.5,0.8,1.0,0.05,0.929439427969308,0,-0.9561655623284053,37.13333333333333,0.7043367927586449,10.443333333333333,13259,30,0.4789751167917313,0.022064003525746653,20.416254495786607,0.004975124378109453,0.04516666666666667,0,0.7534060387452306,0.008104571894033954,21.720257593576466,0.004975124378109453,0.0003333333333333333,0,0.8181185184700126,0.011073505797287372,10.052905695553543,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,8,0.5,0.8,1.0,0.05,0.9135694331848767,0,-0.9330747255658097,39.8,0.6236102501384728,10.823333333333334,12641,30,0.5285379280503174,0.020545020525382287,18.740867387251974,0.004975124378109453,0.0215,0,0.7973698128146124,0.0065286143790479895,17.79851184704352,0.004975124378109453,0.0,0,0.8370812246761418,0.009906196861482508,7.721248585936958,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,9,0.5,0.8,1.0,0.05,0.9232088837283997,0,-1.0102666687655115,38.4,0.6508465804421714,12.32,13253,30,0.5577485460889112,0.01857682077993514,19.67292153855642,0.004975124378109453,0.016,0,0.8229505305954167,0.005795595299791569,17.299060397917827,0.004975124378109453,0.0,0,0.8459289441758168,0.008633492608111774,8.951179211061465,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,10,0.5,0.8,1.0,0.05,0.9092466717588025,0,-0.9080096882694002,43.166666666666664,0.5974802461004289,11.713333333333333,15448,30,0.49520789284103073,0.021329065854871154,19.41195089062999,0.004975124378109453,0.085,0,0.7630717567900572,0.0075965102165146785,19.24237719722453,0.004975124378109453,0.0,0,0.8312216422820912,0.01035533442136657,7.534766749369213,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,11,0.5,0.8,1.0,0.05,0.9060703141609472,0,-0.9953116762580257,35.233333333333334,0.6864746051603738,11.89,13176,30,0.5881025895996381,0.017796275346727793,17.86709400513821,0.004975124378109453,0.007166666666666667,0,0.8215714173476075,0.0053137155095797,15.902036279699756,0.004975124378109453,0.0,0,0.860351972512888,0.00970380699100546,4.711382006096775,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,12,0.5,0.8,1.0,0.05,0.9169297768121507,0,-0.8642605174496281,43.0,0.5913299515429841,10.606666666666667,13447,30,0.5079968727432124,0.022314067390692076,18.326237745410662,0.004975124378109453,0.030333333333333334,0,0.7759839224617043,0.007590882100353787,18.567783359970424,0.004975124378109453,0.0,0,0.823651031186576,0.011356923903586613,8.213381230468269,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,13,0.5,0.8,1.0,0.05,0.9302184410295419,0,-0.9399475027664624,39.9,0.6339005406260844,11.453333333333333,13462,30,0.49842050386050396,0.021941817333137676,19.679223950010474,0.004975124378109453,0.027333333333333334,0,0.7820636414743793,0.007648081130216126,19.37149946930229,0.004975124378109453,0.0,0,0.8354262213410902,0.01020547604843022,9.288368248439753,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,14,0.5,0.8,1.0,0.05,0.9298654667450694,0,-0.9614409296877613,40.333333333333336,0.5983177166218965,12.38,14072,30,0.5752326050325494,0.018599772989209763,19.066515592327512,0.004975124378109453,0.0095,0,0.792419355910843,0.006382199283927022,21.53585382085635,0.004975124378109453,0.0,0,0.8396295470024286,0.010270646461010757,8.78580721137591,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,15,0.5,0.8,1.0,0.05,0.9336648671779453,0,-1.0525141671281597,34.8,0.722438346668202,12.033333333333333,12666,30,0.5138447672647897,0.02304448577756881,18.21781158257837,0.004975124378109453,0.05533333333333333,0,0.8240093302253493,0.005421103249032825,20.227531540219154,0.004975124378109453,0.0,0,0.8691766608370446,0.007858006576917561,8.206687753396778,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,16,0.5,0.8,1.0,0.05,0.9259019574981041,0,-0.9602639357186008,38.233333333333334,0.6375452633320559,11.193333333333333,13523,30,0.49811896905215364,0.02095471320706967,20.414642959734028,0.004975124378109453,0.049,0,0.7750726422089894,0.0068100444434351344,22.14806621923206,0.004975124378109453,0.0,0,0.793105687923793,0.011502637200200819,11.544854215865618,0.004975124378109453,0.00016666666666666666,0
finch,skip,zipf,1.0,17,0.5,0.8,1.0,0.05,0.8956344758148217,0,-0.91955339110635,38.3,0.5705250785889173,11.97,14126,30,0.4776310119980506,0.021200074167245984,19.71707554035752,0.004975124378109453,0.041833333333333333,0,0.7971743850552738,0.007324021881700676,13.443445739226126,0.004975124378109453,0.00016666666666666666,0,0.8585455849957273,0.008937209140118182,4.149941020469835,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,18,0.5,0.8,1.0,0.05,0.9296780462800665,0,-1.0143757771328086,37.233333333333334,0.6547470011869577,12.21,13090,30,0.5456229986207097,0.01941749136270638,19.778819028959656,0.004975124378109453,0.021166666666666667,0,0.8137833879916476,0.006277388069532327,18.462242098894663,0.004975124378109453,0.0,0,0.852466656806323,0.008825414408803292,8.748755117575618,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,19,0.5,0.8,1.0,0.05,0.9213714593852405,0,-0.9667162906213076,37.766666666666666,0.6853628281078196,11.14,13619,30,0.44774645384430356,0.023800255443718287,19.899996731587304,0.004975124378109453,0.076,0,0.7616291256559243,0.008466394944257445,18.8678102995497,0.004975124378109453,0.0,0,0.8341370145576557,0.00989146576120957,8.819162592634543,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,20,0.5,0.8,1.0,0.05,0.8873998620718833,0,-0.715734429371513,46.36666666666667,0.5531318438818746,8.736666666666666,13632,30,0.4724382307678859,0.023824316376448655,17.417567192576595,0.004975124378109453,0.079,0,0.6589872960016899,0.01078077849283651,21.18701967784296,0.004975124378109453,0.0011666666666666668,0,0.7932830802326777,0.012858136176300213,7.319628642032833,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,21,0.5,0.8,1.0,0.05,0.9099789479570405,0,-0.9586931818036464,36.36666666666667,0.6906179223094808,10.81,13574,30,0.4530223763029754,0.020731885510867704,22.041245183151688,0.004975124378109453,0.05333333333333334,0,0.7597106673199531,0.00953287991173213,15.763156782469483,0.004975124378109453,0.0045,0,0.8197967463507032,0.012066142241424745,7.473987940961713,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,22,0.5,0.8,1.0,0.05,0.9177549455375754,0,-0.943948953323215,41.266666666666666,0.5996693134027974,11.616666666666667,13976,30,0.5253421707074051,0.020360004879865765,19.27370730732151,0.004975124378109453,0.019833333333333335,0,0.8124861282152824,0.005954539604550378,17.678750048424902,0.004975124378109453,0.0,0,0.8591268016634882,0.007751529964663329,7.563428657484858,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,23,0.5,0.8,1.0,0.05,0.9351809455308361,0,-0.9770114431955765,38.5,0.6630612194558118,11.536666666666667,13479,30,0.5168221247053465,0.019931591984168013,20.989734345244415,0.004975124378109453,0.044333333333333336,0,0.7920549698495329,0.006764857967673106,21.15727726513287,0.004975124378109453,0.0,0,0.8509180603257103,0.009667196795961579,8.716372179402223,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,24,0.5,0.8,1.0,0.05,0.9320753147928628,0,-0.9610324167315957,40.56666666666667,0.6206277798868093,12.053333333333333,13218,30,0.45176099254953045,0.022808451980245146,21.05861119638203,0.004975124378109453,0.059,0,0.8118235219229798,0.005635114234817353,21.339725843868468,0.004975124378109453,0.0,0,0.8404712985654669,0.009396800222004842,9.748426492337606,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,25,0.5,0.8,1.0,0.05,0.9301501750414879,0,-1.0664025753989432,35.666666666666664,0.6867355319475541,12.61,13241,30,0.4488873958833247,0.021842740500259653,22.03307680885749,0.004975124378109453,0.0555,0,0.8258736079943896,0.005746511728847314,18.146063554283394,0.004975124378109453,0.0,0,0.8594482300020373,0.010214116878223609,6.921983161381911,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,26,0.5,0.8,1.0,0.05,0.8970399764976072,0,-0.8839319581136952,40.93333333333333,0.5790774952928239,10.756666666666666,13089,30,0.49852071315774155,0.01936039844670544,20.584249050291717,0.004975124378109453,0.043,0,0.7671111185404844,0.008785193589169418,14.789527019336491,0.004975124378109453,0.0,0,0.8268360829273838,0.01046416621600334,6.708981119093597,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,27,0.5,0.8,1.0,0.05,0.903841172793522,0,-0.9926231530479058,36.0,0.7037407769144702,11.293333333333333,13071,30,0.4697843844898534,0.02005693782230869,21.64122919206945,0.004975124378109453,0.0265,0,0.7908621389017126,0.0069724106434851255,16.203726324893765,0.004975124378109453,0.0,0,0.8510088637865907,0.009371538603637191,5.637527757333956,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,28,0.5,0.8,1.0,0.05,0.9222989305217336,0,-0.9221638202986406,41.53333333333333,0.6135697960760083,11.33,14201,30,0.602619746376212,0.01669673540512309,19.146208907846376,0.004975124378109453,0.0125,0,0.7722075072596141,0.006608671073659376,22.71128667007638,0.004975124378109453,0.0,0,0.8266599333627063,0.009847548077762865,9.711960419365052,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,29,0.5,0.8,1.0,0.05,0.9082154961251039,0,-0.8803490528298331,40.766666666666666,0.565345805651923,10.78,13481,30,0.591305154210078,0.019313868196527632,16.40843453472474,0.004975124378109453,0.026333333333333334,0,0.7638196188301093,0.008810763165622256,16.388577763433357,0.004975124378109453,0.0013333333333333333,0,0.8326617732503186,0.012203668994960061,6.191066220002184,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,0,0.5,0.8,1.0,0.05,0.8803238935383149,0,-0.9289595798334678,39.4,0.6816964259588091,11.286666666666667,14046,30,0.4389416356057127,0.020071097282250816,21.99093809997739,0.004975124378109453,0.07433333333333333,0,0.7241869091101285,0.009782562338581303,15.96074515287268,0.004975124378109453,0.00016666666666666666,0,0.7783601984796136,0.012495793347013586,8.15984165447726,0.004975124378109453,0.00016666666666666666,0
