regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,zipf,0.0,0,0.25,8,3,40.0,1.0,1.0,0.05,0.8974149762768888,0,-0.7957258029158906,173.375,0.41943659381803455,84.36363636363636,45732,8,0.3095356476093428,0.021680244938084056,27.115898844614186,0.004975124378109453,0.0225,0,0.7254222805898414,0.014725387750184758,11.680011324991389,0.004975124378109453,0.0,0,0.6982192229305002,0.01651157020370756,12.064010320572695,0.004975124378109453,0.000625,0
whale,song,skip,zipf,0.0,1,0.25,8,3,40.0,1.0,1.0,0.05,0.9199329527550292,0,-0.9480830817321302,155.25,0.5114906884366903,106.41818181818182,45668,8,0.3542645321644721,0.022033975881928146,25.672553315922787,0.004975124378109453,0.08875,0,0.7301688616008477,0.014540917559113633,13.050351904047854,0.004975124378109453,0.000625,0,0.7327710170733615,0.014951638852914704,12.5178207902729,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,2,0.25,8,3,40.0,1.0,1.0,0.05,0.9308872253282101,0,-0.9078586586290741,166.0,0.49653789626213524,110.27272727272727,45814,8,0.3216942141231358,0.023250037799881933,26.2018073453699,0.004975124378109453,0.08,0,0.7321783044022961,0.019366442626919337,10.260476059227766,0.004975124378109453,0.005625,0,0.744959493357475,0.01478954806837416,12.571562776033794,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,3,0.25,8,3,40.0,1.0,1.0,0.05,0.9102788799333892,0,-0.867081631308125,166.625,0.4596621776103825,89.43636363636364,45646,8,0.3143498097469832,0.02158521351820458,27.60820826181822,0.004975124378109453,0.039375,0,0.7353256186827428,0.015317882643239201,11.421504219962467,0.004975124378109453,0.0,0,0.705157302728555,0.015010797383854664,13.66493544343348,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,4,0.25,8,3,40.0,1.0,1.0,0.05,0.925440618622712,0,-0.913289781534706,159.0,0.47127749911331596,98.61818181818182,45835,8,0.3059611952546972,0.022969996804021262,26.969068766242277,0.004975124378109453,0.010625,0,0.7338936376020332,0.01606344045316122,11.924405707432566,0.004975124378109453,0.0,0,0.7247496918165445,0.013833207777797221,14.507909519604226,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,5,0.25,8,3,40.0,1.0,1.0,0.05,0.9124927255240716,0,-0.8846914347699772,158.375,0.49357819988696977,96.72727272727273,45617,8,0.3342979662427584,0.0245401749069407,23.56115070385184,0.004975124378109453,0.05,0,0.7002920299873027,0.017954170477981125,11.819019753489052,0.004975124378109453,0.0,0,0.7467032027406496,0.015627041277735343,10.609143460805399,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,6,0.25,8,3,40.0,1.0,1.0,0.05,0.9081687556165527,0,-0.8553699468875404,164.375,0.4695916046013626,97.32727272727273,45496,8,0.349026596430103,0.0226866663447317,24.646290058225937,0.004975124378109453,0.010625,0,0.7194490033729182,0.016656478523204458,11.330111102459352,0.004975124378109453,0.0,0,0.704280516523189,0.014586774139473459,13.977609932385196,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,7,0.25,8,3,40.0,1.0,1.0,0.05,0.9343535093714364,0,-0.896658119006252,177.0,0.4522021108636221,99.63636363636364,46076,8,0.319760768781775,0.02165802877504915,28.377131962152298,0.004975124378109453,0.03125,0,0.7535406453759359,0.01340788284358225,13.485564134538022,0.004975124378109453,0.0,0,0.7374478056882297,0.014170281586625777,13.89568037018055,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,8,0.25,8,3,40.0,1.0,1.0,0.05,0.9154445072343393,0,-0.8735629962198398,165.625,0.4581493555701481,108.7090909090909,45737,8,0.3420847795947087,0.023207724157248772,24.705555950023896,0.004975124378109453,0.0925,0,0.7109318880680356,0.018304216182824407,11.172978789346153,0.004975124378109453,0.0025,0,0.699195824709129,0.016966282970991297,12.745790158925747,0.004975124378109453,0.000625,0
whale,song,skip,zipf,0.0,9,0.25,8,3,40.0,1.0,1.0,0.05,0.9212241880210382,0,-0.8489375942338038,183.75,0.4507428476769763,97.38181818181818,45524,8,0.2997202913927332,0.022177427527881384,28.024165374769122,0.004975124378109453,0.048125,0,0.7398275433161854,0.017440984053455906,10.40059690146379,0.004975124378109453,0.0,0,0.7473889170727708,0.014531376627641184,11.96275311023202,0.004975124378109453,0.0,0
