regime,law,stickiness,dataset,group,year,source,zipf_exponent,lognormal_sigma,geometric_tail,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
song,zipf,0.8,23,4,2014,discovered,1.0,1.0,0.05,124,0.9315617593803414,2,1.763690418014303,89,0.717741935483871,0.03,0.0,-5.314180195728864,-2.0210480687967505,0.043274789359472834,False,0.5460359927602803,1.5275136865374985,9.282530299969949e-11,
song,zipf,0.8,23,4,2014,true,1.0,1.0,0.05,24,0.9494971149680818,22,2.2254206721800824,21,0.875,1.0,0.0,-0.008064407428883591,-0.06389841519139677,0.9490511141960112,False,-17.97598334280878,4.270603519762702,3.9188102775256084e-05,
song,zipf,0.8,23,5,2015,discovered,1.0,1.0,0.05,168,0.8908731091238583,1,1.535022466677905,168,1.0,0.0,0.0,2.467363997059799,1.449643729210478,0.14715789495935483,False,-35.39724811532723,7.759633508944754,1.025630700723923e-05,
song,zipf,0.8,23,5,2015,true,1.0,1.0,0.05,24,0.9767105085246469,41,2.159193104998621,20,0.8333333333333334,0.22,0.0,-0.1488327233423652,-0.36351246093538464,0.7162221061788617,False,0.1214010565361196,2.09709480448957,6.626083859373466e-08,
song,zipf,0.8,23,6,2016,discovered,1.0,1.0,0.05,130,0.9229820284779362,2,1.6720744122008386,91,0.7,0.01,0.0,-2.386993541426036,-1.1966545373904365,0.2314412339028742,False,-1.1307745527492497,2.3409654303691867,5.688889359589666e-10,
song,zipf,0.8,23,6,2016,true,1.0,1.0,0.05,24,0.9347190467602644,40,2.4019824626472293,16,0.6666666666666666,0.94,0.0,-0.0028595000626161493,-0.039945081145676284,0.9681369102072631,False,-21.75151244816642,4.358286128644722,3.341798020528586e-07,
song,zipf,0.8,23,7,2017,discovered,1.0,1.0,0.05,146,0.9224910582851545,1,1.5353552949975886,146,1.0,0.01,0.0,-4.297688898396096,-1.7738804811147504,0.07608292199952899,False,-3.7886107982767703,3.1753059265049144,5.4158135753823444e-09,
song,zipf,0.8,23,7,2017,true,1.0,1.0,0.05,24,0.9917974192751553,23,2.0150460186816592,23,0.9583333333333334,0.89,0.0,-0.17530919061452588,-0.41322031064174886,0.6794452086618248,False,-0.9926124739996297,2.393297676910984,1.1543477285158588e-10,
song,zipf,0.8,24,0,2010,discovered,1.0,1.0,0.05,62,0.9213128171950441,1,2.1283280689079644,62,1.0,0.92,0.0,-0.03627141141306778,-0.06487027796652925,0.9482772854793722,False,-111389.63325013772,279.7884170454394,3.371011007402558e-05,
song,zipf,0.8,24,0,2010,true,1.0,1.0,0.05,21,0.8353784684430515,5,1.90407075672461,17,0.8095238095238095,0.1,0.0,-1.7418575583584441,-1.1450442372470147,0.25219083289435185,False,2.179824832546136,1.0081410341696055,2.5863755581667647e-12,
song,zipf,0.8,24,1,2011,discovered,1.0,1.0,0.05,71,0.9631529745496854,6,2.33026230808637,19,0.2676056338028169,0.33,0.0,0.0428641691624172,0.5120507812961919,0.6086154698180245,False,-191788.33482457252,371.025016503066,8.649190476717195e-05,
song,zipf,0.8,24,1,2011,true,1.0,1.0,0.05,24,0.9163359138257221,10,2.3544628779982673,15,0.625,0.87,0.0,-0.19215418316246513,-0.47725140744047395,0.6331831085237377,False,0.30585230825886955,1.5277389502147891,4.2224712615279714e-10,
song,zipf,0.8,24,2,2012,discovered,1.0,1.0,0.05,92,0.882516376100185,2,1.7519913574602612,77,0.8369565217391305,0.01,0.0,-5.2271698030903755,-1.9393732897944032,0.05245590049870022,False,0.7935024134308789,1.440691516270919,3.865352482534945e-12,
song,zipf,0.8,24,2,2012,true,1.0,1.0,0.05,24,0.9225671550450556,15,2.2648950945389634,20,0.8333333333333334,0.96,0.0,-0.03397427122238472,-0.17538226076752442,0.8607792784103918,False,-8.036627001632796,3.079071248596076,3.5638834106066497e-09,
song,zipf,0.8,24,3,2013,discovered,1.0,1.0,0.05,64,0.9653349371403938,3,1.970722855979622,40,0.625,0.97,0.0,-0.027045611932362768,-0.09787842174812127,0.9220288346504162,False,-204.36587909644837,14.020642621250657,0.0003854082793282032,
song,zipf,0.8,24,3,2013,true,1.0,1.0,0.05,22,0.9534823658176478,15,2.158856571779324,11,0.5,0.85,0.0,-0.002349809841909689,-0.021895639522796183,0.9825312030992854,False,-15.831463103221779,4.135746273116144,1.4976035522806797e-05,
song,zipf,0.8,24,4,2014,discovered,1.0,1.0,0.05,117,0.8966121108884847,1,1.5303122353511442,117,1.0,0.0,0.0,-10.707251167547154,-2.8551694765052287,0.004301386893011517,False,0.246274038362921,1.840827412646797,1.3812950783176348e-11,
song,zipf,0.8,24,4,2014,true,1.0,1.0,0.05,24,0.9674068614034704,20,2.1882437516810107,22,0.9166666666666666,0.86,0.0,-0.06835225951019153,-0.27836313706977484,0.7807336139953971,False,-4.448680505262933,2.732313522716371,6.369731408994994e-10,
song,zipf,0.8,24,5,2015,discovered,1.0,1.0,0.05,137,0.8749243515495565,1,1.451920193530132,137,1.0,0.0,0.0,-5.658188998511358,-1.7355280552900831,0.0826473166534404,False,-1.6113299602972764,2.9680475494362177,1.7582237887836527e-09,
song,zipf,0.8,24,5,2015,true,1.0,1.0,0.05,24,0.9943812721459935,50,2.1932284699114284,16,0.6666666666666666,0.83,0.0,-0.1342849036527909,-0.357454693672283,0.7207514379015793,False,0.7919363192153465,1.9598008689568813,6.155715936984052e-10,
song,zipf,0.8,24,6,2016,discovered,1.0,1.0,0.05,93,0.8402782475100365,12,2.171949012107841,42,0.45161290322580644,0.04,0.0,-1.6771928458299135,-1.0168094925370919,0.3092440654934946,False,2.2296488258640874,1.1531355802180105,3.5637981454783585e-10,
song,zipf,0.8,24,6,2016,true,1.0,1.0,0.05,24,0.9567330557379153,29,2.3313164609427384,18,0.75,0.45,0.0,0.006921058967601645,0.42761696434655283,0.6689300129627017,False,-50096.04655501501,193.06092692857607,2.927497280325042e-05,
song,zipf,0.8,24,7,2017,discovered,1.0,1.0,0.05,158,0.9260035559781977,3,1.7275872226480078,93,0.5886075949367089,0.01,0.0,-4.094077956993726,-1.8099975017346122,0.07029617458941713,False,0.5831545940051169,1.8136242468328279,4.206412995699793e-12,
song,zipf,0.8,24,7,2017,true,1.0,1.0,0.05,24,0.9758935945412768,47,2.271193729691195,15,0.625,0.41,0.0,-0.06864704923424902,-0.2774800439096639,0.7814115270971833,False,-1.164577929386856,2.2459133397101096,2.631300617395027e-07,
song,zipf,0.8,25,0,2010,discovered,1.0,1.0,0.05,63,0.907917141416255,1,1.9724693043368218,63,1.0,0.09,0.0,-2.411436631182678,-1.379970773663484,0.16759564370036883,False,-0.7615540597451722,1.3307120361869595,9.708855941426009e-11,
song,zipf,0.8,25,0,2010,true,1.0,1.0,0.05,22,0.8383548297734615,9,2.6651117674399267,11,0.5,0.22,0.0,0.03378165454294546,0.9995679348079476,0.31751964728920834,False,-231872.29544495157,367.13109867992665,6.825258424214553e-05,
song,zipf,0.8,25,1,2011,discovered,1.0,1.0,0.05,62,0.9452351046793298,2,1.7208604475196245,45,0.7258064516129032,0.1,0.0,-3.037090617436772,-1.523889713497037,0.12753626349781708,False,0.6843452907954535,1.5560444343522482,2.62332378042629e-11,
song,zipf,0.8,25,1,2011,true,1.0,1.0,0.05,24,0.959822576967719,8,2.2206549550272086,20,0.8333333333333334,0.65,0.0,-0.23616329470980357,-0.5080333051372377,0.6114299866073121,False,-0.441444718638794,1.7607430001078712,2.0763479824381648e-10,
song,zipf,0.8,25,2,2012,discovered,1.0,1.0,0.05,115,0.8838413048838211,1,1.662412898421192,115,1.0,0.0,0.0,-3.28193773666833,-1.4163753619698565,0.1566656336005462,False,-2.2644544772389334,2.3280998331532303,3.178683982696384e-10,
song,zipf,0.8,25,2,2012,true,1.0,1.0,0.05,24,0.9529461630170176,15,2.1948176655706577,19,0.7916666666666666,0.22,0.0,-0.24195478430747874,-0.47607426421708743,0.6340214710855011,False,0.5118864782979649,1.7281986086376282,5.723052254325012e-09,
song,zipf,0.8,25,3,2013,discovered,1.0,1.0,0.05,72,0.8964372781862237,1,1.5942093130111885,72,1.0,0.01,0.0,-3.742436502409467,-1.5608917705969283,0.11854928933208722,False,-0.7968232509503999,2.060962568700834,1.1084466677857563e-12,
song,zipf,0.8,25,3,2013,true,1.0,1.0,0.05,23,0.835852634676834,20,2.641881258360526,11,0.4782608695652174,0.93,0.0,0.009290195447282379,0.5459778772081516,0.5850811443491464,False,-87650.02144997916,229.33317682907747,3.3326869015581906e-05,
song,zipf,0.8,25,4,2014,discovered,1.0,1.0,0.05,118,0.916224293035468,14,2.819811490508608,18,0.15254237288135594,0.85,0.0,0.008324210466196469,0.24285293219072174,0.8081193287678707,False,-93859.95722747024,224.55556823844887,4.408822496770881e-05,
song,zipf,0.8,25,4,2014,true,1.0,1.0,0.05,24,0.9644015869249096,21,2.288633985045855,18,0.75,0.87,0.0,-0.0015890872479387141,-0.01749814244197488,0.9860392147369343,False,-27.313061346515724,4.938957603736087,0.00025316966500099625,
song,zipf,0.8,25,5,2015,discovered,1.0,1.0,0.05,165,0.9242395837568084,4,1.7739567349738639,88,0.5333333333333333,0.21,0.0,-3.4944058931229236,-1.7545787705580973,0.07933138536756011,False,0.78152463601263,1.7766553325893153,5.577476258622482e-10,
song,zipf,0.8,25,5,2015,true,1.0,1.0,0.05,24,0.9912239062831031,39,2.0624664805666244,23,0.9583333333333334,0.64,0.0,-0.4346245252648595,-0.5984653787656,0.5495294532046533,False,2.250497586991951,1.6756871356751706,4.75353090223507e-11,
song,zipf,0.8,25,6,2016,discovered,1.0,1.0,0.05,110,0.9007401509612302,2,1.5816004242256216,83,0.7545454545454545,0.0,0.0,-6.760679493798241,-2.2488250702454966,0.02452362768696814,False,1.0856827880733046,1.7558195421637102,7.963762982399203e-11,
song,zipf,0.8,25,6,2016,true,1.0,1.0,0.05,24,0.8764452729487305,55,2.2550916372405454,10,0.4166666666666667,0.71,0.0,-0.15110514640381378,-0.3565741378613,0.7214106413989887,False,2.43093041851173,1.5276882552190287,5.929486235345394e-09,
song,zipf,0.8,25,7,2017,discovered,1.0,1.0,0.05,85,0.8304701903199095,20,2.3229261049928924,33,0.38823529411764707,0.05,0.0,-0.3521344442801819,-0.4480330225796232,0.6541293643306028,False,0.6038275951490377,1.6624735110508415,3.9244696381501853e-10,
song,zipf,0.8,25,7,2017,true,1.0,1.0,0.05,24,0.9893768566488319,20,2.051424428775182,24,1.0,0.43,0.0,-0.1413457692132951,-0.32865413369485025,0.7424171260756488,False,-1.8758380796157759,2.4850491951214226,7.650190099184329e-07,
song,zipf,0.8,26,0,2010,discovered,1.0,1.0,0.05,69,0.9304465903974738,1,2.006354322399933,69,1.0,0.37,0.0,-1.3525530367864795,-1.0191336841577925,0.3081395046086194,False,-2.5429586844330734,1.7735063431290476,9.653433608036721e-11,
song,zipf,0.8,26,0,2010,true,1.0,1.0,0.05,24,0.9524124158378469,4,1.9847257912487875,17,0.7083333333333334,0.76,0.0,-0.05106231955185514,-0.1612927663097503,0.8718628203169269,False,-6.783083517735345,3.0805123503929486,2.659125897253034e-08,
song,zipf,0.8,26,1,2011,discovered,1.0,1.0,0.05,93,0.9258875599202219,1,1.8234551394554221,93,1.0,0.25,0.0,-0.9574973972983841,-0.7224517604443735,0.47001677358313676,False,-6.596165292703613,2.868338367380323,2.5414124138478655e-09,
song,zipf,0.8,26,1,2011,true,1.0,1.0,0.05,24,0.9043326236656252,17,2.171296466986327,10,0.4166666666666667,0.36,0.0,-0.16006644604709486,-0.3478624187447756,0.7279435101385412,False,1.2071830886855657,1.606781314455667,5.464642072183779e-10,
song,zipf,0.8,26,2,2012,discovered,1.0,1.0,0.05,100,0.9551769763354129,4,2.0895562705215633,36,0.36,0.32,0.0,-0.34039470160635,-0.4853292441989272,0.6274428142383863,False,-2.1514827653223283,2.089198057292888,1.1220890883123502e-10,
song,zipf,0.8,26,2,2012,true,1.0,1.0,0.05,24,0.9380882137663372,8,1.940265963534095,21,0.875,0.24,0.0,-0.8253569135108623,-0.8165220500774876,0.4142016174449079,False,1.6677811878196918,1.4627253824939517,1.1226575225009583e-11,
song,zipf,0.8,26,3,2013,discovered,1.0,1.0,0.05,90,0.9548636439672537,2,1.8414295650910961,64,0.7111111111111111,0.22,0.0,-0.6635224555673311,-0.5699555099303654,0.5687078738038733,False,-3.7965905571847873,2.60116191970842,7.575124527647858e-09,
song,zipf,0.8,26,3,2013,true,1.0,1.0,0.05,24,0.9293822997034438,16,2.1654828111374704,16,0.6666666666666666,0.5,0.0,-0.21579492975634107,-0.44984924776112256,0.6528191447560849,False,0.7179697389113693,1.7242788802738425,5.322107199390302e-10,
song,zipf,0.8,26,4,2014,discovered,1.0,1.0,0.05,117,0.9306369542163406,1,1.5332907306840657,117,1.0,0.04,0.0,-6.161688703729567,-2.0216263453595538,0.04321496823356698,False,-1.0824276801209145,2.3816914746266624,1.979287844733335e-10,
song,zipf,0.8,26,4,2014,true,1.0,1.0,0.05,24,0.9740072694195288,18,2.0485496967038315,22,0.9166666666666666,0.94,0.0,-0.12408057282391738,-0.31919780429597755,0.7495765218664936,False,-2.199415942375828,2.5287071646027646,2.7561108595364203e-07,
song,zipf,0.8,26,5,2015,discovered,1.0,1.0,0.05,210,0.952214132040066,4,1.8519950306367965,101,0.48095238095238096,0.27,0.0,-1.0093954158979161,-0.9469295840685141,0.34367466169681127,False,-3.445483291516186,2.7468484923995784,7.656240086362232e-10,
song,zipf,0.8,26,5,2015,true,1.0,1.0,0.05,24,0.9902425667592775,46,2.0737773036825047,24,1.0,0.31,0.0,-0.21112303094858342,-0.4170677519012564,0.6766288517544206,False,0.5053497836249183,2.1458999395808647,2.4449775537505047e-09,
song,zipf,0.8,26,6,2016,discovered,1.0,1.0,0.05,132,0.91547961500633,18,2.5130226086417813,23,0.17424242424242425,0.71,0.0,-0.27920741775569624,-0.475697942602362,0.6342895868882987,False,1.1204636345822734,1.3750381051598906,4.533120545602287e-10,
song,zipf,0.8,26,6,2016,true,1.0,1.0,0.05,24,0.9874272615479787,20,1.9279539330941962,24,1.0,0.64,0.0,-0.6352988738944285,-0.7121626110621908,0.4763640866764287,False,2.0388941162466856,1.7031213173367263,1.111246206164651e-09,
song,zipf,0.8,26,7,2017,discovered,1.0,1.0,0.05,101,0.8616887350864835,17,2.276297629985891,40,0.39603960396039606,0.87,0.0,-0.014790044822459603,-0.0992352826228578,0.9209514616227648,False,-25.39864009083859,4.787189199508107,0.0002755460634773499,
song,zipf,0.8,26,7,2017,true,1.0,1.0,0.05,24,0.9886434726479115,36,2.2366050664957835,16,0.6666666666666666,0.91,0.0,-0.023298355051125874,-0.1464524483926133,0.8835642257730867,False,-7.4236919354194075,3.171209462266772,4.779849405167624e-09,
song,zipf,0.8,27,0,2010,discovered,1.0,1.0,0.05,67,0.9253174505869984,1,2.054503837199125,67,1.0,0.5,0.0,-0.8342002433441043,-0.7922079288750233,0.4282394461351322,False,-4.500277929093643,2.1109210036059234,2.234799012512667e-10,
song,zipf,0.8,27,0,2010,true,1.0,1.0,0.05,23,0.8903370585018074,7,2.1790625310788863,13,0.5652173913043478,0.25,0.0,-0.1838096931775941,-0.40386953165281725,0.6863086625006825,False,-0.21948843115388872,1.7113629388717975,4.480682491703192e-11,
song,zipf,0.8,27,1,2011,discovered,1.0,1.0,0.05,82,0.9309842847211514,5,2.1274237966960268,26,0.3170731707317073,0.28,0.0,-0.7018380592478888,-0.8827606151541171,0.37736562415175434,False,0.7005821600795532,1.394504118068469,8.384404281969182e-13,
song,zipf,0.8,27,1,2011,true,1.0,1.0,0.05,23,0.8913492239123899,7,2.0460362875404416,17,0.7391304347826086,0.63,0.0,-0.21711737639547035,-0.40551523972339215,0.6850988186296038,False,-0.558723615853897,1.9481138054994278,1.3337171367311385e-09,
song,zipf,0.8,27,2,2012,discovered,1.0,1.0,0.05,65,0.8597506217018656,13,2.3543552313589333,16,0.24615384615384617,0.68,0.0,0.006576773877458031,0.08014130354015034,0.936124872898421,False,-34.42645049691267,5.267747335612933,0.0002154702331296221,
song,zipf,0.8,27,2,2012,true,1.0,1.0,0.05,23,0.8630726405968188,21,2.3867989344904554,11,0.4782608695652174,0.81,0.0,-0.10619081357955462,-0.3245836050571051,0.7454962372178768,False,0.6396128429823909,1.6148037495478982,1.3879599691790645e-09,
song,zipf,0.8,27,3,2013,discovered,1.0,1.0,0.05,112,0.9252795725195123,2,1.991204715227513,63,0.5625,0.26,0.0,-3.5194068963809775,-1.7050478972803826,0.088185491763482,False,0.5770391007984357,1.1670160314626126,2.7284841053187847e-12,
song,zipf,0.8,27,3,2013,true,1.0,1.0,0.05,24,0.9337685219612497,11,2.1162713227359373,19,0.7916666666666666,0.85,0.0,-0.07448872030699505,-0.27799247116980236,0.7810181381962453,False,-4.498784908902038,2.7291161883564867,2.327330150819762e-08,
song,zipf,0.8,27,4,2014,discovered,1.0,1.0,0.05,117,0.9322208408635521,1,1.570376361157357,117,1.0,0.0,0.0,-5.9772213472573865,-2.1435278450498365,0.03207073765683598,False,-1.1889437674939267,2.277237530018484,4.603180059348233e-10,
song,zipf,0.8,27,4,2014,true,1.0,1.0,0.05,24,0.9776951949113173,14,1.9468874142944088,24,1.0,0.01,0.0,-0.6968798701743877,-0.7705455661369267,0.4409763365573681,False,1.8183231646037092,1.621435442074958,1.1820020517916419e-09,
song,zipf,0.8,27,5,2015,discovered,1.0,1.0,0.05,115,0.9224059080319016,1,1.445524140284369,115,1.0,0.0,0.0,-6.805332459082063,-2.2554102095443382,0.024107592499985904,False,-1.0813740593627572,2.809582104639426,9.051746019395068e-10,
song,zipf,0.8,27,5,2015,true,1.0,1.0,0.05,24,0.9926933137615054,64,2.1992740631459182,17,0.7083333333333334,0.85,0.0,-0.020583313829441785,-0.14232788738703947,0.8868210198002316,False,-8.500170658167868,3.4388625967923834,1.2076768427959905e-05,
song,zipf,0.8,27,6,2016,discovered,1.0,1.0,0.05,150,0.9193657524489662,20,2.5428080767073027,23,0.15333333333333332,0.37,0.0,-0.4673593354142236,-0.6485001461528216,0.516661516329126,False,2.1040702116440197,1.122194980412596,3.760334266189602e-10,
song,zipf,0.8,27,6,2016,true,1.0,1.0,0.05,24,0.9821213793711395,46,2.1253737114822484,12,0.5,0.85,0.0,-0.33352016848969157,-0.5272892653259205,0.5979927276493486,False,3.149302093673685,1.374453705989259,1.2953336181453778e-09,
song,zipf,0.8,27,7,2017,discovered,1.0,1.0,0.05,122,0.9037468301847263,1,1.485408399799596,122,1.0,0.0,0.0,-4.054474149138819,-1.3941065638646908,0.16328542735750284,False,-2.268140513683545,2.9967413042685522,1.1669783361867303e-08,
song,zipf,0.8,27,7,2017,true,1.0,1.0,0.05,24,0.9467988200322176,24,2.038319196903282,23,0.9583333333333334,0.25,0.0,-0.47804505683456977,-0.6454351241338045,0.5186452477212913,False,1.8777222667982452,1.665696503027444,3.61808361049043e-11,
song,zipf,0.8,28,0,2010,discovered,1.0,1.0,0.05,57,0.9463198448283521,1,1.834525803127532,57,1.0,0.0,0.0,-2.0050188396476107,-1.13658580865937,0.25571147538228156,False,-1.950239246528658,1.8663838123083518,1.30427224576124e-10,
song,zipf,0.8,28,0,2010,true,1.0,1.0,0.05,21,0.9352914620403805,5,1.9028222882501384,13,0.6190476190476191,0.43,0.0,-0.7604120151268692,-0.8858865812781215,0.375678647707251,False,1.6653242238921542,1.2932505180915852,4.334310688136611e-13,
song,zipf,0.8,28,1,2011,discovered,1.0,1.0,0.05,82,0.8541111575045991,1,1.8076287874193082,82,1.0,0.02,0.0,-3.5674308666764447,-1.5995173768017186,0.10970569067958125,False,-0.7365428798041384,1.5476458632146899,6.536993168992922e-13,
song,zipf,0.8,28,1,2011,true,1.0,1.0,0.05,24,0.8477964061463666,7,2.1433071603776934,21,0.875,0.96,0.0,-0.15776307425922154,-0.34193115140303293,0.7324027056308848,False,-1.7729637579816433,2.0991400536519103,6.0069709206800326e-09,
song,zipf,0.8,28,2,2012,discovered,1.0,1.0,0.05,111,0.920586055688765,1,1.6363743620689264,111,1.0,0.0,0.0,-6.003656814963257,-2.040192177708062,0.041331188550353205,False,-0.7322908794565608,1.9103356961312836,1.5164687283686362e-09,
song,zipf,0.8,28,2,2012,true,1.0,1.0,0.05,24,0.9111493940493753,11,1.972357726241767,22,0.9166666666666666,0.55,0.0,-0.8412384299699984,-0.8022586646629444,0.42240334772389454,False,2.01538191935527,1.4193359458696682,2.6062707547680475e-11,
song,zipf,0.8,28,3,2013,discovered,1.0,1.0,0.05,90,0.9624974835323408,2,1.864375816663051,57,0.6333333333333333,0.32,0.0,-1.6456496279117956,-1.171375170588062,0.2414480080868895,False,-0.9094867775151978,1.8547909988197988,4.2462033889023587e-10,
song,zipf,0.8,28,3,2013,true,1.0,1.0,0.05,24,0.9329178765291887,9,2.0016735925375477,18,0.75,0.36,0.0,-0.4324840180614826,-0.5294780777564667,0.596473848017328,False,1.1349042844204638,1.615174308446734,6.252776074688882e-13,
song,zipf,0.8,28,4,2014,discovered,1.0,1.0,0.05,140,0.9503957833733676,1,1.8826301084028634,140,1.0,0.75,0.0,-0.36175727788094925,-0.3139053477457372,0.7535929286235311,False,-36.12121197871413,5.868997082540726,2.417903885998385e-06,
song,zipf,0.8,28,4,2014,true,1.0,1.0,0.05,24,0.9000476080176705,22,2.049454564325943,17,0.7083333333333334,0.67,0.0,-0.31040698107471343,-0.5133109414479384,0.6077338315347698,False,1.56591386011003,1.717414265005278,3.914806256943848e-10,
song,zipf,0.8,28,5,2015,discovered,1.0,1.0,0.05,99,0.8709032282595723,37,2.045968782148348,29,0.29292929292929293,0.64,0.0,-0.06814992385583452,-0.2584928946573544,0.7960265318859262,False,-5.829044578247023,3.263987198843368,6.551584874614491e-08,
song,zipf,0.8,28,5,2015,true,1.0,1.0,0.05,24,0.9773880032084924,31,2.0264421671415627,23,0.9583333333333334,0.33,0.0,-0.46956107723765816,-0.6135351288050576,0.5395225624417493,False,2.1118719874410266,1.69038524987035,1.895317325306678e-08,
song,zipf,0.8,28,6,2016,discovered,1.0,1.0,0.05,133,0.8572256168686312,1,1.4487963171636047,133,1.0,0.0,0.0,-17.781790262883902,-3.502382143018673,0.00046111773638483027,False,0.9936255043323999,1.8099838356122153,9.538325684843585e-11,
song,zipf,0.8,28,6,2016,true,1.0,1.0,0.05,24,0.9719116293772745,29,2.1385143719091966,21,0.875,0.27,0.0,-0.2048838499197112,-0.43297785420912177,0.66503085851311,False,0.46240111156183683,1.9674809155101651,4.89421836391557e-11,
song,zipf,0.8,28,7,2017,discovered,1.0,1.0,0.05,98,0.8867811943380718,14,2.0265504985082248,41,0.41836734693877553,0.31,0.0,-0.541054288034192,-0.6369078954021787,0.5241848396251076,False,0.24451111806022044,1.9715111447445661,2.2779715891374508e-08,
song,zipf,0.8,28,7,2017,true,1.0,1.0,0.05,24,0.9483327594947774,30,2.1049393125039177,19,0.7916666666666666,0.82,0.0,-0.25997137235271683,-0.48047011139723483,0.6308931509701394,False,1.3419226783388822,1.801646388148585,7.678920610487694e-09,
song,zipf,0.8,29,0,2010,discovered,1.0,1.0,0.05,59,0.9058445331247965,3,2.5721958188767093,29,0.4915254237288136,0.43,0.0,-0.4709510849114451,-0.6655957793897965,0.5056695048591614,False,-0.3144012642497079,1.1820194981124956,2.922462272181292e-11,
song,zipf,0.8,29,0,2010,true,1.0,1.0,0.05,22,0.8917878531206899,4,2.0133092307515508,19,0.8636363636363636,0.72,0.0,-0.2410349191266492,-0.426952820451698,0.6694136918728663,False,-1.7193217288027445,2.0957219391458612,6.978275735036732e-09,
song,zipf,0.8,29,1,2011,discovered,1.0,1.0,0.05,70,0.9393082512827763,4,2.1796462955193783,32,0.45714285714285713,0.17,0.0,-0.08791063044311676,-0.24019944026725085,0.8101756475830717,False,-8.587014487569752,3.014546157002243,5.358391774734628e-08,
song,zipf,0.8,29,1,2011,true,1.0,1.0,0.05,23,0.8309420456379696,13,2.131930189879442,12,0.5217391304347826,0.52,0.0,-0.17093778292914896,-0.40772475015973697,0.6834757646674101,False,0.5631010988417077,1.7417285116299457,7.13839654054027e-10,
song,zipf,0.8,29,2,2012,discovered,1.0,1.0,0.05,102,0.9468353269118458,2,1.8929918116666093,62,0.6078431372549019,0.04,0.0,-1.2392115137358877,-0.8872980669242345,0.3749184460524,False,-1.4607649911978031,1.9628468706551432,1.9193180378351826e-10,
song,zipf,0.8,29,2,2012,true,1.0,1.0,0.05,24,0.9698954409514741,8,1.8506825465871868,20,0.8333333333333334,0.7,0.0,-0.8835390611845195,-0.8586100883115936,0.3905556703964682,False,1.827617461945859,1.5378181516806424,4.60858018414001e-11,
song,zipf,0.8,29,3,2013,discovered,1.0,1.0,0.05,82,0.9400522595158324,6,2.0208993581640455,27,0.32926829268292684,0.32,0.0,-0.9569687702138756,-0.9043924532512451,0.3657873384424105,False,1.2501112181943004,1.3942580848747084,7.560174708487466e-12,
song,zipf,0.8,29,3,2013,true,1.0,1.0,0.05,24,0.8822605192116404,17,2.7119605511894336,14,0.5833333333333334,0.48,0.0,0.01375998444565596,0.6496650711451035,0.5159085906841834,False,-146381.03516787902,289.8123395929737,6.551579463121016e-05,
song,zipf,0.8,29,4,2014,discovered,1.0,1.0,0.05,100,0.9103429304582489,6,1.9114096489196533,42,0.42,0.02,0.0,-3.0132409557662907,-1.7196045949574958,0.08550434036667731,False,2.0838252748393065,1.1736861969130572,6.252776074688882e-13,
song,zipf,0.8,29,4,2014,true,1.0,1.0,0.05,24,0.9614603317762147,22,2.2746693032275087,17,0.7083333333333334,0.41,0.0,-0.09585159711614288,-0.3714245372891913,0.7103213524881893,False,-1.3487175948961327,2.129094922527498,1.0893472790485248e-09,
song,zipf,0.8,29,5,2015,discovered,1.0,1.0,0.05,170,0.9375091357753287,1,1.5322313028705512,170,1.0,0.0,0.0,-4.4242525572895826,-1.484933687295854,0.1375613911899351,False,-3.8054491573767173,3.1960912633970797,9.067389328265563e-08,
song,zipf,0.8,29,5,2015,true,1.0,1.0,0.05,24,0.9859274916510066,36,2.189253584029697,22,0.9166666666666666,0.94,0.0,-0.048017201502392304,-0.20800277790962815,0.8352267983343257,False,-5.333553013454104,2.9582979172322172,5.103893698787942e-07,
song,zipf,0.8,29,6,2016,discovered,1.0,1.0,0.05,125,0.8666500529104508,26,2.851661283645648,22,0.176,0.35,0.0,-0.5162024312978417,-0.7126193582743623,0.4760813295617331,False,2.679737792449978,0.8858446585620151,2.0975221559638157e-11,
song,zipf,0.8,29,6,2016,true,1.0,1.0,0.05,24,0.9847104305241942,22,1.9376146360449926,23,0.9583333333333334,0.48,0.0,-0.6980398568238497,-0.7833561630705701,0.43341799097456835,False,2.389263563767086,1.602075836713247,5.224052301855409e-10,
song,zipf,0.8,29,7,2017,discovered,1.0,1.0,0.05,95,0.8659534135858217,31,2.5809350401020694,27,0.28421052631578947,0.75,0.0,-0.30160642965657614,-0.5382650587877313,0.5903940703997574,False,1.6363713387727978,1.3475049907267762,1.3519638741854578e-09,
song,zipf,0.8,29,7,2017,true,1.0,1.0,0.05,24,0.9778015153751752,68,2.3232138300206704,14,0.5833333333333334,0.95,0.0,-0.02882003734949734,-0.1718852487551948,0.8635277437728338,False,-4.10097186639946,2.7071463750527323,4.877534394154281e-07,
song,uniform,0.0,0,0,2010,discovered,1.0,1.0,0.05,56,0.80665071245267,4,2.4504800081783102,30,0.5357142857142857,0.01,0.0,-2.8326346940024987,-1.4784679122459057,0.13928257960067073,False,1.7104620120909793,0.6304404560411319,1.6626700016786344e-12,
