law,brevity,mean_repeats,dataset,condition,loglog_r2,loglog_r2_undefined_years,loglog_slope,loglog_slope_undefined_years,brevity_r2,brevity_r2_undefined_years,brevity_slope,brevity_slope_undefined_years,csn_alpha,csn_alpha_undefined_years,boundary_f1,boundary_f1_undefined_years
zipf,True,5.0,28,confuse_19.19,0.7771418886616306,0,-0.4316702948128542,0,0.07485704306536961,0,-1.8982648040443766,0,2.7534606914996465,0,0.3771844670605108,0
zipf,True,5.0,28,oversplit_25,0.9303547825207923,0,-0.8373429618925281,0,0.09893480773960482,0,-3.3986874114962804,0,2.0548200503794094,0,0.4444816236562813,0
zipf,True,5.0,28,undersplit_25,0.9360800944621653,0,-1.000119723103965,0,0.11577746190142366,0,-4.092342722492532,0,1.8970794612692425,0,0.40444655721354683,0
zipf,True,5.0,29,clean,0.9381399242707087,0,-0.9483902942008865,0,0.1136766384404806,0,-4.628422331342871,0,1.9819818877921658,0,0.4098538068002745,0
zipf,True,5.0,29,confuse_6.7,0.8548859030666611,0,-0.6403084662902379,0,0.0659025427835184,0,-2.3747966591730303,0,2.36915993681727,0,0.3994870355756491,0
zipf,True,5.0,29,confuse_19.19,0.737935364346402,0,-0.3913115632335994,0,0.06301278851910184,0,-1.9978156981212158,0,3.0004158320067287,0,0.3735370193304197,0
zipf,True,5.0,29,oversplit_25,0.9427623543517036,0,-0.9319291513329824,0,0.07966318348160645,0,-2.8920560742302888,0,1.9734599004938889,0,0.5039598994123957,0
zipf,True,5.0,29,undersplit_25,0.93744228395315,0,-0.9807975335100396,0,0.11612609538156574,0,-4.145084570027814,0,1.9318164271922178,0,0.39783374797395354,0
zipf,False,1.0,0,clean,0.9424891063956048,0,-0.9288990766514784,0,0.10728396095611453,0,-0.9305277780982815,0,1.9907566036204407,0,0.7057914442019738,0
zipf,False,1.0,0,confuse_6.7,0.8498438598896076,0,-0.6398675282465641,0,0.06935375928703197,0,-0.9046832541240339,0,2.4461328514221354,0,0.6053630388357514,0
zipf,False,1.0,0,confuse_19.19,0.7751486913205454,0,-0.43905584547756776,0,0.08886357290488982,0,-1.382032085811023,0,2.7328088694242543,0,0.49356683135476864,0
zipf,False,1.0,0,oversplit_25,0.9201676408955861,0,-0.843603671783871,0,0.1214285084969888,0,-0.9324910902870274,0,2.1158293264271153,0,0.6264326343546256,0
zipf,False,1.0,0,undersplit_25,0.9426123213775847,0,-0.9181551140611914,0,0.12010533598575428,0,-0.9239278290780333,0,1.9995801808518818,0,0.6455175924878639,0
zipf,False,1.0,1,clean,0.94701365743099,0,-0.9667816140448777,0,0.11624298625273917,0,-0.886822799178654,0,2.001247097670965,0,0.6754797032548059,0
zipf,False,1.0,1,confuse_6.7,0.8593586296320859,0,-0.6798845585469973,0,0.08626429307216858,0,-0.9006936557708312,0,2.3350490955768493,0,0.5790773659675326,0
zipf,False,1.0,1,confuse_19.19,0.7736800966044971,0,-0.469114136304124,0,0.08895872669632289,0,-1.1784161203542787,0,2.771154521511835,0,0.46659744688140625,0
zipf,False,1.0,1,oversplit_25,0.9279151102128251,0,-0.8745173729709459,0,0.11955583883031162,0,-0.890972170879951,0,2.0599632015914953,0,0.6301368076906562,0
zipf,False,1.0,1,undersplit_25,0.9401885344022085,0,-0.9154405195367529,0,0.11664079887739644,0,-1.0030397825168953,0,2.0568252402155722,0,0.6222441874049569,0
zipf,False,1.0,2,clean,0.9478142485515191,0,-0.950811610119426,0,0.12060044564559003,0,-0.9335024979184734,0,1.9493003106455231,0,0.7220337948984392,0
zipf,False,1.0,2,confuse_6.7,0.8613416098334079,0,-0.6511466201699309,0,0.08312655988897272,0,-0.9949661061055671,0,2.360477021610773,0,0.623695065006995,0
zipf,False,1.0,2,confuse_19.19,0.7723815861569844,0,-0.44586066560549753,0,0.09201196571033263,0,-1.433006900926674,0,2.636863022021287,0,0.49848133953652685,0
zipf,False,1.0,2,oversplit_25,0.9302717894233143,0,-0.8348287674040847,0,0.12550450058515122,0,-0.9677054360030113,0,2.0996702093665838,0,0.6615218785133522,0
zipf,False,1.0,2,undersplit_25,0.9476879045440804,0,-0.9304445565039572,0,0.1219214907915557,0,-0.93205974005992,0,1.961703164999935,0,0.6806264101821224,0
zipf,False,1.0,3,clean,0.9448698991522926,0,-0.9569005193959801,0,0.10770166152260802,0,-0.8931306467872983,0,2.0106005482830085,0,0.6999181118236473,0
zipf,False,1.0,3,confuse_6.7,0.8562543565115093,0,-0.6456253711353205,0,0.06739582645341059,0,-0.8735615850417591,0,2.3914558064681284,0,0.6169634882349991,0
zipf,False,1.0,3,confuse_19.19,0.765504760611847,0,-0.4365283128827415,0,0.08756259264661823,0,-1.3438389790806773,0,2.74138158121856,0,0.471489141279611,0
zipf,False,1.0,3,oversplit_25,0.9215445259217656,0,-0.8455199056633865,0,0.11350656055757619,0,-0.8792186894917706,0,2.108285014360124,0,0.6423900564391785,0
zipf,False,1.0,3,undersplit_25,0.940675291111035,0,-0.9342090097768131,0,0.11036468233624637,0,-0.9540862248038277,0,2.015200908531713,0,0.6344971310477754,0
zipf,False,1.0,4,clean,0.9398538540845013,0,-0.9332302229746149,0,0.12617076114744524,0,-1.0333603532181215,0,1.988397919755066,0,0.6814987599877975,0
zipf,False,1.0,4,confuse_6.7,0.8680909252774331,0,-0.6722413847318184,0,0.08819657626299529,0,-0.9803076888506734,0,2.308266517401183,0,0.6059212251590309,0
zipf,False,1.0,4,confuse_19.19,0.7631933682910413,0,-0.45424439643560943,0,0.0988260122567871,0,-1.406582024063829,0,2.6831359978720664,0,0.4880907824323413,0
zipf,False,1.0,4,oversplit_25,0.9194480101907482,0,-0.8122940501030586,0,0.1390348825195997,0,-1.1103063534000162,0,2.1347341080882836,0,0.6370738621308597,0
zipf,False,1.0,4,undersplit_25,0.9479299948927422,0,-0.937844947488737,0,0.12130712575795263,0,-0.8702650512970154,0,2.0414499695736064,0,0.6575385208694338,0
zipf,False,1.0,5,clean,0.9494443798466604,0,-0.9621434810237651,0,0.1238712880482972,0,-0.9609702057913158,0,1.9801536357720257,0,0.7217465673320798,0
zipf,False,1.0,5,confuse_6.7,0.8633646096823202,0,-0.6473315678145117,0,0.07535284754204281,0,-0.8898796818889749,0,2.321559646009155,0,0.6163545237600907,0
zipf,False,1.0,5,confuse_19.19,0.7744010446588303,0,-0.4503579669571706,0,0.09223199516970891,0,-1.336600220427674,0,2.7365432013065005,0,0.4920563784871409,0
zipf,False,1.0,5,oversplit_25,0.9343847810491936,0,-0.8790202257168013,0,0.12872240094711748,0,-0.9533197019961894,0,2.0459669865592325,0,0.6694687727115888,0
zipf,False,1.0,5,undersplit_25,0.9476915885556741,0,-0.9199198186178006,0,0.12630453051074855,0,-1.0475614373137616,0,1.9753453932541427,0,0.6763319680099391,0
zipf,False,1.0,6,clean,0.9380783510963835,0,-0.9015299124921285,0,0.11072358933704443,0,-1.0201260562222956,0,2.07545684076169,0,0.6798761484034728,0
zipf,False,1.0,6,confuse_6.7,0.8698019552438774,0,-0.6565757209233125,0,0.07344809118525139,0,-0.9357648069223581,0,2.2931312330322964,0,0.5977054951341293,0
zipf,False,1.0,6,confuse_19.19,0.7753101539898942,0,-0.45510168551128694,0,0.09412426146526588,0,-1.3118723344861092,0,2.7254462953607606,0,0.46810464611940295,0
zipf,False,1.0,6,oversplit_25,0.9127127148639895,0,-0.7821451515728455,0,0.12562549031399936,0,-1.0559780178879887,0,2.1941950223613396,0,0.6442379945048191,0
zipf,False,1.0,6,undersplit_25,0.9388874953642515,0,-0.9030369236739701,0,0.11678605730966292,0,-0.9334132271061528,0,2.0216307827040456,0,0.6439747342000492,0
zipf,False,1.0,7,clean,0.9453579370715184,0,-0.9343525088296473,0,0.1269416547957701,0,-0.9505661463059598,0,1.9763764901640914,0,0.7218148302133365,0
zipf,False,1.0,7,confuse_6.7,0.8505977312728481,0,-0.6509541801228427,0,0.08067063323912568,0,-0.9357865775157717,0,2.387875801797116,0,0.6247910939271953,0
zipf,False,1.0,7,confuse_19.19,0.7695112384316664,0,-0.43553106158625665,0,0.09196949539233393,0,-1.4435978701625602,0,2.831266617649076,0,0.5008723502497858,0
zipf,False,1.0,7,oversplit_25,0.9275143103143637,0,-0.8342576073714703,0,0.12681358767995196,0,-0.9407759606131736,0,2.138420576480856,0,0.6655397451864192,0
zipf,False,1.0,7,undersplit_25,0.9396025872028148,0,-0.9155970862510486,0,0.13342041911373553,0,-0.9543490784445877,0,2.007221764527923,0,0.6513845396306354,0
zipf,False,1.0,8,clean,0.9481184954896034,0,-0.9566222271871394,0,0.12208841342707774,0,-0.9916197621242822,0,1.9650317065307734,0,0.7225040145065493,0
zipf,False,1.0,8,confuse_6.7,0.8694105465362914,0,-0.6695114763904194,0,0.08763600589765219,0,-0.9797135642764385,0,2.320466847063157,0,0.6252731476149815,0
zipf,False,1.0,8,confuse_19.19,0.7829590523457437,0,-0.45859037112864054,0,0.09488071259062605,0,-1.3531043879373275,0,2.761822850713535,0,0.4851536506345493,0
zipf,False,1.0,8,oversplit_25,0.9241558248202759,0,-0.8509788409427381,0,0.11823576561684021,0,-0.9795173405099095,0,2.093450981643696,0,0.6561289149868794,0
zipf,False,1.0,8,undersplit_25,0.9391985704068535,0,-0.9228797189244512,0,0.11498915273572675,0,-0.9242602931891193,0,1.9929521904796528,0,0.660882706465106,0
zipf,False,1.0,9,clean,0.9427877417108843,0,-0.9724902969321518,0,0.11498922759822527,0,-0.8079887889683453,0,1.9518201954480752,0,0.7091052915718292,0
zipf,False,1.0,9,confuse_6.7,0.8668166244352506,0,-0.6887398862094642,0,0.08661859190602926,0,-0.8802253766924157,0,2.3432325603993096,0,0.6224254447234754,0
zipf,False,1.0,9,confuse_19.19,0.7763987464622326,0,-0.4663216898651732,0,0.09051413022242823,0,-1.2289073902836332,0,2.8032431071796555,0,0.48828320267271746,0
zipf,False,1.0,9,oversplit_25,0.9341498243176222,0,-0.8974973589812119,0,0.13275966038871495,0,-0.8410294492323659,0,2.032601751029276,0,0.6649374372093053,0
zipf,False,1.0,9,undersplit_25,0.9421613887627922,0,-0.9628730128666275,0,0.1189959104430317,0,-0.7961888467830561,0,1.975144232953587,0,0.6648374835098072,0
zipf,False,1.0,10,clean,0.9466511209254354,0,-0.9659334129589869,0,0.13143322470557237,0,-0.8739293909919169,0,1.9451801804498978,0,0.6954990416885705,0
zipf,False,1.0,10,confuse_6.7,0.8673236329515548,0,-0.6781352811003212,0,0.08195943779811155,0,-0.85466449860204,0,2.248950765248514,0,0.6207245416393612,0
zipf,False,1.0,10,confuse_19.19,0.771457591634759,0,-0.4575806431412307,0,0.09438954706987604,0,-1.268635515478585,0,2.7648732039832167,0,0.4930746046268373,0
zipf,False,1.0,10,oversplit_25,0.9175959405571077,0,-0.8272774629616106,0,0.1371254588077897,0,-1.0367006857063399,0,2.1199383823796434,0,0.6549815239164154,0
zipf,False,1.0,10,undersplit_25,0.9509236879326397,0,-0.9429626846723589,0,0.12599253045643327,0,-0.8635647782158571,0,1.9698400293929743,0,0.648874916727527,0
zipf,False,1.0,11,clean,0.9369438988605846,0,-0.9543803641072339,0,0.1121333490284695,0,-0.8801807525244096,0,2.043619954937359,0,0.7019239207543302,0
zipf,False,1.0,11,confuse_6.7,0.8602821096921425,0,-0.6721933372101601,0,0.08160792288315777,0,-0.9169882356628638,0,2.3166305468517856,0,0.6139165636368977,0
zipf,False,1.0,11,confuse_19.19,0.7620604352669522,0,-0.44097163747566,0,0.08308043336006316,0,-1.2669581969722001,0,2.7486110666914603,0,0.48576876629228555,0
zipf,False,1.0,11,oversplit_25,0.9206449696687466,0,-0.8692740242267152,0,0.12260407801582528,0,-0.8368702772717426,0,2.1483459193915673,0,0.6602688544155403,0
zipf,False,1.0,11,undersplit_25,0.9370505689543831,0,-0.9389748208968197,0,0.12141277586175876,0,-0.9293868396071411,0,1.9889882295334804,0,0.6682316544443507,0
zipf,False,1.0,12,clean,0.9435283657751906,0,-0.9418168578666449,0,0.1348108012747749,0,-1.0210194409557394,0,1.9728899587904103,0,0.7112550445672094,0
zipf,False,1.0,12,confuse_6.7,0.8603665196072504,0,-0.6579046704737251,0,0.0788128418719877,0,-0.928116253098564,0,2.382243008058854,0,0.6143239637584665,0
zipf,False,1.0,12,confuse_19.19,0.7791268887812473,0,-0.45425937100687397,0,0.09210650691554029,0,-1.324230118834092,0,2.7222577780275534,0,0.4947154510094733,0
zipf,False,1.0,12,oversplit_25,0.9291932764003866,0,-0.8284674993751115,0,0.12403327050622769,0,-0.9827420410652375,0,2.2132987406052,0,0.6675569785055807,0
zipf,False,1.0,12,undersplit_25,0.9368762041957807,0,-0.9205770619642604,0,0.14582223240382564,0,-1.1153722177787555,0,2.040450231999108,0,0.6490736189075988,0
zipf,False,1.0,13,clean,0.9408245035506424,0,-0.9437327113858653,0,0.11622987405315183,0,-0.8602017490245982,0,1.9781815673769843,0,0.6914389392479061,0
zipf,False,1.0,13,confuse_6.7,0.8523267128492831,0,-0.6624882383761488,0,0.08129427011965429,0,-0.892174082341719,0,2.357353692904774,0,0.6036821679098083,0
zipf,False,1.0,13,confuse_19.19,0.7619352182850883,0,-0.44976757465478234,0,0.08666784832831537,0,-1.2582651803514024,0,2.829281419645384,0,0.48648186475628097,0
zipf,False,1.0,13,oversplit_25,0.930067785793174,0,-0.858827507605744,0,0.1308946475697355,0,-0.8906670397484922,0,2.085545096836208,0,0.6505326902198788,0
zipf,False,1.0,13,undersplit_25,0.9339350430386626,0,-0.9100373020095419,0,0.12511448281249546,0,-0.9072389206216013,0,2.0357764178772237,0,0.6403152895839572,0
zipf,False,1.0,14,clean,0.9492665062031318,0,-0.9421862740054684,0,0.11924385802654203,0,-0.8489169522659581,0,1.9659936554197608,0,0.7395490034331211,0
zipf,False,1.0,14,confuse_6.7,0.8555789993481759,0,-0.6527950845626016,0,0.08250596078578383,0,-0.9279180361174428,0,2.3266463744322525,0,0.6487278526192658,0
zipf,False,1.0,14,confuse_19.19,0.7718694362809633,0,-0.46192189057274313,0,0.0912537791840769,0,-1.233634455849215,0,2.6797399918640346,0,0.5170661293459411,0
zipf,False,1.0,14,oversplit_25,0.9270958893664729,0,-0.8445727069683463,0,0.1331945693542826,0,-0.9266961508821037,0,2.1011176727433947,0,0.6775212266886668,0
zipf,False,1.0,14,undersplit_25,0.9461501232216603,0,-0.9441181077771633,0,0.13431954359919163,0,-0.9181793138622145,0,2.002535822802158,0,0.6842367665399913,0
zipf,False,1.0,15,clean,0.9458055372161458,0,-0.9437545495527611,0,0.1318141126243359,0,-0.9411152791570987,0,2.0317779345612443,0,0.7125271768915746,0
zipf,False,1.0,15,confuse_6.7,0.8674129231880712,0,-0.6674084805528717,0,0.0877200617181573,0,-0.9344712521448273,0,2.3344972111247495,0,0.62471758842897,0
zipf,False,1.0,15,confuse_19.19,0.7557306944898082,0,-0.44147297362433063,0,0.08772445984334029,0,-1.3346911583774212,0,2.813394769734878,0,0.5035423635332694,0
zipf,False,1.0,15,oversplit_25,0.9256854149300061,0,-0.8227242758205153,0,0.1273633975700935,0,-0.9823430000279085,0,2.115724990151345,0,0.6504943367985898,0
zipf,False,1.0,15,undersplit_25,0.9430265842778724,0,-0.9271437908221656,0,0.1322910595155719,0,-0.9498143150505864,0,1.980964535288554,0,0.6671441503972462,0
zipf,False,1.0,16,clean,0.9474458401111532,0,-0.9567285580527711,0,0.11868269426892579,0,-0.8580122963708268,0,1.9518992218453677,0,0.6995318293769854,0
zipf,False,1.0,16,confuse_6.7,0.8636046688917975,0,-0.6771762111402582,0,0.07883336739483009,0,-0.8508289318454926,0,2.2810604479026844,0,0.6143984745128377,0
zipf,False,1.0,16,confuse_19.19,0.7786356144325933,0,-0.4503303560602522,0,0.09285239044212919,0,-1.2586437033240094,0,2.7152803556471574,0,0.48248821095978744,0
zipf,False,1.0,16,oversplit_25,0.9307492419427681,0,-0.8576884311688838,0,0.13573081887346644,0,-0.9097427377116702,0,2.063622259988886,0,0.6411565017432042,0
zipf,False,1.0,16,undersplit_25,0.938672563125295,0,-0.9168058424750465,0,0.12214434010782876,0,-0.9028624225193037,0,1.9969135554560238,0,0.6403018258158584,0
zipf,False,1.0,17,clean,0.9373898533650526,0,-0.9325123208529642,0,0.09716510144306369,0,-0.8527896455637174,0,2.062718405165208,0,0.7158615947527703,0
zipf,False,1.0,17,confuse_6.7,0.8582925466624962,0,-0.6426650919343023,0,0.07435890307504037,0,-0.921421922236136,0,2.3708987676860325,0,0.6170350472452668,0
zipf,False,1.0,17,confuse_19.19,0.7810833317449517,0,-0.4681201945527476,0,0.0876614422008054,0,-1.239124584054629,0,2.6531115624497232,0,0.4893853205109065,0
zipf,False,1.0,17,oversplit_25,0.9178791459899645,0,-0.8477741222356711,0,0.1017029199077148,0,-0.8573476244702981,0,2.0879125942005086,0,0.6789759021222456,0
zipf,False,1.0,17,undersplit_25,0.9381509570044002,0,-0.9054505762772117,0,0.10368590933959057,0,-1.0469605590086208,0,2.0252749480505834,0,0.6673618763072114,0
zipf,False,1.0,18,clean,0.948525932662755,0,-0.9317895862683151,0,0.10822183503037307,0,-0.8704430256793044,0,2.0076918889216255,0,0.7209638656189159,0
zipf,False,1.0,18,confuse_6.7,0.8558474603877897,0,-0.6543202020430481,0,0.07279699644986118,0,-0.8257296744641023,0,2.3501369536374197,0,0.6330746109735357,0
zipf,False,1.0,18,confuse_19.19,0.7636791777233469,0,-0.4345729410482545,0,0.08880681048954124,0,-1.321879427916652,0,2.8386399780869356,0,0.5093856913874183,0
zipf,False,1.0,18,oversplit_25,0.9251158637202483,0,-0.849229900717327,0,0.12885104189272148,0,-0.953878367380864,0,2.087102196381265,0,0.6803195715714037,0
zipf,False,1.0,18,undersplit_25,0.9414034302190577,0,-0.9104090995254149,0,0.11972344045890508,0,-0.9426311240431366,0,2.006742743026862,0,0.6815189654049589,0
zipf,False,1.0,19,clean,0.9526682719700943,0,-0.9663174328764607,0,0.12727332171058528,0,-0.88890407497335,0,2.0106046675605826,0,0.6918806902319452,0
zipf,False,1.0,19,confuse_6.7,0.86675677168356,0,-0.6745271228894235,0,0.07975730229654501,0,-0.8606015198736408,0,2.351062062588708,0,0.6028864553519191,0
zipf,False,1.0,19,confuse_19.19,0.7767622712060384,0,-0.45458890481868486,0,0.09182615198380872,0,-1.2466084131969537,0,2.7063250138535278,0,0.4837183319452767,0
zipf,False,1.0,19,oversplit_25,0.9355077116141384,0,-0.8553266347343947,0,0.11967743592752011,0,-0.9150791587741212,0,2.0645657147339938,0,0.6457138086091796,0
zipf,False,1.0,19,undersplit_25,0.9538308571051364,0,-0.9352101754903832,0,0.12334043710591681,0,-0.9143404089758773,0,1.978991643423447,0,0.6464663207662922,0
zipf,False,1.0,20,clean,0.9515851023367808,0,-0.9641414515242694,0,0.1398607653619084,0,-0.9771747497821932,0,1.9207950658720576,0,0.6886638153633374,0
zipf,False,1.0,20,confuse_6.7,0.866951398764547,0,-0.6635802068051049,0,0.08508092708148642,0,-0.983379396740812,0,2.2896007290908167,0,0.6113441081785849,0
zipf,False,1.0,20,confuse_19.19,0.7714514895974793,0,-0.460694968195273,0,0.09529168286729159,0,-1.2721393295355914,0,2.6930077188841492,0,0.49208357957719684,0
zipf,False,1.0,20,oversplit_25,0.93208447436,0,-0.8502963931766669,0,0.13725343876529916,0,-0.9859018977601903,0,2.0965701192568686,0,0.6343191611515326,0
zipf,False,1.0,20,undersplit_25,0.9466650778304992,0,-0.9211375943697955,0,0.13273819923045382,0,-1.0088529090778502,0,1.9906685981821841,0,0.6600200963274423,0
zipf,False,1.0,21,clean,0.9491573334380702,0,-0.9540142459238059,0,0.11642191311571566,0,-0.8803468972370134,0,1.9886146825281585,0,0.6973344137279878,0
zipf,False,1.0,21,confuse_6.7,0.8745173656513767,0,-0.6729461013371956,0,0.0772470278228722,0,-0.8567138540659847,0,2.273489324969141,0,0.6182727447679688,0
zipf,False,1.0,21,confuse_19.19,0.7661894661311243,0,-0.45360128693484375,0,0.09216071902106998,0,-1.2428474881048954,0,2.7837775558824345,0,0.49764288968743664,0
zipf,False,1.0,21,oversplit_25,0.9317836866555687,0,-0.8447724624007319,0,0.12113209518847962,0,-0.9124190500380089,0,2.0831017147685493,0,0.6780335486124682,0
zipf,False,1.0,21,undersplit_25,0.9444800256937802,0,-0.9362556561371487,0,0.11761161795575911,0,-0.8596228665368963,0,2.008096559326587,0,0.6564468743407232,0
zipf,False,1.0,22,clean,0.9428135727034284,0,-0.9582419215724304,0,0.12364408333104987,0,-0.8501851627869592,0,2.025064071458024,0,0.69921014103354,0
zipf,False,1.0,22,confuse_6.7,0.868921913490035,0,-0.6786680861127707,0,0.08378597091203313,0,-0.8554210786823467,0,2.2778978080108754,0,0.6236964018665501,0
zipf,False,1.0,22,confuse_19.19,0.7598015441942285,0,-0.4423058138364418,0,0.09040059529348275,0,-1.295770960545547,0,2.8866197795255024,0,0.5063506905145378,0
zipf,False,1.0,22,oversplit_25,0.9241843661197554,0,-0.836131624832076,0,0.14217835301286927,0,-1.039590141174004,0,2.113773889739625,0,0.670307616468321,0
zipf,False,1.0,22,undersplit_25,0.9411589925650597,0,-0.9321597793771905,0,0.125964127189803,0,-0.8684807951897326,0,2.078116651621051,0,0.6698206503291154,0
zipf,False,1.0,23,clean,0.9454985674323251,0,-0.9407362008818889,0,0.12606528305104628,0,-0.9260951106605517,0,2.037432308580327,0,0.6878079588581458,0
zipf,False,1.0,23,confuse_6.7,0.8617064510640684,0,-0.6635131943026418,0,0.07644927311815056,0,-0.8730049777158287,0,2.30197670384552,0,0.6096775152555797,0
zipf,False,1.0,23,confuse_19.19,0.7638393692554684,0,-0.44688318342889555,0,0.08752084927424944,0,-1.2943330325807603,0,2.808860398368055,0,0.49028480986213874,0
zipf,False,1.0,23,oversplit_25,0.924568332576718,0,-0.8519493642089877,0,0.14399472758641052,0,-0.9392224809646166,0,2.091158607182929,0,0.6385890760665969,0
zipf,False,1.0,23,undersplit_25,0.9441455170823884,0,-0.9170935562847106,0,0.13189288579788133,0,-0.9034280416752227,0,2.022762725745004,0,0.6448197651154326,0
zipf,False,1.0,24,clean,0.9460387628483665,0,-0.9373301133528122,0,0.11125395452592904,0,-0.920913412393026,0,2.0017390728945483,0,0.7177547811236058,0
zipf,False,1.0,24,confuse_6.7,0.8651176917830233,0,-0.6597132917274906,0,0.07663737439249779,0,-0.900161860484832,0,2.378978302639643,0,0.6323332461930559,0
zipf,False,1.0,24,confuse_19.19,0.7668144559689891,0,-0.43699663312424875,0,0.08651434380114331,0,-1.3300676807828216,0,2.8510166836406907,0,0.5035072830243456,0
zipf,False,1.0,24,oversplit_25,0.9267582791697222,0,-0.8284299624638893,0,0.10536310702131957,0,-0.8778763192827537,0,2.1013564258809825,0,0.67544181156671,0
zipf,False,1.0,24,undersplit_25,0.941811117962043,0,-0.9234824244519941,0,0.10711574999926514,0,-0.7948875634701409,0,1.985469958905154,0,0.6765379420250979,0
zipf,False,1.0,25,clean,0.9469798188805378,0,-0.9490829173894574,0,0.108573280214982,0,-0.8743169096271818,0,1.9485894033132651,0,0.6987906924530329,0
zipf,False,1.0,25,confuse_6.7,0.8755826850280155,0,-0.675279573342864,0,0.0757386356086796,0,-0.8658709600098144,0,2.3168306946451214,0,0.6073384207535965,0
zipf,False,1.0,25,confuse_19.19,0.7685317179283803,0,-0.43102724090569167,0,0.08870903621250671,0,-1.368731237742472,0,2.84416482232617,0,0.48425554035283425,0
zipf,False,1.0,25,oversplit_25,0.9276180118444397,0,-0.8215109876001794,0,0.13654783333719878,0,-1.0246161375629375,0,2.1128717406384023,0,0.6508174544461169,0
zipf,False,1.0,25,undersplit_25,0.9446826141851257,0,-0.9502728555624899,0,0.13190648749467643,0,-0.8834167508579298,0,1.9678877522478708,0,0.6497046882451436,0
zipf,False,1.0,26,clean,0.9474109988455094,0,-0.9644939813814903,0,0.12497703395795744,0,-0.9898132139557545,0,1.9834914538091137,0,0.7070273704698163,0
zipf,False,1.0,26,confuse_6.7,0.8586005153772198,0,-0.6602110388861328,0,0.0720794199996413,0,-0.9102705094224506,0,2.332766857307233,0,0.6188603828732901,0
zipf,False,1.0,26,confuse_19.19,0.7700733364066769,0,-0.4498760622366795,0,0.08461238054891705,0,-1.3281696365549502,0,2.808995501894264,0,0.49006717396767463,0
zipf,False,1.0,26,oversplit_25,0.9225116935477721,0,-0.8038539859504122,0,0.11588176846070967,0,-1.1199181686123894,0,2.1636311141676723,0,0.6798322644192769,0
zipf,False,1.0,26,undersplit_25,0.944885263008526,0,-0.9425118484287056,0,0.12592963029783233,0,-0.9567841443653233,0,1.9812840708544968,0,0.6503930497672312,0
zipf,False,1.0,27,clean,0.9491642410547673,0,-0.9753482870657447,0,0.1218370224349288,0,-0.8571840240537248,0,2.0282732152485288,0,0.7110271075494179,0
zipf,False,1.0,27,confuse_6.7,0.866820083271831,0,-0.6842011335714648,0,0.08078942884615213,0,-0.8860733713116382,0,2.256779825503829,0,0.6211364846132865,0
zipf,False,1.0,27,confuse_19.19,0.7786205925110135,0,-0.4720097767936603,0,0.09144105855186097,0,-1.1922822121718677,0,2.615085381762658,0,0.5002703058881659,0
zipf,False,1.0,27,oversplit_25,0.9283584225530754,0,-0.849738868569965,0,0.13414661489799662,0,-0.936639137614706,0,2.089044369521334,0,0.6448397560037484,0
zipf,False,1.0,27,undersplit_25,0.9421131068167494,0,-0.9517008429498988,0,0.1280412483848351,0,-0.8941410228919523,0,2.0204875239922107,0,0.6660434824327134,0
zipf,False,1.0,28,clean,0.9475041624402623,0,-0.9546897382045328,0,0.12368162458701859,0,-0.825413613283857,0,2.016740735636054,0,0.707917826511038,0
zipf,False,1.0,28,confuse_6.7,0.8735388013323184,0,-0.6702882767420328,0,0.08637930568083699,0,-0.9182345005363982,0,2.28678330377769,0,0.6178330752566938,0
zipf,False,1.0,28,confuse_19.19,0.78528924857381,0,-0.4532389875049062,0,0.09785666510720314,0,-1.3179100023186572,0,2.696975904129872,0,0.48555533193000505,0
zipf,False,1.0,28,oversplit_25,0.9205845916088895,0,-0.8020713624653886,0,0.11553916210116616,0,-0.9398444739322056,0,2.1402018292636305,0,0.6850149025658745,0
zipf,False,1.0,28,undersplit_25,0.9456464793036747,0,-0.9229038045336068,0,0.1261957331663358,0,-0.865976092549665,0,1.9729360028847447,0,0.6614091779700177,0
zipf,False,1.0,29,clean,0.9459890323830737,0,-0.9386917345840916,0,0.12195086102429575,0,-0.9407996006413987,0,2.0618874666603197,0,0.6943117729689198,0
zipf,False,1.0,29,confuse_6.7,0.862966141589367,0,-0.6583185613912965,0,0.07929284731846045,0,-0.9412179063122754,0,2.3649413736746494,0,0.604657502356875,0
zipf,False,1.0,29,confuse_19.19,0.7636733471746087,0,-0.4381729425205255,0,0.08750255976284807,0,-1.3315430905422296,0,2.7748414644479134,0,0.4754452380195202,0
zipf,False,1.0,29,oversplit_25,0.9258456915606861,0,-0.8424176640351319,0,0.13342300441037713,0,-1.0455540636508345,0,2.2097129690887387,0,0.6258918257978223,0
zipf,False,1.0,29,undersplit_25,0.9457748434027069,0,-0.9053857194571089,0,0.12576525758013524,0,-1.0500033046457142,0,1.987099702627042,0,0.6575142792055513,0
zipf,False,5.0,0,clean,0.9290769468528494,0,-1.0506253480110934,0,0.10429215441223252,0,-5.5323628194683705,0,1.8629621519325565,0,0.35500019102935226,0
zipf,False,5.0,0,confuse_6.7,0.847477212859459,0,-0.6370594134909928,0,0.050995239441632784,0,-2.416198650802826,0,2.3943582758217232,0,0.33139675360510024,0
zipf,False,5.0,0,confuse_19.19,0.7309657433742294,0,-0.3984609013003053,0,0.061446175213066015,0,-1.8818550468231923,0,2.9285599538678353,0,0.3172762945039461,0
