regime,undefined_policy,law,mean_repeats,dataset,threshold,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,skip,zipf,1.0,0,0.5,1.0,1.0,0.05,0.9397139802098329,0,-0.9496771435321832,337.125,0.6862300180782025,224.4181818181818,45596,8,0.6253670419753803,0.011710043617151788,26.844215829736644,0.000999000999000999,0.0,0,0.7924381478441438,0.006620089501924438,22.24680381177271,0.000999000999000999,0.0,0,0.8660253047903866,0.0056646248218443825,13.008571218217671,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,1,0.5,1.0,1.0,0.05,0.942657010894188,0,-0.9521475328953846,317.25,0.753162174352876,219.65454545454546,45628,8,0.5838137827845159,0.013920781264448514,25.777520765023528,0.000999000999000999,0.0,0,0.796675828397666,0.005882334188112598,24.816880141140256,0.000999000999000999,0.0,0,0.8825182844241478,0.00469671737732095,12.80441671036715,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,2,0.5,1.0,1.0,0.05,0.9453532362976927,0,-0.9694461521733351,323.375,0.6924397174238388,249.05454545454546,45657,8,0.6334754552854477,0.01094855189579541,28.485756288191503,0.000999000999000999,0.0,0,0.8073230475132511,0.006018931672871908,22.932672488468555,0.000999000999000999,0.0,0,0.8699217708586969,0.005476209855916189,13.774392768659862,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,3,0.5,1.0,1.0,0.05,0.9462360984422186,0,-0.9426799858095709,319.875,0.7288088235403662,228.07272727272726,45626,8,0.6101677684010902,0.011629581630053471,28.897714529356044,0.000999000999000999,0.0,0,0.7804381306670234,0.007734920185024063,21.434994002420904,0.000999000999000999,0.0,0,0.8662530651025044,0.006061112457787649,13.196097894033882,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,4,0.5,1.0,1.0,0.05,0.94045333573249,0,-0.9387775264740756,327.0,0.7141671070240897,225.4,45741,8,0.6182574819718822,0.0115736091174862,27.838840113738787,0.000999000999000999,0.0,0,0.7975729994781534,0.006302853637208428,22.66915027359245,0.000999000999000999,0.0,0,0.8687451487585446,0.005514226763224264,13.004214380914654,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,5,0.5,1.0,1.0,0.05,0.952673491931276,0,-0.9664996712511285,325.375,0.7260896007068872,228.03636363636363,45577,8,0.6504036249975174,0.010630862745436545,28.433239537732955,0.000999000999000999,0.0,0,0.8091915725655089,0.006346851442869522,22.606787106536792,0.000999000999000999,0.0,0,0.8707563960540667,0.005371416529917095,15.25055735688285,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,6,0.5,1.0,1.0,0.05,0.9436703997121478,0,-0.9631429625151323,324.375,0.7016135871628553,244.96363636363637,45770,8,0.6466433059799185,0.010808106533774757,27.481880642463647,0.000999000999000999,0.0,0,0.8032013313622673,0.006631559104289037,21.18190702078347,0.000999000999000999,0.0,0,0.8614858034300125,0.006185944533458824,13.28569886742623,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,7,0.5,1.0,1.0,0.05,0.930113819383073,0,-0.9112768359698737,341.75,0.6759634354174089,220.9090909090909,45785,8,0.6189705410219439,0.011725799209325078,26.534931462384993,0.000999000999000999,0.0,0,0.782522346638538,0.008695650372517565,16.973022881761093,0.000999000999000999,0.0,0,0.8673457668490433,0.005740971378052606,10.933350543078525,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,8,0.5,1.0,1.0,0.05,0.946420902374899,0,-0.9675578209355613,321.125,0.714699938633194,241.3272727272727,45455,8,0.6646345559606601,0.010361842032573962,27.19461901932131,0.000999000999000999,0.0,0,0.8059393948489628,0.006843196918349247,20.52863730243552,0.000999000999000999,0.0,0,0.8660180962353166,0.005792362935116204,13.8808301620985,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,9,0.5,1.0,1.0,0.05,0.9464671546156911,0,-0.9571297903911062,321.125,0.7207413701616071,234.96363636363637,45951,8,0.6229259650593881,0.010776358073891273,30.023240443371268,0.000999000999000999,0.0,0,0.7951739412447096,0.007042382674947148,21.48324229939931,0.000999000999000999,0.0,0,0.8712665543609737,0.0055822956624964355,13.471267879975972,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,10,0.5,1.0,1.0,0.05,0.9435076165225005,0,-0.9490399181526797,322.0,0.7123642105317508,241.2,45641,8,0.616468665678625,0.012706095425877818,25.738745057573933,0.000999000999000999,0.0,0,0.7983229476042321,0.007331237984868431,19.803567858242697,0.000999000999000999,0.0,0,0.8722334040241533,0.005496253835034783,12.967780353233293,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,11,0.5,1.0,1.0,0.05,0.938171720648169,0,-0.9147151378627107,333.875,0.7117524641526403,223.4909090909091,45858,8,0.6571999893782957,0.010753941377744604,26.12732591711419,0.000999000999000999,0.0,0,0.7684691972884707,0.008279759786220491,20.49606845383655,0.000999000999000999,0.0,0,0.8605920609764276,0.005954768085545286,13.02815803356972,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,12,0.5,1.0,1.0,0.05,0.9453611411289575,0,-0.9503140198192216,328.875,0.705921577813191,234.29090909090908,45781,8,0.6039743656386348,0.013084030484330128,26.09186640914502,0.000999000999000999,0.0,0,0.7966994795913838,0.0062555309160681055,23.76483523656128,0.000999000999000999,0.0,0,0.8710582423352864,0.005837572660923966,12.728389539550594,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,13,0.5,1.0,1.0,0.05,0.9404547327901077,0,-0.9537368861029254,328.75,0.7019714362901733,233.4181818181818,45590,8,0.6268122613123938,0.0109699318867628,28.591104732033944,0.000999000999000999,0.0,0,0.8074394629756136,0.0067402370967477995,19.73450902471586,0.000999000999000999,0.0,0,0.8706421676315859,0.005972020750553452,11.689940151673458,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,14,0.5,1.0,1.0,0.05,0.9421326755575317,0,-0.9321468222697545,326.75,0.7090079475720329,238.56363636363636,45713,8,0.6249466554868338,0.012535456540417761,25.30310874980922,0.000999000999000999,0.0,0,0.7821643907074872,0.008454565269786645,18.920935582780274,0.000999000999000999,0.0,0,0.8666148666508259,0.005636805006566034,13.397271826635627,0.000999000999000999,0.0,0
whale,skip,zipf,1.0,15,0.5,1.0,1.0,0.05,0.94509783653432,0,-0.9753373777468993,300.0,0.7067230652204964,241.3090909090909,45483,8,0.6191127308032383,0.012076015602132026,26.994425684041758,0.000999000999000999,0.0,0,0.8070941649238151,0.006816062621430895,20.246831532415378,0.000999000999000999,0.0,0,0.8770677832805281,0.005430099288270471,12.528325844933116,0.000999000999000999,0.0,0
