regime,undefined_policy,law,mean_repeats,dataset,threshold,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,skip,zipf,1.0,0,0.5,1.2,1.0,0.05,0.9535096110807233,0,-1.0262687093093361,273.125,0.6608633477687389,243.56363636363636,45582,8,0.7084625666750551,0.008040503404954023,30.47657989357812,0.004975124378109453,0.0,0,0.835473525954956,0.005957616793288878,19.812634686194023,0.004975124378109453,0.0,0,0.8929522761606777,0.004767694081392791,12.701598275020801,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,1,0.5,1.2,1.0,0.05,0.9555945169227725,0,-1.0079902130864569,275.875,0.7060774088681819,228.4909090909091,45683,8,0.6723841494195636,0.010180077034115833,27.820061336874407,0.004975124378109453,0.0,0,0.8264795774917186,0.006513809536070729,19.821724709030843,0.004975124378109453,0.0,0,0.8955717828528629,0.00468676257323522,12.80686468153573,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,2,0.5,1.2,1.0,0.05,0.9554165456172845,0,-1.001043588409665,270.5,0.7150896799908275,236.4,45442,8,0.6678034045898422,0.009831732468446578,29.25355647648999,0.004975124378109453,0.0,0,0.8209095103179258,0.007440722660640163,18.07714672808224,0.004975124378109453,0.0,0,0.8973381184986686,0.005359905793736585,10.835717893863821,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,3,0.5,1.2,1.0,0.05,0.9535058000704113,0,-1.0105906873197077,268.0,0.7461515496117732,234.83636363636364,45699,8,0.6967629548660441,0.009636822078092116,26.64185798221116,0.004975124378109453,0.0,0,0.82525317567679,0.006686603744503055,19.180533091863808,0.004975124378109453,0.0,0,0.8926706364797624,0.005461835750596445,11.138226480722263,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,4,0.5,1.2,1.0,0.05,0.9466295178721704,0,-1.0502970627381572,266.5,0.7010061151579855,249.72727272727272,46125,8,0.6894373776716458,0.009873321809551515,26.049200579253405,0.004975124378109453,0.0,0,0.8485858391173073,0.005527632763106305,17.737010209731537,0.004975124378109453,0.0,0,0.8961325255398903,0.005224001751686496,9.666342917281348,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,5,0.5,1.2,1.0,0.05,0.9584978603747377,0,-1.0457262431400522,254.625,0.717664097943584,239.07272727272726,45845,8,0.69152806353851,0.010048855046086502,26.5671855760521,0.004975124378109453,0.0,0,0.8368716244361011,0.0055345655817899036,21.975751148169095,0.004975124378109453,0.0,0,0.9004169587977351,0.005041535192761709,11.520479250128256,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,6,0.5,1.2,1.0,0.05,0.9553421258431051,0,-1.041990298810319,277.25,0.6956815737278382,246.54545454545453,45730,8,0.6934045396323327,0.0087026666345095,30.09854303416457,0.004975124378109453,0.0,0,0.8529543485340855,0.004748024515533843,21.564289942910637,0.004975124378109453,0.0,0,0.8850519740697043,0.006331170902128457,11.102235725428006,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,7,0.5,1.2,1.0,0.05,0.9559586067212508,0,-1.0022107329664083,275.5,0.7130868938659628,234.27272727272728,45914,8,0.6737050582423605,0.009961061364114704,28.33569016005914,0.004975124378109453,0.0,0,0.8297690069309973,0.005922329532303643,21.30742625886418,0.004975124378109453,0.0,0,0.8940937630757716,0.004789253865780187,12.917428346722472,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,8,0.5,1.2,1.0,0.05,0.9502248937845788,0,-1.0268349850624885,268.625,0.7134828561082578,225.25454545454545,45687,8,0.679786499980562,0.009067644244079581,29.824548308739683,0.004975124378109453,0.0,0,0.8288357412765118,0.006646544181291065,18.263498924713016,0.004975124378109453,0.0,0,0.8976262166070131,0.0048848150931468,10.767792879480627,0.004975124378109453,0.0,0
whale,skip,zipf,1.0,9,0.5,1.2,1.0,0.05,0.9491495265081635,0,-0.99900864000099,275.25,0.699639233303269,219.8181818181818,45555,8,0.6750798076899756,0.009023263211424392,30.373681050463777,0.004975124378109453,0.0,0,0.8284874635699179,0.006575846453424885,18.3492823004408,0.004975124378109453,0.0,0,0.8926996933777296,0.0051270607333293045,11.010174457944782,0.004975124378109453,0.0,0
