regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,zero,uniform,0.0,7,0.5,8,3,40.0,0.7534469937153716,0,-1.254376763021373,87.25,0.6830854826086352,234.56363636363636,45929,8,0.5499349131838958,0.01382468019580884,14.720925015912744,0.004975124378109453,0.0,0,0.8609116715016569,0.006525900506437155,-16.46740977437245,1.0,0.0,0,0.8628528304652261,0.006117447395967951,-17.884230082953323,1.0,0.0,0
whale,song,zero,uniform,0.0,8,0.5,8,3,40.0,0.8350238149533717,0,-1.31058316069787,95.875,0.688318466328679,203.16363636363636,45804,8,0.5361793957414019,0.015580287303429037,19.180931223662203,0.004975124378109453,0.0,0,0.8652159865699249,0.005809799511894637,-5.196766524342111,1.0,0.0,0,0.8589899725246534,0.00713800312461815,-3.357543720963795,1.0,0.0,0
whale,song,zero,uniform,0.0,9,0.5,8,3,40.0,0.773829967934628,0,-1.275113877104298,85.25,0.668546147315295,243.1090909090909,45570,8,0.5286373564156848,0.015518654672130932,15.799862597578814,0.004975124378109453,0.0,0,0.8708107251747066,0.005710872985034602,-16.9817745017649,1.0,0.0,0,0.857309594002083,0.0066264424561138175,-12.597955331285396,1.0,0.0,0
whale,song,zero,uniform,0.0,10,0.5,8,3,40.0,0.7934461503531329,0,-1.326152576176024,87.125,0.7004308841117138,218.74545454545455,45911,8,0.5325972973844122,0.014845515245995759,17.57088579590249,0.004975124378109453,0.0,0,0.8714975866912006,0.005756809660577483,-13.558106128219302,1.0,0.0,0,0.855231759127054,0.006774079607322319,-9.120886135901769,1.0,0.0,0
whale,song,zero,uniform,0.0,11,0.5,8,3,40.0,0.7790749642939381,0,-1.326130994243043,88.25,0.7029841580124939,221.2,45917,8,0.5158883275000125,0.014896273010645203,17.667952017652112,0.004975124378109453,0.0,0,0.8685137467516074,0.006680327498782047,-13.388382900984386,1.0,0.0,0,0.8565382051581344,0.0061962977429954715,-12.501536252315132,1.0,0.0,0
whale,song,zero,uniform,0.0,12,0.5,8,3,40.0,0.7843819108908161,0,-1.2704258777527666,91.875,0.6927806949798749,216.8181818181818,45728,8,0.5069353280814904,0.01763655759312444,15.731334266585414,0.004975124378109453,0.000625,0,0.8723844909767542,0.004633241038555397,-18.993740958786056,1.0,0.0,0,0.8497717832750346,0.007656416539535473,-8.540532251160117,1.0,0.0,0
whale,song,zero,uniform,0.0,13,0.5,8,3,40.0,0.8411265789375104,0,-1.3035179229577296,101.625,0.7155251286154591,213.38181818181818,45570,8,0.5401931861155133,0.014515724811732297,20.731544357934407,0.004975124378109453,0.0,0,0.8549892677310663,0.010767216120198228,-1.2874905304028283,0.9253731343283582,0.0,0,0.8500389999021235,0.007695272387646299,-1.1581683552775537,0.8805970149253731,0.0,0
whale,song,zero,uniform,0.0,14,0.5,8,3,40.0,0.7689350925671006,0,-1.2590140904275042,84.5,0.7010077692837582,237.03636363636363,45566,8,0.5158833345535655,0.01651816941121586,15.31960059942917,0.004975124378109453,0.000625,0,0.8533754383390254,0.009162084504229187,-9.21628104750043,1.0,0.0,0,0.8635928941975212,0.007316021185726543,-12.93842639700069,1.0,0.0,0
whale,song,zero,uniform,0.0,15,0.5,8,3,40.0,0.7871882598116937,0,-1.3016335300514936,93.5,0.6864732386527781,224.65454545454546,45665,8,0.5328410200068032,0.013661948180847466,18.617201327220453,0.004975124378109453,0.0,0,0.8740029193600464,0.007819342192242425,-11.102552799707569,1.0,0.0,0,0.8710957054157507,0.00682989902692937,-12.285312751070142,1.0,0.0,0
whale,song,zero,uniform,0.0,16,0.5,8,3,40.0,0.8282722667676077,0,-1.290218195629871,103.5,0.6769914106108365,197.38181818181818,45860,8,0.517418262183138,0.015667580837912466,19.840587248304733,0.004975124378109453,0.0,0,0.8446234517399591,0.00967964494889109,-1.6892339604072615,0.9701492537313433,0.0,0,0.821437331463794,0.009057846564136635,0.754587225055861,0.263681592039801,0.0,0
whale,song,zero,uniform,0.0,17,0.5,8,3,40.0,0.8116274237436727,0,-1.3558858892443884,89.625,0.7115755188495326,232.6,45888,8,0.5344082115519738,0.014095259580420705,19.667549264348107,0.004975124378109453,0.0,0,0.8910482672193423,0.003616146849669368,-21.962836902746687,1.0,0.0,0,0.8834040078363745,0.005711941220792808,-12.566057898393314,1.0,0.0,0
whale,song,zero,uniform,0.0,18,0.5,8,3,40.0,0.8517759895378636,0,-1.271632676739379,112.25,0.6371575533966402,201.76363636363635,45740,8,0.5506001626272805,0.012735274769257881,23.648946125418654,0.004975124378109453,0.0,0,0.833650522925292,0.00832231447401315,2.1779357976881704,0.024875621890547265,0.0,0,0.8256890605554811,0.00865581187268251,3.0138049863019902,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.0,19,0.5,8,3,40.0,0.8295265015111557,0,-1.3180420753536677,103.625,0.6766198167540616,213.92727272727274,45669,8,0.5523744885355942,0.014775671467918552,18.757321017682578,0.004975124378109453,0.0,0,0.8615792593089425,0.00786015980350649,-4.077876099095057,1.0,0.0,0,0.8520834870925398,0.007879223198816983,-2.8628438378000096,0.9900497512437811,0.0,0
whale,song,zero,uniform,0.0,20,0.5,8,3,40.0,0.8125202699839635,0,-1.2803960224303668,96.25,0.7008108061357367,202.43636363636364,45708,8,0.5253007146052427,0.015295045707459954,18.778600657507894,0.004975124378109453,0.0,0,0.8560263489407874,0.006913633269968113,-6.29279530139506,1.0,0.0,0,0.8285667871138203,0.00793536453106605,-2.0221524880219968,0.9751243781094527,0.0,0
whale,song,zero,uniform,0.0,21,0.5,8,3,40.0,0.759229544140084,0,-1.2626860426747974,82.0,0.7139449013253225,236.0,45781,8,0.5125260681499201,0.014628706544794408,16.864339662207033,0.004975124378109453,0.0,0,0.8754884404569867,0.006147820933645773,-18.910585973745818,1.0,0.0,0,0.8625158919021366,0.006888448715112332,-14.994137582160727,1.0,0.0,0
whale,song,zero,uniform,0.0,22,0.5,8,3,40.0,0.7769121322601771,0,-1.285236926478237,87.375,0.7495554170635432,211.8,45923,8,0.5020618125453716,0.014920584620584477,18.42088140002378,0.004975124378109453,0.0,0,0.8549914402437884,0.008677962010993967,-8.997424497214196,1.0,0.0,0,0.839820624935276,0.007558855794916911,-8.32248879749801,1.0,0.0,0
whale,song,zero,uniform,0.0,23,0.5,8,3,40.0,0.7677438880228895,0,-1.270102571257134,84.375,0.7141816131507241,228.29090909090908,45857,8,0.5155418469055778,0.014029109504684327,17.977052715505664,0.004975124378109453,0.0,0,0.8741629099379006,0.0049765452790093674,-21.38411607825155,1.0,0.0,0,0.862011072719938,0.006618439976972788,-14.24311242906602,1.0,0.0,0
whale,song,zero,uniform,0.0,24,0.5,8,3,40.0,0.7345811332339275,0,-1.2925377721216407,79.625,0.7351902077068813,232.83636363636364,45651,8,0.506976096375108,0.01548127349224667,14.70195827060407,0.004975124378109453,0.0,0,0.8897482882300011,0.0033747258918041417,-45.97918763503504,1.0,0.0,0,0.8732210176313657,0.006330174062829502,-21.901433202528413,1.0,0.0,0
whale,song,zero,uniform,0.0,25,0.5,8,3,40.0,0.8050403887420801,0,-1.334519947316997,90.5,0.7049104511400158,216.23636363636365,45791,8,0.5206723233427413,0.015445323358746982,18.411273030311516,0.004975124378109453,0.0,0,0.865941415258795,0.006278616633577146,-9.699752361216786,1.0,0.0,0,0.8574704076873068,0.0060841039991457,-8.617541539820598,1.0,0.0,0
whale,song,zero,uniform,0.0,26,0.5,8,3,40.0,0.8266899355882745,0,-1.3134737609377858,102.25,0.6516775950528383,234.8,45694,8,0.5403759465354351,0.015485327922127092,18.489372036075736,0.004975124378109453,0.0,0,0.8681099682143038,0.00627027251166205,-6.605778704034362,1.0,0.0,0,0.8636163671108773,0.00698794225430158,-5.284306907354866,1.0,0.0,0
whale,song,zero,uniform,0.0,27,0.5,8,3,40.0,0.7852350086671969,0,-1.2935742459585473,89.5,0.7330684779222678,212.27272727272728,45859,8,0.5381941834086816,0.01467908811722338,16.82943949145284,0.004975124378109453,0.0,0,0.8675353955658852,0.007620558672317016,-10.799783905300618,1.0,0.0,0,0.8526890646470929,0.007352272199572345,-9.174586325002988,1.0,0.0,0
whale,song,zero,uniform,0.0,28,0.5,8,3,40.0,0.7964034706244456,0,-1.2695397965850024,92.25,0.7163936534921209,221.29090909090908,46069,8,0.5229715068513654,0.01570827749130668,17.40687124507469,0.004975124378109453,0.0,0,0.8532254239667892,0.008291204985037862,-6.853280487562829,1.0,0.0,0,0.8501455754008117,0.007519074241937515,-7.147436379417612,1.0,0.0,0
whale,song,zero,uniform,0.0,29,0.5,8,3,40.0,0.7952198907663901,0,-1.2560625899064588,90.0,0.6809769032703535,220.85454545454544,45954,8,0.5300261841536981,0.014343682467283972,18.488537181268725,0.004975124378109453,0.0,0,0.8612554359375363,0.007580184442639851,-8.71160136944489,1.0,0.0,0,0.8485154579474361,0.006968059731982667,-7.648551997398201,1.0,0.0,0
whale,song,zero,uniform,0.8,0,0.5,8,3,40.0,0.9159039110610762,0,-1.2364666251345646,122.375,0.5082177195161732,172.23636363636365,45603,8,0.5254167126516284,0.014222068430418735,27.45642803786951,0.004975124378109453,0.0,0,0.846931149368045,0.007034234451618024,9.805297529877743,0.004975124378109453,0.0,0,0.8386146150258285,0.0084291628096423,9.169273127200109,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,1,0.5,8,3,40.0,0.8966243173172883,0,-1.3021736737011707,114.375,0.4947132037690069,188.38181818181818,45799,8,0.5411390346300354,0.014003630220670391,25.385223480303726,0.004975124378109453,0.0,0,0.8734959584840086,0.005225071059763847,4.426419960367964,0.004975124378109453,0.0,0,0.8386335984662,0.008356298773281494,6.939761301559533,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,2,0.5,8,3,40.0,0.9033930970091679,0,-1.2672826518412528,117.5,0.4938581858924787,180.38181818181818,46152,8,0.5477552384510476,0.014180862945984795,25.078717699532987,0.004975124378109453,0.0,0,0.8744569075541717,0.006319326588491666,4.578998893282847,0.004975124378109453,0.0,0,0.8523789739079475,0.007571371383926755,6.737765262646896,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,3,0.5,8,3,40.0,0.9149002395815189,0,-1.2394343621317812,128.375,0.47249188000138426,159.6909090909091,45301,8,0.5241348646539611,0.01671846739876639,23.37327732303927,0.004975124378109453,0.0,0,0.8741549479956235,0.006078433991203334,6.703254760167115,0.004975124378109453,0.0,0,0.8209295269046809,0.0088573737183128,10.609320060928628,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,4,0.5,8,3,40.0,0.9032573158772861,0,-1.2349570905451417,113.375,0.5271728766444419,174.05454545454546,45381,8,0.5150782595653982,0.015565821003486703,24.937910838428426,0.004975124378109453,0.0,0,0.8561272445942241,0.00868280693190587,5.427976419684941,0.004975124378109453,0.0,0,0.8261534190406964,0.008692966096782257,8.869687972800223,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,5,0.5,8,3,40.0,0.9163530452316241,0,-1.2874734507096528,117.625,0.49585418605869863,173.6727272727273,45377,8,0.5481490632753893,0.013957244880881792,26.38084988109576,0.004975124378109453,0.0,0,0.8679677315666325,0.006218028346580542,7.781455948427754,0.004975124378109453,0.0,0,0.8359538357466662,0.008379447623630248,9.594810194675624,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,6,0.5,8,3,40.0,0.894933244043495,0,-1.3294041225597455,114.0,0.4799545268448889,191.6,45343,8,0.5575501719493461,0.013685747579910387,24.652147800051566,0.004975124378109453,0.0,0,0.8732367996480193,0.006229774964347166,3.482701144045147,0.009950248756218905,0.0,0,0.86141026886063,0.0074044565640290745,4.52740520428196,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,7,0.5,8,3,40.0,0.886475212689308,0,-1.2846005839626735,118.25,0.5064702109010255,177.94545454545454,45557,8,0.546887926416907,0.013798939348680872,24.609665836734347,0.004975124378109453,0.0,0,0.8743202051331699,0.005493197444984816,2.212738150753231,0.01990049751243781,0.0,0,0.8465062332859233,0.0066227496771090475,6.035103446765304,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,8,0.5,8,3,40.0,0.9162696864450544,0,-1.2709008914459685,114.75,0.5041497279410718,179.54545454545453,45760,8,0.5357520496963162,0.012767320391846759,29.804032880050354,0.004975124378109453,0.0,0,0.8600990341250084,0.005915938534595735,9.494799851547873,0.004975124378109453,0.0,0,0.833786141414956,0.008068268381362322,10.223202939138108,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,9,0.5,8,3,40.0,0.9178555602145617,0,-1.2593081901207244,113.5,0.5131102460611384,160.85454545454544,45696,8,0.4924597062979285,0.015328541103045096,27.751881347150906,0.004975124378109453,0.0,0,0.860735858579295,0.006526726685696511,8.7516613435715,0.004975124378109453,0.0,0,0.8125829662154007,0.008476578565982523,12.419231790245174,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,10,0.5,8,3,40.0,0.9069801170415825,0,-1.2745368891269986,113.75,0.5118108581155858,163.0,45581,8,0.4751477981334729,0.015534435167517508,27.798392040096232,0.004975124378109453,0.0,0,0.8605520996888282,0.008066775103674116,5.755461972853084,0.004975124378109453,0.0,0,0.8253037843934269,0.010132774497609905,8.060608934642854,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,11,0.5,8,3,40.0,0.9051719204443365,0,-1.2775751760121956,121.125,0.4980015428223532,168.16363636363636,46335,8,0.5082159140451941,0.01529849675743478,25.947386380052624,0.004975124378109453,0.0,0,0.8674063765128379,0.006178217198928828,6.112692823108631,0.004975124378109453,0.0,0,0.8205328299647046,0.00941983856987342,8.98519543108999,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,12,0.5,8,3,40.0,0.9096046457637554,0,-1.2960134189426549,119.0,0.4836576542756174,177.74545454545455,45571,8,0.5288903935185495,0.01581740821364055,24.06931951828158,0.004975124378109453,0.0,0,0.8730962653318202,0.006632434321041752,5.504521969574653,0.004975124378109453,0.0,0,0.8389360209366266,0.00806190481363374,8.76574785497578,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,13,0.5,8,3,40.0,0.8968189770336654,0,-1.3460892770540722,113.625,0.5364842625710254,194.01818181818183,45879,8,0.553039054313292,0.013850798457241891,24.820224175641513,0.004975124378109453,0.0,0,0.8822353234546902,0.005424678586336702,2.6883903528786854,0.014925373134328358,0.0,0,0.8664995217974711,0.006930222485107675,4.374961309156759,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,14,0.5,8,3,40.0,0.9031547769293772,0,-1.3327379741917633,106.125,0.5503129062456871,179.5090909090909,46096,8,0.5164463104521276,0.015992202192514467,24.181064109998417,0.004975124378109453,0.0,0,0.8803840751836535,0.004921903802081407,4.6264012181819325,0.004975124378109453,0.0,0,0.8457645632629206,0.008066304063209443,7.114809114153577,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,15,0.5,8,3,40.0,0.9107260514098694,0,-1.2713326343685547,120.5,0.47952359481995144,163.54545454545453,45553,8,0.5579551163256921,0.012836604186186904,27.481640001316226,0.004975124378109453,0.0,0,0.8720263403176349,0.0051142991338139375,7.5669627606186864,0.004975124378109453,0.0,0,0.8453503254701826,0.00688766499900221,9.491711044186601,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,16,0.5,8,3,40.0,0.9081905138856041,0,-1.3041745540424285,112.25,0.5374311476322411,178.70909090909092,45966,8,0.5310565306360182,0.014292136036789357,26.387517042855325,0.004975124378109453,0.0,0,0.8719299224826851,0.005866065450816669,6.1814160968611205,0.004975124378109453,0.0,0,0.8305694269849677,0.00837999416589723,9.26266598329137,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,17,0.5,8,3,40.0,0.8725040716200946,0,-1.3170144838122493,108.625,0.5317169910920488,187.63636363636363,45646,8,0.5148050389574699,0.012706194050330428,28.151548075351695,0.004975124378109453,0.0,0,0.8818479955189689,0.004668732593168997,-2.001383397401201,0.9900497512437811,0.0,0,0.8614890225702371,0.007226071103572564,1.524348278888603,0.05970149253731343,0.0,0
whale,song,zero,uniform,0.8,18,0.5,8,3,40.0,0.8946484939875419,0,-1.2870367050439688,105.5,0.5122559172382916,177.94545454545454,45834,8,0.521253625422053,0.013980734427134071,26.70781499438235,0.004975124378109453,0.0,0,0.8693964264831293,0.006097091228177012,4.141658138181205,0.004975124378109453,0.0,0,0.8468451862352052,0.007710096518096216,6.200092001460481,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,19,0.5,8,3,40.0,0.91896460357703,0,-1.2485658898949632,119.75,0.4935346311727184,161.29090909090908,45792,8,0.5151988527722748,0.015831460515139253,25.504011485146524,0.004975124378109453,0.0,0,0.8562295237575057,0.008737672991075019,7.179838371566918,0.004975124378109453,0.0,0,0.8246678331377647,0.009362836775398365,10.071388907156638,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,20,0.5,8,3,40.0,0.8600719683530261,0,-1.2954983813879077,102.375,0.4643473762703268,196.8,45767,8,0.5516771188296488,0.013635062713227645,22.617780057894226,0.004975124378109453,0.0,0,0.8774255915611218,0.004660356141771886,-3.723668895720429,1.0,0.0,0,0.8503504506657847,0.007616260006487264,1.2764162041423137,0.0845771144278607,0.0,0
whale,song,zero,uniform,0.8,21,0.5,8,3,40.0,0.8819247798210855,0,-1.3514125037200104,104.625,0.5409330308143598,191.43636363636364,45834,8,0.5371008204112607,0.014615526503794682,23.59298923102749,0.004975124378109453,0.0,0,0.8693311576271755,0.005634259035749651,2.2351869365612895,0.024875621890547265,0.0,0,0.8620478684875563,0.006471943311023061,3.071243114826841,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,22,0.5,8,3,40.0,0.906403666568333,0,-1.2873950277742567,117.125,0.48845618317280387,170.0909090909091,45606,8,0.5126659159833316,0.014770941059346855,26.656240046117407,0.004975124378109453,0.0,0,0.8595037633536041,0.007578458944125687,6.188580496445465,0.004975124378109453,0.0,0,0.830855094005818,0.008478825197219481,8.910264194064311,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,23,0.5,8,3,40.0,0.9143823436923242,0,-1.3018382886413744,113.875,0.532971974500278,181.4181818181818,45491,8,0.546823677622686,0.013696004848179526,26.836925814792924,0.004975124378109453,0.0,0,0.8820414067285712,0.005074893103691568,6.372732647359129,0.004975124378109453,0.0,0,0.8542962542617601,0.00702558012924346,8.552473721061142,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,24,0.5,8,3,40.0,0.9072521678176642,0,-1.2848336591226563,115.375,0.492706594462703,180.8909090909091,45315,8,0.5378248601027901,0.014649732558824702,25.217341424594032,0.004975124378109453,0.0,0,0.8742155986484355,0.0055207361261269475,5.984087703971714,0.004975124378109453,0.0,0,0.8492865052077313,0.007421559031783882,7.810442841145191,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,25,0.5,8,3,40.0,0.9057794215067325,0,-1.2852332459156943,111.875,0.5047582218094085,180.38181818181818,45624,8,0.51858574554275,0.01501489630354988,25.78730269835035,0.004975124378109453,0.0,0,0.8529368068434056,0.0069559665283328775,7.596732164838585,0.004975124378109453,0.0,0,0.8295019722875498,0.008942926561849586,8.529361019756253,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,26,0.5,8,3,40.0,0.898928837886555,0,-1.274816607009222,125.375,0.4805838325953104,169.07272727272726,45645,8,0.5434550698812513,0.013241175172446195,26.84608906504127,0.004975124378109453,0.0,0,0.87884220356725,0.005585157580156073,3.59643108202933,0.004975124378109453,0.0,0,0.8307565124969359,0.008642637325963185,7.887907685866192,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,27,0.5,8,3,40.0,0.8903048340883286,0,-1.2984093886400165,114.875,0.5051354388549697,179.5090909090909,45684,8,0.5371255181235776,0.012846926948990756,27.491346169170562,0.004975124378109453,0.0,0,0.8785885358633533,0.0050544760425291916,2.3180045026215326,0.01990049751243781,0.0,0,0.8473953525608892,0.006979101110208775,6.148281970678577,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,28,0.5,8,3,40.0,0.9107842758589126,0,-1.2673227947090273,125.0,0.5055259361893093,167.70909090909092,45577,8,0.5274763993524941,0.013529301729575229,28.331682164239307,0.004975124378109453,0.0,0,0.8722571142548035,0.005075175397723375,7.5912965729995685,0.004975124378109453,0.0,0,0.8372508813577,0.008389540611316294,8.764889272009315,0.004975124378109453,0.0,0
whale,song,zero,uniform,0.8,29,0.5,8,3,40.0,0.91125971690619,0,-1.2704947461140557,112.625,0.4936570573231051,170.3272727272727,45798,8,0.5358390360417136,0.0124198853340815,30.22738703023946,0.004975124378109453,0.0,0,0.8703128161066667,0.005608645597044576,7.300675375370471,0.004975124378109453,0.0,0,0.8433428483731924,0.007375511213724187,9.208428618021678,0.004975124378109453,0.0,0
whale,song,zero,lognormal,0.0,0,0.5,8,3,40.0,0.8807510842784505,0,-1.2616199148492546,96.75,0.5879087774257988,191.1818181818182,45642,8,0.6100404038642487,0.011796120977225313,22.949127169589136,0.004975124378109453,0.0,0,0.8997888155715833,0.005031493455775225,-3.783713813893766,1.0,0.0,0,0.9223116238136794,0.003817224989681154,-10.887631629672514,1.0,0.0,0
whale,song,zero,lognormal,0.0,1,0.5,8,3,40.0,0.8945594467403379,0,-1.2987632701297556,102.375,0.5529959723005409,208.03636363636363,45777,8,0.6461737844411907,0.00987676861094063,25.148474372884174,0.004975124378109453,0.0,0,0.903811664867111,0.003712486065416526,-2.492189321048658,0.9950248756218906,0.0,0,0.9192253746551095,0.004693873215252613,-5.254919931501399,1.0,0.0,0
whale,song,zero,lognormal,0.0,2,0.5,8,3,40.0,0.9108441303351158,0,-1.2259193738273833,107.0,0.5441282400926114,168.72727272727272,45720,8,0.5997737536492379,0.011025499673910266,28.213721453547034,0.004975124378109453,0.0,0,0.8814410779695144,0.005213670223950092,5.639607244534235,0.004975124378109453,0.0,0,0.9028390143953505,0.005092130300993905,1.5720563824148015,0.05472636815920398,0.0,0
whale,song,zero,lognormal,0.0,3,0.5,8,3,40.0,0.8850336398587388,0,-1.2855648316619481,101.5,0.5727025235546152,197.70909090909092,45717,8,0.6460190909063475,0.011337791748193911,21.0812258913175,0.004975124378109453,0.0,0,0.8783409610363799,0.009361817070146848,0.7148910059031873,0.22885572139303484,0.0,0,0.9131101661066268,0.005205863684917131,-5.3932503705837735,1.0,0.0,0
whale,song,zero,lognormal,0.0,4,0.5,8,3,40.0,0.9172182233055404,0,-1.2785743756235326,106.875,0.563303045497798,192.43636363636364,45645,8,0.6226168194411674,0.011663777443952078,25.257803938734288,0.004975124378109453,0.0,0,0.88847362833435,0.005208280811081469,5.519017889748109,0.004975124378109453,0.0,0,0.9055314055268525,0.006865623954554825,1.7022222388009653,0.03980099502487562,0.0,0
whale,song,zero,lognormal,0.0,5,0.5,8,3,40.0,0.9074435546444761,0,-1.3123268892808397,102.125,0.6077656087545098,209.21818181818182,45688,8,0.6065013091380261,0.0138041764170926,21.800811320682445,0.004975124378109453,0.0,0,0.9011671946362568,0.004191456872296604,1.497417294140097,0.07960199004975124,0.0,0,0.9175535516552088,0.004640414695311808,-2.178683948429601,0.9800995024875622,0.0,0
whale,song,zero,lognormal,0.0,6,0.5,8,3,40.0,0.9124936974061699,0,-1.3540847606571873,97.5,0.5903213175909967,186.14545454545456,45482,8,0.610419389282483,0.01106181602982537,27.30784053081524,0.004975124378109453,0.0,0,0.894749796405499,0.004675747875513843,3.794879765351108,0.004975124378109453,0.0,0,0.9136172421892776,0.00547580341294921,-0.20518354995191332,0.5621890547263682,0.0,0
whale,song,zero,lognormal,0.0,7,0.5,8,3,40.0,0.927709350175695,0,-1.2630509176913853,96.625,0.5799942203318798,192.56363636363636,45707,8,0.6610112188854691,0.009840465304506035,27.10218704476327,0.004975124378109453,0.0,0,0.9096666441371377,0.0038033490827367377,4.743899559588803,0.004975124378109453,0.0,0,0.9242221528445674,0.004250574513150507,0.8204061169469705,0.23880597014925373,0.0,0
whale,song,zero,lognormal,0.0,8,0.5,8,3,40.0,0.9079150787569192,0,-1.2787227277945337,109.625,0.5291021496500544,173.63636363636363,45786,8,0.641034211078315,0.010799609372594984,24.712085268180097,0.004975124378109453,0.0,0,0.8991259504082569,0.0050833760877429515,1.7289943134159733,0.009950248756218905,0.0,0,0.9084480737478074,0.008054731927709348,-0.06617166103997081,0.582089552238806,0.0,0
whale,song,zero,lognormal,0.0,9,0.5,8,3,40.0,0.8914053213976265,0,-1.295954023715139,97.25,0.6083322445817682,210.6727272727273,45655,8,0.6619681429563093,0.009578883893966793,23.952391633625176,0.004975124378109453,0.0,0,0.9030273033919047,0.006341247034353,-1.832759697156951,0.9601990049751243,0.0,0,0.9019697441348604,0.007379011781785312,-1.4316853055190404,0.945273631840796,0.0,0
whale,song,zero,lognormal,0.0,10,0.5,8,3,40.0,0.89958794798077,0,-1.2845948564812248,112.125,0.5429813334593256,193.34545454545454,45680,8,0.6392818043399106,0.011894706034155706,21.884201500515367,0.004975124378109453,0.0,0,0.8924388271006493,0.004948550532226074,1.4446898811205584,0.0845771144278607,0.0,0,0.9146636790417264,0.004551119099023041,-3.312532749185271,1.0,0.0,0
whale,song,zero,lognormal,0.0,11,0.5,8,3,40.0,0.9153066163525283,0,-1.2817054481494592,103.625,0.5903058359366329,197.2,45602,8,0.6625219950083033,0.01004797305281268,25.15777261897256,0.004975124378109453,0.0,0,0.8948115717340483,0.005137621366560475,3.989208849036093,0.004975124378109453,0.0,0,0.9097018439020624,0.0067532183078574054,0.8299409548103435,0.23383084577114427,0.0,0
whale,song,zero,lognormal,0.0,12,0.5,8,3,40.0,0.8849221454099143,0,-1.3207262854299704,96.875,0.5871107269498043,212.38181818181818,45930,8,0.6434352148211184,0.012684610664897294,19.03778814883722,0.004975124378109453,0.0,0,0.8964826721379987,0.006131383417122687,-1.885467918349407,0.9751243781094527,0.0,0,0.9192260196661346,0.004648713315741178,-7.379219135768747,1.0,0.0,0
whale,song,zero,lognormal,0.0,13,0.5,8,3,40.0,0.9256057351038747,0,-1.301591612053096,114.875,0.5813783560444886,202.94545454545454,45943,8,0.6157009067409375,0.010816031151607144,28.65236092787036,0.004975124378109453,0.0,0,0.8953906268030707,0.005658727631662739,5.339558690144217,0.004975124378109453,0.0,0,0.9034696596096768,0.0059686423933071045,3.7087287251486134,0.004975124378109453,0.0,0
whale,song,zero,lognormal,0.0,14,0.5,8,3,40.0,0.8819934920182003,0,-1.3421084591044659,91.0,0.6604420675470766,223.45454545454547,45940,8,0.6046011598871217,0.013082897671793698,21.202667718568758,0.004975124378109453,0.0,0,0.8975415301901896,0.004665184932132112,-3.332780671758575,1.0,0.0,0,0.9168052649038677,0.004403200699252656,-7.9060154790527495,1.0,0.0,0
whale,song,zero,lognormal,0.0,15,0.5,8,3,40.0,0.9213334576738779,0,-1.321780578845786,110.125,0.6315368588286258,194.65454545454546,45647,8,0.5991909290438231,0.012751976632222764,25.26216428408738,0.004975124378109453,0.0,0,0.8857180457136306,0.005297285896861148,6.723332033362755,0.004975124378109453,0.0,0,0.9076041893382504,0.004870757447872237,2.8187132047860524,0.004975124378109453,0.0,0
