regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,zipf,0.0,0,0.5,8,3,40.0,1.0,1.0,0.05,0.9135020036061292,0,-1.1666947649250758,123.5,0.5058040355484044,178.4181818181818,45732,8,0.67184828271594,0.010353034841050353,23.341341413439363,0.000999000999000999,0.0,0,0.8942281605552901,0.0047506651269434656,4.057083068542812,0.000999000999000999,0.0,0,0.9009097695446414,0.005925414994550743,2.1251227252552156,0.013986013986013986,0.0,0
whale,song,skip,zipf,0.0,1,0.5,8,3,40.0,1.0,1.0,0.05,0.899687627428565,0,-1.2797990354086943,100.625,0.6442285535554001,205.85454545454544,45668,8,0.6716654016965097,0.011211894771246948,20.33752816846099,0.000999000999000999,0.0,0,0.9024687107508491,0.004403067279140034,-0.6316240806629875,0.7422577422577422,0.0,0,0.923031757844509,0.004155975128618994,-5.61700435962452,1.0,0.0,0
whale,song,skip,zipf,0.0,2,0.5,8,3,40.0,1.0,1.0,0.05,0.9223279804508274,0,-1.249792711925088,108.25,0.6048147516449307,188.72727272727272,45814,8,0.661258849746756,0.011123988950218837,23.46902103844103,0.000999000999000999,0.0,0,0.8909464166062698,0.005671782822069749,5.532927622413056,0.000999000999000999,0.0,0,0.9197041973357756,0.004781869306987011,0.5486940245769821,0.3166833166833167,0.0,0
whale,song,skip,zipf,0.0,3,0.5,8,3,40.0,1.0,1.0,0.05,0.9214083357560061,0,-1.2249003200736506,116.5,0.5342501083096468,175.56363636363636,45646,8,0.6687362337370218,0.0098159295427953,25.7410264527052,0.000999000999000999,0.0,0,0.8881399706518579,0.005345983968897925,6.2230574011628566,0.000999000999000999,0.0,0,0.9054763055920857,0.005298025575319943,3.007163694742696,0.000999000999000999,0.0,0
whale,song,skip,zipf,0.0,4,0.5,8,3,40.0,1.0,1.0,0.05,0.915677447457216,0,-1.3002427278090147,107.0,0.5615113179462186,195.34545454545454,45835,8,0.6699894644073552,0.009648252052496729,25.46450711621727,0.000999000999000999,0.0,0,0.9088345688287552,0.003962350376313312,1.7269746434760262,0.03196803196803197,0.0,0,0.9153404473915973,0.0052324672406094215,0.06440557582535658,0.4945054945054945,0.0,0
whale,song,skip,zipf,0.0,5,0.5,8,3,40.0,1.0,1.0,0.05,0.8969865655790944,0,-1.2774559334379028,100.5,0.5977073055418737,176.29090909090908,45617,8,0.6759844892917901,0.010291327681882408,21.47459328074571,0.000999000999000999,0.0,0,0.8977226452239159,0.004677180873201155,-0.15737677562118463,0.5564435564435565,0.0,0,0.9201634877353049,0.004972258914612297,-4.6612460361022166,1.0,0.0,0
whale,song,skip,zipf,0.0,6,0.5,8,3,40.0,1.0,1.0,0.05,0.8941002554550393,0,-1.2616848337602857,100.875,0.6000752826658221,190.5818181818182,45496,8,0.6875971373794123,0.009689479809855468,21.312095399134467,0.000999000999000999,0.0,0,0.9033640818928468,0.00475456531218088,-1.9484066007199703,0.971028971028971,0.0,0,0.9190504166059992,0.005698323547446393,-4.378509037476613,1.0,0.0,0
whale,song,skip,zipf,0.0,7,0.5,8,3,40.0,1.0,1.0,0.05,0.9077608806695174,0,-1.2057910455452365,115.375,0.5570663437408462,186.45454545454547,46076,8,0.676115279201596,0.009959142495804044,23.259593038810085,0.000999000999000999,0.0,0,0.896209876868395,0.0041915174724472875,2.755804759744482,0.004995004995004995,0.0,0,0.9183340561046885,0.004910214604944425,-2.1533021030331896,0.977022977022977,0.0,0
whale,song,skip,zipf,0.0,8,0.5,8,3,40.0,1.0,1.0,0.05,0.8977212955147683,0,-1.2558101857754238,110.5,0.5832595368614969,199.2,45737,8,0.6642798406911664,0.011695144079488037,19.96054543979769,0.000999000999000999,0.0,0,0.9001496308716582,0.0050508687266156505,-0.48077578102431173,0.6873126873126874,0.0,0,0.9138975974104967,0.005771980488657712,-2.8025565795857745,0.994005994005994,0.0,0
whale,song,skip,zipf,0.0,9,0.5,8,3,40.0,1.0,1.0,0.05,0.9176879889489107,0,-1.272757642629843,114.625,0.5670921872116567,198.27272727272728,45524,8,0.6624709233029612,0.01026411651547641,24.864981341660418,0.000999000999000999,0.0,0,0.9004757856178635,0.004429773225318192,3.8855721174780613,0.000999000999000999,0.0,0,0.9209061838303343,0.004058685574454729,-0.7929155443030254,0.7912087912087912,0.0,0
whale,song,skip,zipf,0.0,10,0.5,8,3,40.0,1.0,1.0,0.05,0.8977700835477116,0,-1.2420570472840535,102.0,0.5579284993282039,183.3272727272727,45612,8,0.6692400267016736,0.010637850174109556,21.48272941484318,0.000999000999000999,0.0,0,0.8958382624957061,0.004951523168537965,0.3901468267946971,0.3436563436563437,0.0,0,0.9138687465068234,0.005388069246774922,-2.987835200660752,0.994005994005994,0.0,0
