regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,zipf,0.0,0,0.5,8,5,40.0,1.0,1.0,0.05,0.9260196274190582,0,-1.1154609402814766,165.75,0.563127733411903,184.36363636363637,45878,8,0.655430750892404,0.009722992432608503,27.829794006541267,0.004975124378109453,0.0,0,0.8752503481126791,0.005005821280019257,10.142047921092338,0.004975124378109453,0.0,0,0.8957132329467001,0.007219867913328012,4.197638355185402,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,1,0.5,8,5,40.0,1.0,1.0,0.05,0.931674139804265,0,-1.1464555458485925,167.5,0.5745807852529778,197.12727272727273,45595,8,0.6692984411125414,0.009441463982665781,27.78972616677209,0.004975124378109453,0.0,0,0.873718339745276,0.005321182086625354,10.89152731770996,0.004975124378109453,0.0,0,0.8952752109302512,0.005125309715969133,7.101800845440452,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,2,0.5,8,5,40.0,1.0,1.0,0.05,0.926528304818288,0,-1.1047889904161494,181.0,0.5587789359270348,199.36363636363637,45968,8,0.6748724408697327,0.011506571056230258,21.87062181415858,0.004975124378109453,0.0,0,0.856041668678566,0.006220327494768199,11.331659980765794,0.004975124378109453,0.0,0,0.8866902848084227,0.005885081781732587,6.7693230931001285,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,3,0.5,8,5,40.0,1.0,1.0,0.05,0.921510026790916,0,-1.1185014471518842,159.875,0.5736416117744454,193.34545454545454,45826,8,0.6685732634547619,0.010335970367454143,24.471506239278728,0.004975124378109453,0.0,0,0.8727667488211154,0.007827086472043642,6.227512388409042,0.004975124378109453,0.0,0,0.8907070135591659,0.005581771782661514,5.518501012067979,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,4,0.5,8,5,40.0,1.0,1.0,0.05,0.9234214107709293,0,-1.102515117178994,169.25,0.5677285541967748,198.47272727272727,45924,8,0.6565394313064974,0.0097876235667041,27.26729094612107,0.004975124378109453,0.0,0,0.8754292266631754,0.005485939327444306,8.748216347866853,0.004975124378109453,0.0,0,0.891035962274363,0.005309262671136582,6.09980151719135,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,5,0.5,8,5,40.0,1.0,1.0,0.05,0.9181257088376393,0,-1.0845108973657076,166.625,0.5427097717727755,197.85454545454544,45767,8,0.6405378184293372,0.011375804410277994,24.40160540713082,0.004975124378109453,0.0,0,0.8570209588252592,0.00841047191464207,7.265317645969526,0.004975124378109453,0.0,0,0.895161944213925,0.005953834861250078,3.856970365968932,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,6,0.5,8,5,40.0,1.0,1.0,0.05,0.9202455172056323,0,-1.093634996246407,168.625,0.5521584848369788,194.61818181818182,45786,8,0.6575616450812187,0.009535163986684074,27.548962187881983,0.004975124378109453,0.0,0,0.858204052994783,0.007211203973925461,8.603482086372976,0.004975124378109453,0.0,0,0.8866621625668077,0.0071444444871745765,4.7006250379735,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,7,0.5,8,5,40.0,1.0,1.0,0.05,0.9276293758159434,0,-1.1257170785023545,155.375,0.6432275271911967,191.23636363636365,45662,8,0.6394200238486549,0.010907760094673069,26.42241390219417,0.004975124378109453,0.0,0,0.8564804602798879,0.006495109541074728,10.954228729494636,0.004975124378109453,0.0,0,0.8911377546860146,0.005866702677377656,6.2201245122993125,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,8,0.5,8,5,40.0,1.0,1.0,0.05,0.9141471731685908,0,-1.1075271686027364,167.125,0.6168026121607194,199.56363636363636,45902,8,0.6298900629284364,0.01162673273515489,24.448580415086628,0.004975124378109453,0.0,0,0.8572556027155092,0.007020548140153942,8.103579566343406,0.004975124378109453,0.0,0,0.887398337891484,0.006319341736609103,4.232851520300906,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,9,0.5,8,5,40.0,1.0,1.0,0.05,0.9060545779223546,0,-1.1647789580150365,141.875,0.6201447762765344,221.47272727272727,45806,8,0.646982278515036,0.01069993944866395,24.212501449217797,0.004975124378109453,0.0,0,0.8895214218855663,0.005360587177019564,3.0842061682467716,0.004975124378109453,0.0,0,0.8965059696024766,0.005766551637850138,1.6558610621299819,0.03482587064676617,0.0,0
whale,song,skip,zipf,0.0,10,0.5,8,5,40.0,1.0,1.0,0.05,0.9199151864839193,0,-1.1500654767678054,159.25,0.6327244432854298,204.70909090909092,45875,8,0.6533302620008624,0.0108880208598996,24.484240792087824,0.004975124378109453,0.0,0,0.8736983334285273,0.005914584512641099,7.81404897615612,0.004975124378109453,0.0,0,0.8999499722622483,0.0060426743235258,3.30403611922969,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,11,0.5,8,5,40.0,1.0,1.0,0.05,0.9214715254349044,0,-1.1748668997148657,143.75,0.6429401556961213,208.83636363636364,45879,8,0.6486557235576398,0.0118766222910823,22.97082412750564,0.004975124378109453,0.0,0,0.8645181057058585,0.006581138086985536,8.654038097403479,0.004975124378109453,0.0,0,0.8940832727653134,0.0054960743534062904,4.983239110041631,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,12,0.5,8,5,40.0,1.0,1.0,0.05,0.9244046651779361,0,-1.050239522723563,177.625,0.5770512640910016,182.1090909090909,45805,8,0.6348887465336047,0.010548402153456768,27.446424058591226,0.004975124378109453,0.0,0,0.8436656985773533,0.009199876642610029,8.77609230395908,0.004975124378109453,0.0,0,0.8828979593136903,0.006409628142627957,6.475680794678356,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,13,0.5,8,5,40.0,1.0,1.0,0.05,0.9335195940462029,0,-1.1197905551629803,157.5,0.5860835867555353,178.61818181818182,45625,8,0.6760736337905479,0.01067813564835414,24.109635683017018,0.004975124378109453,0.0,0,0.8602522126541365,0.006785437125830101,10.797739339910711,0.004975124378109453,0.0,0,0.895420927913486,0.005257414345858278,7.246654653105375,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,14,0.5,8,5,40.0,1.0,1.0,0.05,0.926070838819198,0,-1.0654279667343944,178.375,0.5627994693155365,179.96363636363637,45926,8,0.6535631472620298,0.010983193220121028,24.811335473725318,0.004975124378109453,0.0,0,0.8675209242575426,0.007150295596329544,8.188460710870592,0.004975124378109453,0.0,0,0.8870938330438443,0.006996554553900974,5.570885708826769,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,15,0.5,8,5,40.0,1.0,1.0,0.05,0.9255653706645891,0,-1.1007923571089344,169.25,0.5472667465796501,197.0,45693,8,0.6470245476887249,0.011841933978915435,23.521565267278657,0.004975124378109453,0.0,0,0.8715418143432572,0.00630112140954596,8.573641548865936,0.004975124378109453,0.0,0,0.8888214469120664,0.006621505631661893,5.5491795667778545,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,16,0.5,8,5,40.0,1.0,1.0,0.05,0.9156943678736327,0,-1.1789125910270002,148.375,0.6226535761004738,203.38181818181818,45780,8,0.6545458732876099,0.010806631123602879,24.16557867101113,0.004975124378109453,0.0,0,0.876361272179086,0.005195074277971415,7.571228742836293,0.004975124378109453,0.0,0,0.8949975024284023,0.006096054155309431,3.395124931297442,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,17,0.5,8,5,40.0,1.0,1.0,0.05,0.9140209895399405,0,-1.163834739638103,152.625,0.6149544412208118,230.45454545454547,45931,8,0.6505037504118024,0.010732795958134008,24.552524817955533,0.004975124378109453,0.0,0,0.884089099733572,0.006191093838461369,4.834669056446944,0.004975124378109453,0.0,0,0.894813276514943,0.005933389451434316,3.2372243861987284,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,18,0.5,8,5,40.0,1.0,1.0,0.05,0.9150827621252607,0,-1.1804898235228163,147.5,0.6105616330863665,221.4909090909091,45839,8,0.666526067248614,0.008386956883409616,29.636100236585342,0.004975124378109453,0.0,0,0.8915005961166762,0.004564912819814807,5.165961966726286,0.004975124378109453,0.0,0,0.9041872381976637,0.004367095300391645,2.4949132496879454,0.004975124378109453,0.0,0
