regime,undefined_policy,law,mean_repeats,dataset,threshold,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
finch,skip,zipf,1.0,10,0.5,0.9269722889623002,0,-0.9523281648321016,41.03333333333333,0.5890211969213761,11.706666666666667,15604,30,0.5078474969166308,0.02025744991091729,20.68990884285942,0.004975124378109453,0.058,0,0.7860236554635297,0.006419751711592372,21.955464919967948,0.004975124378109453,0.0,0,0.8555077021057877,0.008864980735916787,8.061448635412273,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,11,0.5,0.8985784128898522,0,-1.0397106980406379,32.733333333333334,0.6690165190731453,12.17,13250,30,0.606080080528615,0.017998923078324913,16.25087962698593,0.004975124378109453,0.005666666666666667,0,0.829372489216602,0.005992648957728308,11.548469493444973,0.004975124378109453,0.0,0,0.8723179960890157,0.008547788476107257,3.072188423267547,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,12,0.5,0.9217316906981744,0,-0.8895705033205182,40.8,0.5768552398222363,10.56,13307,30,0.5174074008097559,0.019961997309921205,20.254701150944822,0.004975124378109453,0.026833333333333334,0,0.7826041054170116,0.007844038775275787,17.736728395541515,0.004975124378109453,0.0,0,0.8282440178258542,0.01021966809988586,9.147818887911274,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,13,0.5,0.930559749864708,0,-0.9455741757072341,39.93333333333333,0.6084308079464448,11.14,13352,30,0.5362600538158506,0.02031700567601878,19.407372441415905,0.004975124378109453,0.007666666666666666,0,0.7906639870150804,0.0072288325407276624,19.352469719203857,0.004975124378109453,0.0,0,0.8513055453457242,0.009867088814291353,8.03217706971413,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,14,0.5,0.9295623330327464,0,-0.9856866721865839,39.7,0.579697350148748,12.83,14014,30,0.6052295789383051,0.016112778513283334,20.128915309489432,0.004975124378109453,0.0036666666666666666,0,0.8128479301278155,0.007260419853823928,16.07543437635491,0.004975124378109453,0.0,0,0.8536292830949159,0.009272991809510701,8.188624717639769,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,15,0.5,0.9479431694182774,0,-1.088438286692294,33.96666666666667,0.7084067596772655,12.423333333333334,12715,30,0.5411272351803139,0.02058006754371825,19.7674732298018,0.004975124378109453,0.029833333333333333,0,0.8513754539422752,0.004918679787153141,19.632852646399684,0.004975124378109453,0.0,0,0.8870926896439336,0.007078679738980105,8.596303550683182,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,16,0.5,0.9245699679112765,0,-0.9603511711967404,37.0,0.6212035826486018,11.15,13386,30,0.5557154008982248,0.01760035947335522,20.95721780975282,0.004975124378109453,0.044,0,0.785451835865282,0.00759232390511076,18.323524362856464,0.004975124378109453,0.0,0,0.8064978933150041,0.01281157213286674,9.216048848007572,0.004975124378109453,0.00016666666666666666,0
finch,skip,zipf,1.0,17,0.5,0.9047873230674153,0,-0.9824021850798001,36.36666666666667,0.5956682066663158,12.196666666666667,14193,30,0.4822948028983596,0.019981384120500746,21.144307002015022,0.004975124378109453,0.033666666666666664,0,0.8055866347638624,0.008000128084020843,12.399887509512833,0.004975124378109453,0.0005,0,0.8740410439184773,0.007936861108523718,3.873858787313077,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,18,0.5,0.9390161120015065,0,-1.0107034276392008,37.3,0.6394876652861714,12.24,12984,30,0.5828573761759367,0.01765880602800144,20.16890243093511,0.004975124378109453,0.012,0,0.8267065831901338,0.005609256528812268,20.022177312534797,0.004975124378109453,0.0,0,0.8702267835004736,0.008016606247947144,8.580854088804495,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,19,0.5,0.9262020478934112,0,-0.9795039999639308,36.13333333333333,0.6702798322851258,11.34,13597,30,0.44197023476374364,0.022140894268819745,21.87047222440308,0.004975124378109453,0.050833333333333335,0,0.7796826950746224,0.008199291938093895,17.869756794249533,0.004975124378109453,0.00016666666666666666,0,0.8505253739676055,0.00903121527664471,8.379456319849924,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,20,0.5,0.908097661033714,0,-0.7607612320217962,44.96666666666667,0.5420064168438582,9.156666666666666,13681,30,0.4950157397062535,0.021705125343883504,19.031538163582496,0.004975124378109453,0.07066666666666667,0,0.721317062874119,0.00920622403462222,20.28851323378202,0.004975124378109453,0.0,0,0.8253506977716032,0.011313910838781137,7.313736553277035,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,21,0.5,0.9192065750936114,0,-1.0129318350747682,35.3,0.6992285581655433,11.146666666666667,13619,30,0.4794217084779861,0.020795398628841135,21.148181598485337,0.004975124378109453,0.03833333333333333,0,0.7956597180481961,0.007054250087329958,17.513818693118925,0.004975124378109453,0.0,0,0.8430450826586054,0.010060274045068377,7.570518665178993,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,22,0.5,0.9291498527177151,0,-0.9554319792132026,39.833333333333336,0.5834554191239348,11.73,14163,30,0.5465683496373192,0.021214648964938507,18.033836134299897,0.004975124378109453,0.010666666666666666,0,0.8285151968777242,0.005674657355380296,17.73404974744007,0.004975124378109453,0.0,0,0.8708460561151224,0.007791811760912449,7.482700864909637,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,23,0.5,0.9421523453952472,0,-1.0144493839714632,35.833333333333336,0.6667254604509384,11.743333333333334,13281,30,0.5362428709715129,0.020910857562796644,19.411421707826285,0.004975124378109453,0.020666666666666667,0,0.8097827000573774,0.0060983305198499165,21.705882438974047,0.004975124378109453,0.0,0,0.867781916682774,0.007759712566433564,9.584173134734353,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,24,0.5,0.9345172145581749,0,-1.019632540240265,37.266666666666666,0.6355683922877683,12.206666666666667,13118,30,0.4865529343367805,0.021247657417710716,21.082996182346175,0.004975124378109453,0.04016666666666667,0,0.8236726885515524,0.006042327679994798,18.344673092393087,0.004975124378109453,0.0,0,0.8645011875877284,0.007949788704458493,8.807281498083,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,25,0.5,0.9347995248496567,0,-1.0533498209491148,34.333333333333336,0.6771641939107919,12.306666666666667,13216,30,0.4986216512529664,0.020919483845576167,20.850317188343467,0.004975124378109453,0.034166666666666665,0,0.8303047955660742,0.006034483722525673,17.316266658160323,0.004975124378109453,0.0,0,0.8708848809100829,0.008417001013195924,7.593517434460365,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,26,0.5,0.899476484720786,0,-0.88068170696284,40.86666666666667,0.5637992916821033,10.64,13118,30,0.5209058926696655,0.019291116537914613,19.624089217805555,0.004975124378109453,0.023,0,0.7783247633160082,0.008652830931760195,14.001397041064411,0.004975124378109453,0.0,0,0.8514260785863377,0.008751530737252903,5.490514468504433,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,27,0.5,0.915919184528636,0,-0.9894833070610995,34.4,0.6896889747601159,10.88,13001,30,0.5180233904834585,0.018444114279989796,21.573049700568088,0.004975124378109453,0.018166666666666668,0,0.7924563529487887,0.007077504776462082,17.444401025408297,0.004975124378109453,0.0,0,0.8623757611986995,0.008625342902126968,6.207686342154918,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,28,0.5,0.9328354840069828,0,-0.9670855805243154,39.1,0.6295801955580516,11.463333333333333,14280,30,0.6408108110557649,0.016551110483078037,17.64381146810577,0.004975124378109453,0.021833333333333333,0,0.7902615154576063,0.00774221866035097,18.41513070142524,0.004975124378109453,0.0,0,0.8517679576035667,0.00814131099469359,9.957551855745951,0.004975124378109453,0.0,0
finch,skip,zipf,1.0,29,0.5,0.912125052510119,0,-0.865535277174944,40.63333333333333,0.5244119037924599,10.446666666666667,13441,30,0.6261939128172541,0.01806625191376701,15.826810179425044,0.004975124378109453,0.010833333333333334,0,0.771253846859777,0.008833438867654081,15.94749312933814,0.004975124378109453,0.0,0,0.8509687617648651,0.010083454596166561,6.065013747223468,0.004975124378109453,0.00016666666666666666,0
finch,skip,uniform,1.0,0,0.5,0.8803238935383149,0,-0.9289595798334678,39.4,0.6816964259588091,11.286666666666667,14046,30,0.4389416356057127,0.020071097282250816,21.99093809997739,0.004975124378109453,0.07433333333333333,0,0.7241869091101285,0.009782562338581303,15.96074515287268,0.004975124378109453,0.00016666666666666666,0,0.7783601984796136,0.012495793347013586,8.15984165447726,0.004975124378109453,0.00016666666666666666,0
finch,skip,uniform,1.0,1,0.5,0.8810041423987635,0,-1.0100002383080007,34.7,0.7672901260374694,11.433333333333334,13210,30,0.49747897484876774,0.020868513393510795,18.378173869790622,0.004975124378109453,0.0205,0,0.7824155941664352,0.006806432459457294,14.484614196875334,0.004975124378109453,0.0,0,0.824240174107943,0.01021502638884859,5.556908629505625,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,2,0.5,0.889653999435881,0,-0.8226186535184639,42.96666666666667,0.6378780436243822,9.446666666666667,13071,30,0.4315708784802591,0.021213603259445695,21.593838413643994,0.004975124378109453,0.0655,0,0.6894496444110794,0.010673367880256692,18.757374173819514,0.004975124378109453,0.0023333333333333335,0,0.7560787425837182,0.014241954405785032,9.378997646411856,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,3,0.5,0.8993764832648341,0,-0.8912786162036017,40.63333333333333,0.6965536970689459,10.32,13976,30,0.4325442553879148,0.020613153284438773,22.64729813217559,0.004975124378109453,0.0665,0,0.6929210889185724,0.010524306909839711,19.617006242305234,0.004975124378109453,0.0,0,0.747110257842843,0.015545154283725172,9.795092582735222,0.004975124378109453,0.0006666666666666666,0
finch,skip,uniform,1.0,4,0.5,0.8902047075915033,0,-0.9653708889856815,38.833333333333336,0.6874149070921894,11.293333333333333,12689,30,0.4868600445326681,0.022093258453396467,18.256458815690344,0.004975124378109453,0.0455,0,0.782320674886063,0.0066653092168083615,16.18590063809519,0.004975124378109453,0.0,0,0.8250312136423409,0.011010964391947759,5.918963283254581,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,5,0.5,0.8969966232656433,0,-0.8673078283222129,43.9,0.6144372391359668,10.533333333333333,13830,30,0.4458108051797078,0.0210002230107066,21.484810797290404,0.004975124378109453,0.049166666666666664,0,0.7312070088429412,0.008549803663758073,19.391043460503184,0.004975124378109453,0.00016666666666666666,0,0.7875369474003573,0.012837201631185522,8.526755208033403,0.004975124378109453,0.00016666666666666666,0
finch,skip,uniform,1.0,6,0.5,0.8912410873151582,0,-0.8579766089985957,45.2,0.6033317893522078,11.333333333333334,13768,30,0.478010214544679,0.020969241313687836,19.706524742063007,0.004975124378109453,0.04,0,0.7452933716617371,0.008604062102136338,16.962652514698036,0.004975124378109453,0.00016666666666666666,0,0.7865054005876243,0.0131318032075635,7.975727710205819,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,7,0.5,0.8947115397866592,0,-0.941930035078061,40.43333333333333,0.6828205924861652,10.896666666666667,13134,30,0.4592670398892173,0.021680269287813112,20.08482893439951,0.004975124378109453,0.04466666666666667,0,0.7777118639277734,0.007583064151361941,15.42907636326304,0.004975124378109453,0.0,0,0.7854901045112751,0.011512823610591085,9.486937259675127,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,8,0.5,0.8967888010043481,0,-0.909326549501838,42.46666666666667,0.6159567246787615,11.856666666666667,13526,30,0.4907764161998908,0.020191527045488714,20.10805739901532,0.004975124378109453,0.028,0,0.7757459418446458,0.007659302078321929,15.803379723367883,0.004975124378109453,0.0,0,0.8037234969866551,0.012264485365725337,7.588194795174675,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,9,0.5,0.885714670648098,0,-0.7966444539917411,46.166666666666664,0.5903554094802607,10.19,13438,30,0.5007564259071686,0.020045553710676914,19.204171174173556,0.004975124378109453,0.020166666666666666,0,0.694092022617454,0.011454503391166807,16.729022768321382,0.004975124378109453,0.0011666666666666668,0,0.7688163097413228,0.013534420149985984,8.637116301350838,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,10,0.5,0.8807741696759046,0,-0.9161375392580831,38.86666666666667,0.6935456292294638,10.533333333333333,12747,30,0.44219024120141837,0.022924013225204397,19.132074483026116,0.004975124378109453,0.14783333333333334,0,0.7610396991448687,0.007579784431178797,15.796553532382582,0.004975124378109453,0.0,0,0.7941919446669445,0.012405560955151294,6.979307531676558,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,11,0.5,0.8947359762519249,0,-0.8963976444333176,42.833333333333336,0.6373196526637256,11.226666666666667,13796,30,0.5019374124632984,0.021215122434900365,18.515026957489784,0.004975124378109453,0.041833333333333333,0,0.7515636831823568,0.008717558719052663,16.42343891032909,0.004975124378109453,0.0,0,0.7828650455253734,0.013039900229098294,8.579124744905151,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,12,0.5,0.8945583607586495,0,-0.9461356193529762,38.56666666666667,0.7006174816382751,11.053333333333333,12869,30,0.4677000359528553,0.02275754096974606,18.756785953862977,0.004975124378109453,0.0405,0,0.7762343185365149,0.006708856331746228,17.63699151854342,0.004975124378109453,0.0,0,0.786280950293824,0.014155308681121104,7.649244033034384,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,13,0.5,0.8957940296410443,0,-0.8884280576139801,44.9,0.5955349350017514,11.27,13767,30,0.4366845222767533,0.02334386778170146,19.66724244917857,0.004975124378109453,0.06633333333333333,0,0.7543241174727862,0.008314423429582586,17.01499970099074,0.004975124378109453,0.00016666666666666666,0,0.7699001012793143,0.015098403858270425,8.338227639391782,0.004975124378109453,0.00016666666666666666,0
finch,skip,uniform,1.0,14,0.5,0.887918537899871,0,-0.8150551275674813,43.46666666666667,0.6479212722669558,9.43,13173,30,0.407363451080073,0.023842013683862243,20.15580953822988,0.004975124378109453,0.14533333333333334,0,0.6876741901619894,0.010782335110897196,18.571519589991603,0.004975124378109453,0.0005,0,0.7228976844473992,0.01794328076508382,9.196804955177932,0.004975124378109453,0.0008333333333333334,0
finch,skip,uniform,1.0,15,0.5,0.9049148314932888,0,-0.8708167845812074,41.8,0.6487724620432767,10.53,13522,30,0.459868931018962,0.02245148569337653,19.822559030274817,0.004975124378109453,0.07783333333333334,0,0.7238609047636433,0.009973653303319523,18.153220412161854,0.004975124378109453,0.0003333333333333333,0,0.7847571015823854,0.013987605786860547,8.590299994283166,0.004975124378109453,0.001,0
finch,skip,uniform,1.0,16,0.5,0.9065927379363559,0,-0.9858684681572767,42.0,0.6157981288119178,12.526666666666667,13212,30,0.4780006621670562,0.02125617501244914,20.163179665122506,0.004975124378109453,0.036166666666666666,0,0.8248225694572039,0.005413445367271875,15.10501407726598,0.004975124378109453,0.0,0,0.8339542701374586,0.00890667509125047,8.155508880104332,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,17,0.5,0.9019189759367768,0,-0.8746780381409337,41.733333333333334,0.6728685786318687,9.976666666666667,13482,30,0.41316496378592754,0.022635732874756058,21.59214436992761,0.004975124378109453,0.07766666666666666,0,0.7074148934329111,0.009183099902801358,21.18065626668519,0.004975124378109453,0.0005,0,0.7514947713214862,0.014802604753557498,10.162009127423286,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,18,0.5,0.8783319040487356,0,-0.8758499276311953,42.2,0.6278954099488387,10.85,13466,30,0.4702230907166718,0.024348944663312187,16.76084195743327,0.004975124378109453,0.1145,0,0.7354358402775791,0.009905630495612635,14.425741383594662,0.004975124378109453,0.00016666666666666666,0,0.7626287390952394,0.014519333734317484,7.968903192852678,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,19,0.5,0.9027977103880482,0,-0.8860511966074768,41.6,0.6715499486508926,10.623333333333333,14082,30,0.4584722479343526,0.021084725232768702,21.07333425256829,0.004975124378109453,0.04783333333333333,0,0.7240397884457317,0.008224253289448384,21.73545921447492,0.004975124378109453,0.0,0,0.8095086393023786,0.010686276126472237,8.729801661644533,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,20,0.5,0.8692459002292915,0,-0.8713845659950278,41.43333333333333,0.6485947194208236,10.68,13159,30,0.5102212001119264,0.020780757181493498,17.27678625864018,0.004975124378109453,0.042,0,0.7485766666008373,0.009135321085883701,13.209085098816894,0.004975124378109453,0.0018333333333333333,0,0.7738546186944112,0.014649105564384503,6.511747841233354,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,21,0.5,0.8935164311978919,0,-0.85416655011898,42.733333333333334,0.6722629470728763,10.106666666666667,13507,30,0.41225640065424557,0.0237541962087132,20.260000646417026,0.004975124378109453,0.0945,0,0.7043806357631113,0.010027992471020281,18.86078354978435,0.004975124378109453,0.0,0,0.7581791161676584,0.015064287693494336,8.983983696001788,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,22,0.5,0.9000485159609422,0,-0.9697663125480559,41.333333333333336,0.6154895646272626,12.953333333333333,13660,30,0.4980832774278822,0.023114811787428035,17.38994209555648,0.004975124378109453,0.03266666666666666,0,0.8067192930043965,0.005638164506314196,16.55312165014448,0.004975124378109453,0.0,0,0.8325579455184061,0.010088733840330006,6.689696795522598,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,23,0.5,0.8843480111962602,0,-0.8862551157312716,42.166666666666664,0.6407533825232496,10.506666666666666,13298,30,0.44479321325242926,0.022734965242000624,19.33386716298103,0.004975124378109453,0.06933333333333333,0,0.7453840688788924,0.008042679672988532,17.278313692397866,0.004975124378109453,0.0,0,0.7684242284242777,0.013812229493338957,8.392836422815556,0.004975124378109453,0.0006666666666666666,0
finch,skip,uniform,1.0,24,0.5,0.8937569586059912,0,-0.8242298680817657,46.266666666666666,0.6047633591749614,10.473333333333333,14090,30,0.4451363273870399,0.02174175217166898,20.63406057049695,0.004975124378109453,0.08816666666666667,0,0.7168270668308253,0.009657444794961912,18.320569833074956,0.004975124378109453,0.0,0,0.7609338047301784,0.014577415552559779,9.111570799152343,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,25,0.5,0.8969171347170453,0,-0.7987693174880921,46.166666666666664,0.5830894416598822,9.78,13375,30,0.41332635097855946,0.025380383601014384,19.05372240785037,0.004975124378109453,0.10966666666666666,0,0.7178356819776571,0.009173998502423538,19.52054523358374,0.004975124378109453,0.0,0,0.7290313728498096,0.015770693493292697,10.645426717514852,0.004975124378109453,0.0003333333333333333,0
finch,skip,uniform,1.0,26,0.5,0.8803418752831174,0,-0.921097459525575,40.766666666666666,0.6594397635033825,11.303333333333333,13861,30,0.428460495719671,0.021452310088934744,21.06446241407493,0.004975124378109453,0.08733333333333333,0,0.7400527779953395,0.008682708319205177,16.157297024187038,0.004975124378109453,0.0,0,0.7786519239948231,0.014090611769636378,7.216858497756942,0.004975124378109453,0.0003333333333333333,0
finch,skip,uniform,1.0,27,0.5,0.8883256925428158,0,-0.9271205523232631,39.63333333333333,0.669718346568247,11.076666666666666,13399,30,0.4902468554208626,0.02072231944460604,19.210148660533847,0.004975124378109453,0.05466666666666667,0,0.7389798452906198,0.008968169696010005,16.652879273531244,0.004975124378109453,0.0006666666666666666,0,0.7965500144408685,0.01294511385159471,7.089599918091214,0.004975124378109453,0.0003333333333333333,0
finch,skip,uniform,1.0,28,0.5,0.8880012808119225,0,-0.8659009484807145,41.53333333333333,0.6603249248641823,10.383333333333333,13351,30,0.42765663500566703,0.02445009085479139,18.827931909956217,0.004975124378109453,0.18166666666666667,0,0.7216616033880021,0.010227174514650522,16.264480202781062,0.004975124378109453,0.0026666666666666666,0,0.7578992351655671,0.014190088311160174,9.168515571818759,0.004975124378109453,0.0005,0
finch,skip,uniform,1.0,29,0.5,0.8945637573869024,0,-0.9222107256313018,39.53333333333333,0.6639613939504366,10.913333333333334,12562,30,0.4367923489562331,0.022671807352336103,20.191218164329566,0.004975124378109453,0.07883333333333334,0,0.769985876441826,0.007919168528583022,15.731181941062584,0.004975124378109453,0.0,0,0.8076142658621192,0.012990561135611743,6.693282192901107,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,0,0.5,0.9140962129870478,0,-0.983894451778983,38.2,0.6495670197379441,11.466666666666667,14038,30,0.4516368321343947,0.021672441160694236,21.338592059088516,0.004975124378109453,0.059166666666666666,0,0.7846104492877217,0.0067974059002769704,19.049291097071308,0.004975124378109453,0.0,0,0.8368300627085367,0.009854481822247055,7.840711634789197,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,1,0.5,0.9136423592878836,0,-0.9620608858931187,36.733333333333334,0.64620872003019,10.676666666666666,14039,30,0.47702106352632656,0.021248124568739004,20.54869804387018,0.004975124378109453,0.11016666666666666,0,0.7599263508662291,0.00996362720943385,15.427715749552714,0.004975124378109453,0.0033333333333333335,0,0.8416102086221874,0.011207976620860002,6.426864821580001,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,2,0.5,0.9161133141328984,0,-0.970518464301427,36.1,0.6697414924348739,10.023333333333333,12990,30,0.529137866858485,0.01894628726209253,20.424869628608903,0.004975124378109453,0.0205,0,0.7724530250928887,0.007529427416433502,19.079842475997722,0.004975124378109453,0.0,0,0.8263271473056001,0.011805130062566291,7.605690606663246,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,3,0.5,0.9308372711981026,0,-1.0118783267568696,34.166666666666664,0.6187861667759914,10.54,12442,30,0.6035574994966117,0.019319786737228648,16.94013376818661,0.004975124378109453,0.017166666666666667,0,0.8097456948984216,0.00736813334006941,16.434498496540538,0.004975124378109453,0.0,0,0.8339922202141997,0.012230215927801907,7.918507044814576,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,4,0.5,0.9098929719225445,0,-0.9762735326596563,36.733333333333334,0.637688411099801,10.45,14214,30,0.5264316306408052,0.01929116034884896,19.87756746341177,0.004975124378109453,0.015,0,0.7671726098965348,0.00850560294652383,16.779570234269908,0.004975124378109453,0.001,0,0.8133518824347058,0.011043050054772567,8.742248654946168,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,5,0.5,0.9245937971275796,0,-0.9236145662031249,35.333333333333336,0.6112727323913121,9.676666666666666,12584,30,0.6043910063122686,0.019159996324350292,16.71204865568621,0.004975124378109453,0.030333333333333334,0,0.782292990221948,0.007621964145745728,18.669834203439304,0.004975124378109453,0.0,0,0.8238229735481433,0.010872632686276678,9.268300188842781,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,6,0.5,0.8958957594835499,0,-0.8931653589086292,40.666666666666664,0.4778398925248524,11.306666666666667,14041,30,0.6136945270612424,0.017543005573869463,16.086253363713798,0.004975124378109453,0.028166666666666666,0,0.7797011124778623,0.010560459245257855,11.00280246409402,0.004975124378109453,0.0003333333333333333,0,0.8309650417616075,0.014490759152712649,4.480836168599734,0.004975124378109453,0.0018333333333333333,0
finch,skip,lognormal,1.0,7,0.5,0.9192864619079396,0,-1.0248055701715262,34.733333333333334,0.6899101422425167,10.676666666666666,13070,30,0.5094261026851988,0.022105163882225786,18.541385234981195,0.004975124378109453,0.0485,0,0.7967130662844261,0.006793376380053679,18.043074425171923,0.004975124378109453,0.0,0,0.838092590531499,0.010799006955714363,7.518642381601243,0.004975124378109453,0.0,0
