regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,zipf,0.0,0,0.5,8,2,40.0,1.0,1.0,0.05,0.8880018165589367,0,-1.3878993049546584,66.875,0.5481794606122782,182.0909090909091,45870,8,0.7055806673209591,0.009519393234407715,19.16310680166241,0.004975124378109453,0.0,0,0.9223544508888315,0.003537873174022544,-9.709967723584619,1.0,0.0,0,0.927342620005655,0.004135431025907884,-9.513108355635435,1.0,0.0,0
whale,song,skip,zipf,0.0,1,0.5,8,2,40.0,1.0,1.0,0.05,0.9057249398368892,0,-1.1996944171477204,80.5,0.5095144594368283,158.72727272727272,45563,8,0.6610229097687834,0.011224929520255653,21.799872295548504,0.004975124378109453,0.0,0,0.9007346244615176,0.005959787522413634,0.8373310888356174,0.19900497512437812,0.0,0,0.9189333265639078,0.005080320596182548,-2.599912048256102,0.9900497512437811,0.0,0
whale,song,skip,zipf,0.0,2,0.5,8,2,40.0,1.0,1.0,0.05,0.8896790694345482,0,-1.3734634982680618,80.5,0.492485062704738,176.6727272727273,45901,8,0.6854819887165715,0.009337280288020347,21.86901050619203,0.004975124378109453,0.0,0,0.9136655452860967,0.003823358102612761,-6.2736670768968406,1.0,0.0,0,0.9281386070311547,0.004549321119759626,-8.453906986156777,1.0,0.0,0
whale,song,skip,zipf,0.0,3,0.5,8,2,40.0,1.0,1.0,0.05,0.881815269344036,0,-1.4420013924304154,65.0,0.5774253953591719,200.3272727272727,45778,8,0.7130894297153277,0.009469416253728874,17.817976853881277,0.004975124378109453,0.0,0,0.9215058239251238,0.003979321688457424,-9.974201054470115,1.0,0.0,0,0.9304026958919397,0.004641897216014979,-10.467148298818971,1.0,0.0,0
whale,song,skip,zipf,0.0,4,0.5,8,2,40.0,1.0,1.0,0.05,0.8926779977803214,0,-1.3485037744464738,87.625,0.4718510658613612,158.63636363636363,45633,8,0.67805055410846,0.00950297720953393,22.585284478693147,0.004975124378109453,0.0,0,0.9059252049488455,0.005960050472850179,-2.222666943655785,0.9651741293532339,0.0,0,0.9262487775144658,0.004506243529371729,-7.449836990684094,1.0,0.0,0
whale,song,skip,zipf,0.0,5,0.5,8,2,40.0,1.0,1.0,0.05,0.89561269443175,0,-1.2818648760362201,90.125,0.4440467154454022,162.96363636363637,45801,8,0.672437326026303,0.010753135878033112,20.754445115992397,0.004975124378109453,0.0,0,0.9024152609053376,0.005756611083230177,-1.1816963792125055,0.8656716417910447,0.0,0,0.9123776236949104,0.00548640708957667,-3.0557209826830403,1.0,0.0,0
whale,song,skip,zipf,0.0,6,0.5,8,2,40.0,1.0,1.0,0.05,0.9267371119936764,0,-1.3116744879472848,90.125,0.5403392743838427,141.72727272727272,45858,8,0.6364707586018519,0.009875874702678714,29.39145768152498,0.004975124378109453,0.0,0,0.8872887174101155,0.0061610300712062905,6.4028894726425385,0.004975124378109453,0.0,0,0.9114270288793733,0.005794794517783904,2.642040725916552,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,7,0.5,8,2,40.0,1.0,1.0,0.05,0.9353890394613541,0,-1.288149218847352,95.125,0.5186688605924971,144.12727272727273,45718,8,0.6382978891837553,0.011346451696684598,26.183617417981697,0.004975124378109453,0.0,0,0.9002360275466765,0.004938705460300341,7.117859568110341,0.004975124378109453,0.0,0,0.9251105973902233,0.005078318234977469,2.023985421066552,0.014925373134328358,0.0,0
whale,song,skip,zipf,0.0,8,0.5,8,2,40.0,1.0,1.0,0.05,0.9018293034513932,0,-1.3055113999634305,80.75,0.4624582979258429,172.96363636363637,45875,8,0.6762554725414421,0.009751025823470486,23.13334360852581,0.004975124378109453,0.0,0,0.9013408744053786,0.005478935608656476,0.08914670310104625,0.4527363184079602,0.0,0,0.9247530540130557,0.0049390447458383755,-4.641332836876605,1.0,0.0,0
whale,song,skip,zipf,0.0,9,0.5,8,2,40.0,1.0,1.0,0.05,0.9041514080389101,0,-1.3516885003900077,82.125,0.512992212270366,172.5818181818182,45616,8,0.6536998387561473,0.010147308540715501,24.681576230567945,0.004975124378109453,0.0,0,0.9134954729739969,0.003947051769851146,-2.367353021933928,0.9900497512437811,0.0,0,0.9295645708052764,0.00476188870949619,-5.336782171260575,1.0,0.0,0
