regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,zipf,0.0,0,0.5,8,3,20.0,1.0,1.0,0.05,0.8830197274615665,0,-1.2241904626216047,106.125,0.5861935874063545,200.72727272727272,45646,8,0.6669297003167071,0.010096858580499475,21.401708801013022,0.004975124378109453,0.0,0,0.8948885110417288,0.004562524724485052,-2.6013631260928385,1.0,0.0,0,0.9135313674540285,0.005990833997808481,-5.093053822493413,1.0,0.0,0
whale,song,skip,zipf,0.0,1,0.5,8,3,20.0,1.0,1.0,0.05,0.8967908875498295,0,-1.2156273323827835,112.5,0.5908532298011875,193.3090909090909,45829,8,0.6593478357418238,0.010648730959746769,22.297779210082723,0.004975124378109453,0.0,0,0.8929278789489967,0.005098206937272299,0.7577190664017268,0.22388059701492538,0.0,0,0.9185163410166359,0.004706349828274819,-4.616200295244567,1.0,0.0,0
whale,song,skip,zipf,0.0,2,0.5,8,3,20.0,1.0,1.0,0.05,0.903158351843093,0,-1.21150185336976,113.375,0.6013872549684539,175.8,45767,8,0.6303963679235324,0.012100934394849043,22.540572076456026,0.004975124378109453,0.0,0,0.8757580619771094,0.006300491319628943,4.348913199930784,0.004975124378109453,0.0,0,0.9171498441696179,0.004827703874071312,-2.89816705653189,1.0,0.0,0
whale,song,skip,zipf,0.0,3,0.5,8,3,20.0,1.0,1.0,0.05,0.897680594699913,0,-1.2465657892992998,103.75,0.5509645167594177,206.87272727272727,45563,8,0.6574364711485198,0.010082983699919501,23.826689668586024,0.004975124378109453,0.0,0,0.884165847612129,0.006267864613317306,2.156196395670268,0.029850746268656716,0.0,0,0.917726424192657,0.004652735492996711,-4.308396538534583,1.0,0.0,0
whale,song,skip,zipf,0.0,4,0.5,8,3,20.0,1.0,1.0,0.05,0.8826373908193015,0,-1.2870854548259605,92.5,0.6202854472941042,213.4181818181818,45788,8,0.6627646430110228,0.009449256477689502,23.268788219201898,0.004975124378109453,0.0,0,0.9087903958677362,0.004208506464125917,-6.214319799997407,1.0,0.0,0,0.9304525367545778,0.004574278611772601,-10.453046260063132,1.0,0.0,0
whale,song,skip,zipf,0.0,5,0.5,8,3,20.0,1.0,1.0,0.05,0.8975186466912313,0,-1.3064156941425444,100.875,0.6680288685786069,215.05454545454546,45664,8,0.6854901621805172,0.009322492800476272,22.74375417054566,0.004975124378109453,0.0,0,0.8966804014449867,0.005147559668559629,0.16284323062137415,0.4228855721393035,0.0,0,0.9161057904627202,0.005138944723705752,-3.616918408510445,1.0,0.0,0
whale,song,skip,zipf,0.0,6,0.5,8,3,20.0,1.0,1.0,0.05,0.892324188697019,0,-1.2278148966402829,118.0,0.5481240119653628,194.0909090909091,46010,8,0.703921229596832,0.009173289394639418,20.538211648515503,0.004975124378109453,0.0,0,0.8939878269535694,0.004745981416278501,-0.35053619275544473,0.6169154228855721,0.0,0,0.9135273879143014,0.004989314454019314,-4.249721963345375,1.0,0.0,0
whale,song,skip,zipf,0.0,7,0.5,8,3,20.0,1.0,1.0,0.05,0.9045111935736584,0,-1.22459608236106,116.375,0.5808841537050594,208.47272727272727,45538,8,0.6647352026275613,0.009991918267985954,23.996992821122046,0.004975124378109453,0.0,0,0.8984531132028839,0.004850884643151444,1.248860943194636,0.11442786069651742,0.0,0,0.9127967371093724,0.006180002909104109,-1.3407022063870035,0.9054726368159204,0.0,0
whale,song,skip,zipf,0.0,8,0.5,8,3,20.0,1.0,1.0,0.05,0.9128482353130403,0,-1.2496549910502295,106.5,0.6019903092160748,204.54545454545453,45759,8,0.6643865809922118,0.01127881759596603,22.02905155676008,0.004975124378109453,0.0,0,0.8922040969062067,0.0062982024188204715,3.2777826170121385,0.009950248756218905,0.0,0,0.9199974262750504,0.005165655893752666,-1.3839851335541693,0.9054726368159204,0.0,0
whale,song,skip,zipf,0.0,9,0.5,8,3,20.0,1.0,1.0,0.05,0.9138034659873773,0,-1.2807654171721388,107.125,0.6287340641859998,205.65454545454546,45601,8,0.679777819487914,0.00959048952517044,24.40184579580198,0.004975124378109453,0.0,0,0.9046297571560471,0.004382194250020686,2.093405337129195,0.024875621890547265,0.0,0,0.9180191195956072,0.004890254207876546,-0.8620520384073204,0.8009950248756219,0.0,0
whale,song,skip,zipf,0.0,10,0.5,8,3,20.0,1.0,1.0,0.05,0.8969767802859456,0,-1.2581675629955118,106.25,0.5983588480761721,218.87272727272727,45817,8,0.6732677891225365,0.009967054270011152,22.44484529762261,0.004975124378109453,0.0,0,0.8927019923048205,0.005229898418718591,0.8173749543251203,0.1890547263681592,0.0,0,0.9136314840947085,0.00508644687147181,-3.274329650855803,0.9950248756218906,0.0,0
whale,song,skip,zipf,0.0,11,0.5,8,3,20.0,1.0,1.0,0.05,0.9027417550664857,0,-1.2758189785856477,113.25,0.6204124912865623,199.92727272727274,45676,8,0.6750201836112568,0.011052209870628965,20.60416641746865,0.004975124378109453,0.0,0,0.8892827128554026,0.005208963081719347,2.583823690038629,0.01990049751243781,0.0,0,0.9209332759207234,0.004008709833770245,-4.537998909521553,1.0,0.0,0
whale,song,skip,zipf,0.0,12,0.5,8,3,20.0,1.0,1.0,0.05,0.9096156174889002,0,-1.2273580703732294,112.25,0.5910021305188555,185.76363636363635,46044,8,0.6837662066551059,0.009235881921261528,24.453475343147904,0.004975124378109453,0.0,0,0.8747402002905015,0.007088485623289068,4.920009583403297,0.004975124378109453,0.0,0,0.9106502192822138,0.005124023994144734,-0.2019119727963518,0.6268656716417911,0.0,0
whale,song,skip,zipf,0.0,13,0.5,8,3,20.0,1.0,1.0,0.05,0.8967941410888213,0,-1.2824503921253618,105.875,0.5695068284646484,204.63636363636363,45756,8,0.6866473456571096,0.01070103076146416,19.637995639492818,0.004975124378109453,0.0,0,0.8960141926122692,0.004522749099682206,0.17245008718410978,0.4129353233830846,0.0,0,0.91840123943853,0.004381667151817923,-4.9312505037595376,1.0,0.0,0
whale,song,skip,zipf,0.0,14,0.5,8,3,20.0,1.0,1.0,0.05,0.8886059663105391,0,-1.2263303961419365,119.75,0.6087332925090833,206.9090909090909,46041,8,0.6767824276058458,0.01092563481748084,19.38775569963029,0.004975124378109453,0.0,0,0.8823413492875699,0.005733857455628241,1.0925658810753982,0.10945273631840796,0.0,0,0.9085264018249726,0.004902710506698741,-4.063147413500243,1.0,0.0,0
whale,song,skip,zipf,0.0,15,0.5,8,3,20.0,1.0,1.0,0.05,0.9100986391468912,0,-1.2434894543724517,125.125,0.582602694489812,192.54545454545453,45657,8,0.6618144323394617,0.010216404682916862,24.302503132299808,0.004975124378109453,0.0,0,0.8844125745025824,0.005183038424824264,4.955792826324588,0.004975124378109453,0.0,0,0.9230203187934771,0.004006921682246705,-3.2248395829240932,1.0,0.0,0
