regime,undefined_policy,law,mean_repeats,dataset,threshold,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
finch,zero,zipf,1.0,0,0.3,1.0,1.0,0.05,0.8316829301386879,0,-0.6663896879481144,41.13333333333333,0.5071931859425645,7.113333333333333,13880,30,0.20896720401116248,0.02861017217455487,21.76553577966064,0.004975124378109453,0.4101666666666667,0,0.5880045293129592,0.016226673767344622,15.017150422788395,0.004975124378109453,0.012833333333333334,0,0.6586473273493371,0.020191384860365966,8.569773890497503,0.004975124378109453,0.0055,0
finch,zero,zipf,1.0,1,0.3,1.0,1.0,0.05,0.7961596946769661,0,-0.5291732016545743,43.63333333333333,0.46004961276141787,5.93,13147,30,0.12990081181166213,0.024855679226222796,26.805096605945874,0.004975124378109453,0.6215,0,0.5183135886443172,0.01856570031889617,14.96556021373765,0.004975124378109453,0.025666666666666667,0,0.5668095660932669,0.023898068695597453,9.597015202569507,0.004975124378109453,0.018333333333333333,0
finch,zero,zipf,1.0,2,0.3,1.0,1.0,0.05,0.8515892392067376,0,-0.6880084096535413,40.93333333333333,0.48885289542762733,7.343333333333334,13621,30,0.4057355670052411,0.024705398032214995,18.04681194045603,0.004975124378109453,0.17833333333333334,0,0.63057851050703,0.015489340492982286,14.268569329975046,0.004975124378109453,0.03783333333333333,0,0.6725286340184212,0.0182040535567011,9.836304020452758,0.004975124378109453,0.011166666666666667,0
finch,zero,zipf,1.0,3,0.3,1.0,1.0,0.05,0.7810787978248706,0,-0.5320356843742312,43.333333333333336,0.4635308651768949,6.1033333333333335,13659,30,0.10161588314545898,0.025441926485129454,26.706425516815745,0.004975124378109453,0.6995,0,0.5087202142018623,0.017284997202804617,15.756935360036742,0.004975124378109453,0.03866666666666667,0,0.5917277312295005,0.023617752953261704,8.017319300870234,0.004975124378109453,0.024333333333333332,0
finch,zero,zipf,1.0,4,0.3,1.0,1.0,0.05,0.7957441400633646,0,-0.5625896373366801,43.0,0.4570376884306821,6.276666666666666,13863,30,0.15822447255913163,0.026722983752736996,23.85660498854053,0.004975124378109453,0.5503333333333333,0,0.5545858911574578,0.01817310134814383,13.270065702381517,0.004975124378109453,0.0115,0,0.635864281363922,0.02130784475725021,7.503333186480148,0.004975124378109453,0.006166666666666667,0
finch,zero,zipf,1.0,5,0.3,1.0,1.0,0.05,0.8141044308178735,0,-0.6518663679244153,40.96666666666667,0.5142121522701053,6.943333333333333,12316,30,0.13218889214249796,0.028195673691819165,24.185112444155926,0.004975124378109453,0.6101666666666666,0,0.6287862361448308,0.015180008655734125,12.208042753851812,0.004975124378109453,0.008166666666666666,0,0.694576699830263,0.019599054851387236,6.098647710001701,0.004975124378109453,0.0028333333333333335,0
finch,zero,zipf,1.0,6,0.3,1.0,1.0,0.05,0.7850458762485919,0,-0.5330738508932573,43.03333333333333,0.42018111277271775,6.06,13237,30,0.21080270713280239,0.029828578677788396,19.251442561807174,0.004975124378109453,0.378,0,0.5467931163642823,0.018323149941657253,13.00282760567535,0.004975124378109453,0.03666666666666667,0,0.5642262647559412,0.02438414311327601,9.05586923710372,0.004975124378109453,0.022,0
finch,zero,zipf,1.0,7,0.3,1.0,1.0,0.05,0.8544785875775134,0,-0.7064314753132828,38.2,0.59347811479848,6.773333333333333,13159,30,0.1306944327757386,0.026433150206036888,27.381683573850935,0.004975124378109453,0.6228333333333333,0,0.5658855653644908,0.016295140825043027,17.7103730069949,0.004975124378109453,0.0255,0,0.6046851707759096,0.020349745735929625,12.275014147256256,0.004975124378109453,0.005833333333333334,0
finch,zero,zipf,1.0,8,0.3,1.0,1.0,0.05,0.7967622089123869,0,-0.5895441934000266,41.9,0.4529259046819082,6.32,12505,30,0.20395724388769473,0.028964640406424404,20.466505252839497,0.004975124378109453,0.489,0,0.5639991512146051,0.018642819048878326,12.485400254517106,0.004975124378109453,0.015,0,0.6244441928686583,0.024163861969922987,7.131228288682276,0.004975124378109453,0.006333333333333333,0
finch,zero,zipf,1.0,9,0.3,1.0,1.0,0.05,0.8490065318601927,0,-0.6634878895179734,42.1,0.5216153961860517,7.1066666666666665,13204,30,0.20647488441762785,0.02907174063477768,22.101588464019347,0.004975124378109453,0.42183333333333334,0,0.6128416717258822,0.01479300209237866,15.96463372745566,0.004975124378109453,0.0026666666666666666,0,0.624482729063575,0.02152923489799841,10.428786896532575,0.004975124378109453,0.006,0
