regime,undefined_policy,law,mean_repeats,dataset,threshold,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
finch,skip,zipf,1.0,0,0.3,1.0,1.0,0.05,0.8316829301386879,0,-0.6663896879481144,41.13333333333333,0.5071931859425645,7.113333333333333,13880,30,0.35472224520699636,0.025767665050480202,18.51004675810946,0.004975124378109453,0.4101666666666667,0,0.595713421626167,0.015452557512882182,15.270579534539992,0.004975124378109453,0.012833333333333334,0,0.6623052821522133,0.018922032016774743,8.951345597360689,0.004975124378109453,0.0055,0
finch,skip,zipf,1.0,1,0.3,1.0,1.0,0.05,0.7961596946769661,0,-0.5291732016545743,43.63333333333333,0.46004961276141787,5.93,13147,30,0.34422038348213635,0.028050647884135707,16.111546266652475,0.004975124378109453,0.6215,0,0.5321200790783807,0.01734911054833549,15.219201864150781,0.004975124378109453,0.025666666666666667,0,0.5774548838081048,0.02211773243099091,9.888211259957943,0.004975124378109453,0.018333333333333333,0
finch,skip,zipf,1.0,2,0.3,1.0,1.0,0.05,0.8515892392067376,0,-0.6880084096535413,40.93333333333333,0.48885289542762733,7.343333333333334,13621,30,0.49457426548535666,0.024554842388643035,14.53949359848082,0.004975124378109453,0.17833333333333334,0,0.6555978819749779,0.015443153119528869,12.691148997539619,0.004975124378109453,0.03783333333333333,0,0.6802399903151897,0.017872412244618573,9.587359923568323,0.004975124378109453,0.011166666666666667,0
finch,skip,zipf,1.0,3,0.3,1.0,1.0,0.05,0.7810787978248706,0,-0.5320356843742312,43.333333333333336,0.4635308651768949,6.1033333333333335,13659,30,0.3392814819221394,0.03292107624558623,13.419892855476236,0.004975124378109453,0.6995,0,0.5293996616006825,0.015055996756056926,16.716205529397396,0.004975124378109453,0.03866666666666667,0,0.6065930231098627,0.020264091429175856,8.610589590204201,0.004975124378109453,0.024333333333333332,0
finch,skip,zipf,1.0,4,0.3,1.0,1.0,0.05,0.7957441400633646,0,-0.5625896373366801,43.0,0.4570376884306821,6.276666666666666,13863,30,0.353152936655583,0.030246231903296394,14.632936916665829,0.004975124378109453,0.5503333333333333,0,0.5610898502532958,0.017288082218040863,13.573182198612917,0.004975124378109453,0.0115,0,0.6398204160331662,0.01993435539840767,7.8218593435257695,0.004975124378109453,0.006166666666666667,0
finch,skip,zipf,1.0,5,0.3,1.0,1.0,0.05,0.8141044308178735,0,-0.6518663679244153,40.96666666666667,0.5142121522701053,6.943333333333333,12316,30,0.3389554182612116,0.028225898750807842,16.833795683585198,0.004975124378109453,0.6101666666666666,0,0.6340287476140428,0.01458688140778931,12.345043342003956,0.004975124378109453,0.008166666666666666,0,0.6965673239678167,0.0190243694548631,6.178239290869711,0.004975124378109453,0.0028333333333333335,0
finch,skip,zipf,1.0,6,0.3,1.0,1.0,0.05,0.7850458762485919,0,-0.5330738508932573,43.03333333333333,0.42018111277271775,6.06,13237,30,0.3391853869505489,0.02089946260299636,21.333586311167636,0.004975124378109453,0.378,0,0.5678433737075077,0.01802127487470092,12.052560323909319,0.004975124378109453,0.03666666666666667,0,0.5769671366061262,0.02109869404654802,9.862162045830969,0.004975124378109453,0.022,0
finch,skip,zipf,1.0,7,0.3,1.0,1.0,0.05,0.8544785875775134,0,-0.7064314753132828,38.2,0.59347811479848,6.773333333333333,13159,30,0.3467780074327606,0.02833360372883546,17.91867300057068,0.004975124378109453,0.6228333333333333,0,0.5808788723457593,0.015880306152362043,17.228869053702642,0.004975124378109453,0.0255,0,0.60827294935075,0.020062767761614447,12.271768339850992,0.004975124378109453,0.005833333333333334,0
finch,skip,zipf,1.0,8,0.3,1.0,1.0,0.05,0.7967622089123869,0,-0.5895441934000266,41.9,0.4529259046819082,6.32,12505,30,0.4006821670934126,0.028330524646438305,13.980681500325455,0.004975124378109453,0.489,0,0.5726752011631762,0.017057752865659376,13.136959452633537,0.004975124378109453,0.015,0,0.6284214726141344,0.022496232800840826,7.483063399484405,0.004975124378109453,0.006333333333333333,0
finch,skip,zipf,1.0,9,0.3,1.0,1.0,0.05,0.8490065318601927,0,-0.6634878895179734,42.1,0.5216153961860517,7.1066666666666665,13204,30,0.35753837080920087,0.025284012665540593,19.43790202734752,0.004975124378109453,0.42183333333333334,0,0.6144946690711097,0.014354824937359765,16.3367971265706,0.004975124378109453,0.0026666666666666666,0,0.6282756729419683,0.0206731018374774,10.677200772942099,0.004975124378109453,0.006,0
