law,mean_repeats,rep,n_elements_total,true_word_types,true_r2,threshold,pipeline_r2,n_unit_types,n_units,boundary_f1,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,rotate_mean,rotate_sd,rotate_z,rotate_p,bigram_mean,bigram_sd,bigram_z,bigram_p
uniform,1.0,7,5696,100,0.7914745117474032,0.5,0.8222503561737193,432,1486,0.7048168010398701,0.3561093288830341,0.052765634058649265,8.83417844979494,0.004975124378109453,0.7749738257794704,0.010493741920842639,4.505211844437345,0.004975124378109453,0.7490702719664896,0.015486608373520526,4.725378368342762,0.004975124378109453
uniform,1.0,7,5696,100,0.7914745117474032,0.75,0.7950253074150672,370,2338,0.6195836018800208,,,,,,,,,,,,
uniform,1.0,8,5700,100,0.670650058792488,0.25,0.8022313338801679,438,788,0.7067997465211197,,,,,,,,,,,,
uniform,1.0,8,5700,100,0.670650058792488,0.5,0.8139308916292524,429,1545,0.702130277950951,0.37308754896446944,0.0478435924871617,9.214260881079914,0.004975124378109453,0.78695527889701,0.010801429738871967,2.497411304279754,0.01990049751243781,0.7561097620955308,0.0162115253983512,3.5666680409730143,0.004975124378109453
uniform,1.0,8,5700,100,0.670650058792488,0.75,0.7942489520692273,366,2124,0.6502460134548894,,,,,,,,,,,,
uniform,1.0,9,5658,100,0.6847754374731829,0.25,0.7902106758576304,481,759,0.66542919535088,,,,,,,,,,,,
uniform,1.0,9,5658,100,0.6847754374731829,0.5,0.8234998903662872,437,1301,0.7460295790499597,0.37762297180605003,0.04586484372547679,9.72154012404415,0.004975124378109453,0.6876251917658481,0.015496624477756559,8.768019047984936,0.004975124378109453,0.7148446938849372,0.021267296071961646,5.109027311873405,0.004975124378109453
uniform,1.0,9,5658,100,0.6847754374731829,0.75,0.8062107472830815,386,2061,0.6599982119459417,,,,,,,,,,,,
uniform,1.0,10,5821,100,0.7459299835270469,0.25,0.8044355519644495,440,752,0.683130666820899,,,,,,,,,,,,
uniform,1.0,10,5821,100,0.7459299835270469,0.5,0.8327108142091967,417,1368,0.7399369021260505,0.26556786779007224,0.051355886888092374,11.04338724896259,0.004975124378109453,0.7291744241091149,0.012160328441672018,8.514275794169729,0.004975124378109453,0.7293509595891546,0.018280662729813296,5.654054021328015,0.004975124378109453
uniform,1.0,10,5821,100,0.7459299835270469,0.75,0.7839519549238168,376,2057,0.670413790902464,,,,,,,,,,,,
uniform,1.0,11,5882,100,0.7327836061954474,0.25,0.8017416323222829,445,793,0.687027068862454,,,,,,,,,,,,
uniform,1.0,11,5882,100,0.7327836061954474,0.5,0.8145198042145448,431,1428,0.7199636591581174,0.28653920844014774,0.04677617877784367,11.28738194459963,0.004975124378109453,0.7332224492959449,0.015202226229543018,5.34772695071541,0.004975124378109453,0.7162103149794933,0.01918948556898914,5.123091438882709,0.004975124378109453
uniform,1.0,11,5882,100,0.7327836061954474,0.75,0.8173735521582441,420,2001,0.6485212539690821,,,,,,,,,,,,
uniform,1.0,12,5429,100,0.7913878907678246,0.25,0.8060102801939117,441,789,0.7017836658898057,,,,,,,,,,,,
uniform,1.0,12,5429,100,0.7913878907678246,0.5,0.8245733027396528,417,1242,0.7686996699018988,0.3394291505840654,0.05119450192823817,9.47648934714977,0.004975124378109453,0.6864509893520493,0.015286342700281808,9.03566772613682,0.004975124378109453,0.7126383375296697,0.019103675261401488,5.859341916062875,0.004975124378109453
uniform,1.0,12,5429,100,0.7913878907678246,0.75,0.7981005684833397,369,2104,0.6511011816935524,,,,,,,,,,,,
uniform,1.0,13,5470,100,0.7217619363352578,0.25,0.7927976590100868,424,745,0.6922333131743417,,,,,,,,,,,,
uniform,1.0,13,5470,100,0.7217619363352578,0.5,0.8230069952444369,418,1423,0.7302875334104694,0.3961644121045649,0.04232586237055747,10.084675402545143,0.004975124378109453,0.7730008408192718,0.00971040473738833,5.149749755808278,0.004975124378109453,0.7448294700497522,0.017290490274232566,4.52141749335992,0.004975124378109453
uniform,1.0,13,5470,100,0.7217619363352578,0.75,0.7994527986685084,363,1986,0.6815928471606224,,,,,,,,,,,,
uniform,1.0,14,5463,100,0.755137638791657,0.25,0.7703369440697063,448,713,0.6421507955756773,,,,,,,,,,,,
uniform,1.0,14,5463,100,0.755137638791657,0.5,0.8492066088259126,469,1326,0.7094186940358009,0.4291496475593501,0.04375790683969436,9.599567063512138,0.004975124378109453,0.7270925679007442,0.015353281314583026,7.953611897228815,0.004975124378109453,0.7351335988902885,0.019123351075047788,5.965116128860225,0.004975124378109453
uniform,1.0,14,5463,100,0.755137638791657,0.75,0.8416421490448948,422,1951,0.6377674472355788,,,,,,,,,,,,
uniform,1.0,15,5629,100,0.7646293183247134,0.25,0.8110556367003491,445,810,0.7009859284140665,,,,,,,,,,,,
uniform,1.0,15,5629,100,0.7646293183247134,0.5,0.8161647170307774,446,1440,0.7197815691394652,0.3602790251169047,0.04965560717867829,9.1809509100037,0.004975124378109453,0.7571871090552105,0.013340987677117088,4.420782733854655,0.004975124378109453,0.7358029169446748,0.01689745260845863,4.755852964835339,0.004975124378109453
uniform,1.0,15,5629,100,0.7646293183247134,0.75,0.8084496845045817,393,2037,0.6626025545405952,,,,,,,,,,,,
uniform,1.0,16,5508,100,0.7074171373632027,0.25,0.7902787700363127,469,767,0.6508073110887954,,,,,,,,,,,,
uniform,1.0,16,5508,100,0.7074171373632027,0.5,0.8180943418700929,454,1506,0.6914113305130207,0.4512258117007423,0.03885570620411375,9.441818615833299,0.004975124378109453,0.8005419498887938,0.00898575094506316,1.9533583880312768,0.04477611940298507,0.7443357945859244,0.01725787776615298,4.273905997226815,0.004975124378109453
uniform,1.0,16,5508,100,0.7074171373632027,0.75,0.8211777672683755,389,2125,0.6387488214236142,,,,,,,,,,,,
uniform,1.0,17,5474,100,0.7060763422460999,0.25,0.7883692039958495,442,698,0.6402453598295014,,,,,,,,,,,,
uniform,1.0,17,5474,100,0.7060763422460999,0.5,0.8082057022255731,446,1283,0.7319082362284993,0.3494755674101851,0.04919584983836999,9.324569782258427,0.004975124378109453,0.6916938612557371,0.01583196737591249,7.359277479759255,0.004975124378109453,0.701845811465642,0.01934054007148669,5.499323719337861,0.004975124378109453
uniform,1.0,17,5474,100,0.7060763422460999,0.75,0.804971181419704,402,1983,0.663118579945647,,,,,,,,,,,,
uniform,1.0,18,5904,100,0.7856440225049484,0.25,0.7982993744387299,446,791,0.6806513225135019,,,,,,,,,,,,
uniform,1.0,18,5904,100,0.7856440225049484,0.5,0.8377867564596604,428,1484,0.7073564411841955,0.3232603352932369,0.045584067812105784,11.287417860276623,0.004975124378109453,0.7598096514151752,0.012056612981108467,6.467579673218978,0.004975124378109453,0.7453924525096919,0.01738714326915773,5.3139439020936,0.004975124378109453
uniform,1.0,18,5904,100,0.7856440225049484,0.75,0.8105934596392259,389,2345,0.6065253805097222,,,,,,,,,,,,
uniform,1.0,19,5664,100,0.785509595450592,0.25,0.8106840559633394,451,798,0.6810703671445343,,,,,,,,,,,,
uniform,1.0,19,5664,100,0.785509595450592,0.5,0.8246977485802228,449,1289,0.7425448023577724,0.39153828057337003,0.04426159771875204,9.786349574618695,0.004975124378109453,0.6928786412171568,0.014055179593970317,9.378685379418169,0.004975124378109453,0.7153762203571614,0.018441650227576187,5.92796885712487,0.004975124378109453
uniform,1.0,19,5664,100,0.785509595450592,0.75,0.8182101963864503,412,2004,0.6608088478347106,,,,,,,,,,,,
uniform,5.0,0,5766,96,0.7227992395519794,0.25,0.828904901474853,210,368,0.2763946398327716,,,,,,,,,,,,
uniform,5.0,0,5766,96,0.7227992395519794,0.5,0.9131629682978514,244,859,0.41683901021799485,0.419116370605599,0.03854411265282471,12.817692863816548,0.004975124378109453,0.869679732679441,0.010131992286801273,4.291676739139947,0.004975124378109453,0.788282796713167,0.018297902634098407,6.824835287513681,0.004975124378109453
uniform,5.0,0,5766,96,0.7227992395519794,0.75,0.8610506846166699,238,1867,0.4218498044775171,,,,,,,,,,,,
uniform,5.0,1,5414,93,0.6760572758164146,0.25,0.7830949895193354,224,343,0.2824220736311726,,,,,,,,,,,,
uniform,5.0,1,5414,93,0.6760572758164146,0.5,0.921710205106661,266,881,0.38765667736778336,0.4252167984840351,0.04062449838813594,12.22152706672245,0.004975124378109453,0.8496542042603611,0.009956432465908684,7.237130477510215,0.004975124378109453,0.7773377527805421,0.019338892616040392,7.465393970199261,0.004975124378109453
uniform,5.0,1,5414,93,0.6760572758164146,0.75,0.8620735571834082,261,1767,0.43491830614915566,,,,,,,,,,,,
uniform,5.0,2,5545,93,0.7325032650057808,0.25,0.6854634265929858,198,271,0.24426922233956705,,,,,,,,,,,,
uniform,5.0,2,5545,93,0.7325032650057808,0.5,0.9304700362734928,267,1056,0.3763569894024722,0.5052415975855689,0.03232976352103806,13.152847171653871,0.004975124378109453,0.8740996102805688,0.009611127070632082,5.8651212889662405,0.004975124378109453,0.7767320722900142,0.01787425584868453,8.601083328165132,0.004975124378109453
uniform,5.0,2,5545,93,0.7325032650057808,0.75,0.8605950325097881,273,1881,0.39165415300137646,,,,,,,,,,,,
uniform,5.0,3,5301,95,0.696315534239781,0.25,0.7255142532015662,212,290,0.22899228839977998,,,,,,,,,,,,
uniform,5.0,3,5301,95,0.696315534239781,0.5,0.9008643978099247,246,806,0.3927001237143056,0.47779270520293393,0.03746667840284336,11.29194555380932,0.004975124378109453,0.8344462245267542,0.011087156556900263,5.990550682883077,0.004975124378109453,0.75384998063725,0.021203355470764546,6.933544899314642,0.004975124378109453
uniform,5.0,3,5301,95,0.696315534239781,0.75,0.8234937622152559,236,1817,0.44765230176399556,,,,,,,,,,,,
uniform,5.0,4,5536,100,0.7407533518914582,0.25,0.700007538119811,211,306,0.25883979949370756,,,,,,,,,,,,
uniform,5.0,4,5536,100,0.7407533518914582,0.5,0.9310596736005045,278,971,0.37098952542962993,0.3988143907857037,0.04476865664835445,11.888792799735803,0.004975124378109453,0.8688471586892034,0.009722821873146733,6.39860687802217,0.004975124378109453,0.7978631158640441,0.019747468533603964,6.744994048720817,0.004975124378109453
uniform,5.0,4,5536,100,0.7407533518914582,0.75,0.8782585517212642,275,1817,0.4384068875579955,,,,,,,,,,,,
uniform,5.0,5,5547,95,0.6742457022631348,0.25,0.7467442477989962,213,307,0.2327372722704626,,,,,,,,,,,,
uniform,5.0,5,5547,95,0.6742457022631348,0.5,0.9229575664344604,271,994,0.33798709083261624,0.3931651935966741,0.0422064725067057,12.552396383128526,0.004975124378109453,0.8663290738498753,0.008272838358269044,6.845110484720459,0.004975124378109453,0.7616096581866499,0.02086736133317233,7.732070465052983,0.004975124378109453
uniform,5.0,5,5547,95,0.6742457022631348,0.75,0.8505929083004463,271,1888,0.38379950048126793,,,,,,,,,,,,
uniform,5.0,6,5671,90,0.6596368661766456,0.25,0.8021506601243629,192,311,0.2488111389725764,,,,,,,,,,,,
uniform,5.0,6,5671,90,0.6596368661766456,0.5,0.9201319895632001,250,990,0.3689506880637142,0.5273384873783642,0.03424984211433738,11.468476288841284,0.004975124378109453,0.8767424383325374,0.008421989757663659,5.1519358820378525,0.004975124378109453,0.7840058229692788,0.019002132620904454,7.16373100375941,0.004975124378109453
uniform,5.0,6,5671,90,0.6596368661766456,0.75,0.835425309484227,246,1895,0.4258977087968793,,,,,,,,,,,,
uniform,5.0,7,5795,94,0.6260144779191237,0.25,0.7639060666992253,195,368,0.2561124897746611,,,,,,,,,,,,
uniform,5.0,7,5795,94,0.6260144779191237,0.5,0.901563549344574,263,967,0.3608258139990297,0.48544183514790346,0.0349197058702449,11.91652975952607,0.004975124378109453,0.8611028563511192,0.010854700446391195,3.727481305751421,0.004975124378109453,0.7830748957896314,0.020628539586512586,5.743918664625834,0.004975124378109453
uniform,5.0,7,5795,94,0.6260144779191237,0.75,0.8299108353103778,257,2079,0.4202037760223485,,,,,,,,,,,,
uniform,5.0,8,5709,94,0.7081313973991308,0.25,0.6406336525247294,180,278,0.2466273442434754,,,,,,,,,,,,
uniform,5.0,8,5709,94,0.7081313973991308,0.5,0.8962416496780398,236,784,0.34596278267603514,0.46122446209748297,0.033398905758432094,13.0248934119864,0.004975124378109453,0.8510062302054616,0.013286200696239429,3.4046918684121437,0.004975124378109453,0.7356894124535464,0.022254231537350913,7.214458830224121,0.004975124378109453
uniform,5.0,8,5709,94,0.7081313973991308,0.75,0.8699225578578181,259,1781,0.3600018469452476,,,,,,,,,,,,
uniform,5.0,9,5581,98,0.7217947380407669,0.25,0.6938262832498147,199,322,0.23572107797141245,,,,,,,,,,,,
uniform,5.0,9,5581,98,0.7217947380407669,0.5,0.8852780681396208,252,822,0.3318134945098671,0.41733783279287656,0.03920791058790909,11.934842442000656,0.004975124378109453,0.8336778415611283,0.011632155270573383,4.435998779093754,0.004975124378109453,0.7665097784351914,0.018327779509033578,6.480233442675897,0.004975124378109453
uniform,5.0,9,5581,98,0.7217947380407669,0.75,0.8666048054835243,263,1895,0.414009428145474,,,,,,,,,,,,
uniform,5.0,10,5233,94,0.6559422177734473,0.25,0.598756343067938,203,257,0.24729166881374096,,,,,,,,,,,,
uniform,5.0,10,5233,94,0.6559422177734473,0.5,0.8817719753609329,255,852,0.38265983251385316,0.4212863807399759,0.04136722279005083,11.131653603096307,0.004975124378109453,0.8443500225206607,0.01077093768419145,3.4743449398278967,0.004975124378109453,0.7596646482826611,0.020651154682000423,5.912857123902166,0.004975124378109453
uniform,5.0,10,5233,94,0.6559422177734473,0.75,0.8450832611370418,266,1855,0.4147324728988023,,,,,,,,,,,,
uniform,5.0,11,5714,94,0.6856046915381055,0.25,0.82298939628147,211,359,0.24219124515533927,,,,,,,,,,,,
uniform,5.0,11,5714,94,0.6856046915381055,0.5,0.9103991759223489,265,778,0.2580661247940926,0.4039466515147962,0.04166052968444411,12.156651109423128,0.004975124378109453,0.838826681229363,0.012404048057165301,5.770091696125076,0.004975124378109453,0.7713264751970342,0.020289184639179725,6.854523885437775,0.004975124378109453
uniform,5.0,11,5714,94,0.6856046915381055,0.75,0.8585445120385269,248,2026,0.4160095454407212,,,,,,,,,,,,
uniform,5.0,12,5960,92,0.6590805449732393,0.25,0.7627120981705164,196,276,0.22822991993677708,,,,,,,,,,,,
uniform,5.0,12,5960,92,0.6590805449732393,0.5,0.9193516974641771,236,888,0.38083709695217627,0.4082644036212775,0.04415462844696246,11.574942691609468,0.004975124378109453,0.8640558636179734,0.01079088336804319,5.124310212633781,0.004975124378109453,0.7765501547899106,0.01986188752033477,7.189726682726656,0.004975124378109453
uniform,5.0,12,5960,92,0.6590805449732393,0.75,0.8313734615385092,246,1923,0.42628046565184324,,,,,,,,,,,,
uniform,5.0,13,5659,94,0.7784854762853217,0.25,0.7340070811611114,190,308,0.26441139265594316,,,,,,,,,,,,
uniform,5.0,13,5659,94,0.7784854762853217,0.5,0.9103523932886384,247,953,0.3889890279141503,0.42538345224397317,0.038580914251522366,12.57017752049587,0.004975124378109453,0.8710248491804264,0.010485347266283803,3.7507145075367947,0.004975124378109453,0.8095162336529826,0.016261866204713742,6.200774152626276,0.004975124378109453
uniform,5.0,13,5659,94,0.7784854762853217,0.75,0.8520976423846665,241,1773,0.4316422210670914,,,,,,,,,,,,
uniform,5.0,14,5582,93,0.6300702993150482,0.25,0.7228854371368915,190,319,0.2643992757747674,,,,,,,,,,,,
uniform,5.0,14,5582,93,0.6300702993150482,0.5,0.909895907373745,239,912,0.35293472941824605,0.42125518291903297,0.040576607495379495,12.042424308398727,0.004975124378109453,0.8716177515451762,0.010282766345672868,3.722554275939261,0.004975124378109453,0.7834882830560099,0.018206092932531316,6.9431494602482955,0.004975124378109453
uniform,5.0,14,5582,93,0.6300702993150482,0.75,0.8513333508937967,247,1928,0.45947595287186355,,,,,,,,,,,,
uniform,5.0,15,5900,92,0.7544895737817527,0.25,0.8411139769449297,238,459,0.24077908581460536,,,,,,,,,,,,
uniform,5.0,15,5900,92,0.7544895737817527,0.5,0.9306197739959562,266,847,0.3455632235771665,0.41291480520787816,0.03893509888200274,13.296613689284365,0.004975124378109453,0.840167449005521,0.011969948775177899,7.55661755027777,0.004975124378109453,0.778132690286348,0.018145756784096443,8.403456825964572,0.004975124378109453
uniform,5.0,15,5900,92,0.7544895737817527,0.75,0.8977352742652404,273,1732,0.4059551240528027,,,,,,,,,,,,
uniform,5.0,16,5600,95,0.6070245115152149,0.25,0.7332166321613464,202,300,0.22473979203211497,,,,,,,,,,,,
uniform,5.0,16,5600,95,0.6070245115152149,0.5,0.9014496963679647,247,973,0.4213415316182795,0.41497084314856764,0.03983263474743286,12.213072429278602,0.004975124378109453,0.8715888488028996,0.01070800449269704,2.7886472764771915,0.004975124378109453,0.7822931806847175,0.01915763793329016,6.219791609913939,0.004975124378109453
uniform,5.0,16,5600,95,0.6070245115152149,0.75,0.8317244088806542,263,1931,0.42741955680047544,,,,,,,,,,,,
uniform,5.0,17,5748,96,0.7788046853161792,0.25,0.8271280223139424,202,422,0.3218716447032223,,,,,,,,,,,,
uniform,5.0,17,5748,96,0.7788046853161792,0.5,0.9173193128589232,269,1113,0.38000535803296254,0.5942983763238493,0.023141609406361254,13.958447351819908,0.004975124378109453,0.8767999240426667,0.008323211853355734,4.868239512601134,0.004975124378109453,0.808775641542455,0.01719292882029351,6.313274047197226,0.004975124378109453
uniform,5.0,17,5748,96,0.7788046853161792,0.75,0.8632656144607143,264,1951,0.42816608103362547,,,,,,,,,,,,
uniform,5.0,18,5176,92,0.6726480717162423,0.25,0.6681854542125957,193,273,0.22991457683605496,,,,,,,,,,,,
uniform,5.0,18,5176,92,0.6726480717162423,0.5,0.8974993287821585,247,760,0.3254081172806132,0.4752031391282315,0.038113045038337824,11.080095784242385,0.004975124378109453,0.8288012784027938,0.013637285321602452,5.037516540813442,0.004975124378109453,0.7807915164331826,0.017485364626884655,6.674599863335516,0.004975124378109453
uniform,5.0,18,5176,92,0.6726480717162423,0.75,0.8649797200484635,250,1866,0.38514515258100035,,,,,,,,,,,,
uniform,5.0,19,6141,91,0.6961859079054614,0.25,0.793770681447231,227,396,0.245821194913796,,,,,,,,,,,,
uniform,5.0,19,6141,91,0.6961859079054614,0.5,0.9088471889393482,257,1229,0.3867277274336203,0.4573858722746138,0.032727113167184796,13.794718597954766,0.004975124378109453,0.8849591713599452,0.007457989095606167,3.203010526453647,0.004975124378109453,0.7937112668124945,0.019034543675510225,6.048788144839385,0.004975124378109453
uniform,5.0,19,6141,91,0.6961859079054614,0.75,0.8424028814481834,274,2138,0.4071383432610786,,,,,,,,,,,,
lognormal,1.0,0,5763,96,0.8251065204262222,0.25,0.8462517768155318,464,914,0.6395378492549874,,,,,,,,,,,,
lognormal,1.0,0,5763,96,0.8251065204262222,0.5,0.9312840693120743,402,1553,0.6841099944370533,0.5971158228122788,0.02430381474347199,13.749621202554351,0.004975124378109453,0.8061539817828342,0.0122818172955904,10.188238801937414,0.004975124378109453,0.8415592246325576,0.013038685458459256,6.881433328948424,0.004975124378109453
lognormal,1.0,0,5763,96,0.8251065204262222,0.75,0.9064120491992743,339,2269,0.6216988532836493,,,,,,,,,,,,
lognormal,1.0,1,5833,100,0.7793695119441092,0.25,0.860108133848127,424,939,0.7412883666280339,,,,,,,,,,,,
lognormal,1.0,1,5833,100,0.7793695119441092,0.5,0.9146870117208608,386,1535,0.7416215298698433,0.4389204415405999,0.03583051951166645,13.278249287603849,0.004975124378109453,0.7755526773308182,0.010808474014974886,12.872708413535083,0.004975124378109453,0.8349401024405171,0.0120794846954886,6.601846957107966,0.004975124378109453
lognormal,1.0,1,5833,100,0.7793695119441092,0.75,0.8952901806217675,330,2333,0.6447497752902417,,,,,,,,,,,,
lognormal,1.0,2,5421,98,0.8540605678169,0.25,0.8781998109310889,407,1049,0.7252250610550378,,,,,,,,,,,,
lognormal,1.0,2,5421,98,0.8540605678169,0.5,0.9281644222371832,331,1583,0.7694985895197951,0.5477929655081778,0.02960553515593768,12.847984497679926,0.004975124378109453,0.8242952619607391,0.008743708875967747,11.879302221730015,0.004975124378109453,0.8447795451184242,0.01188782941446603,7.014306330581242,0.004975124378109453
lognormal,1.0,2,5421,98,0.8540605678169,0.75,0.909960286065323,275,2100,0.7069865095444708,,,,,,,,,,,,
lognormal,1.0,3,5300,98,0.7744232918077124,0.25,0.819769381823605,442,871,0.681323391879548,,,,,,,,,,,,
lognormal,1.0,3,5300,98,0.7744232918077124,0.5,0.9271357776820344,368,1592,0.7191608272026472,0.5222945448829828,0.03132720355639566,12.922993016923803,0.004975124378109453,0.827479313956531,0.009424853370061182,10.573794605873692,0.004975124378109453,0.8493967271926468,0.011635847115132318,6.680996211121458,0.004975124378109453
lognormal,1.0,3,5300,98,0.7744232918077124,0.75,0.9046138892684517,301,2252,0.6613138388877776,,,,,,,,,,,,
lognormal,1.0,4,5388,94,0.8248234437963619,0.25,0.8549322334434807,390,973,0.7612790865797682,,,,,,,,,,,,
lognormal,1.0,4,5388,94,0.8248234437963619,0.5,0.9183149912312928,347,1667,0.7243296086303815,0.4415087811741327,0.042067107900908424,11.334418595647351,0.004975124378109453,0.8436073576021664,0.008361977828224955,8.934206136849442,0.004975124378109453,0.8460140161778802,0.013061482366621052,5.535434112607277,0.004975124378109453
lognormal,1.0,4,5388,94,0.8248234437963619,0.75,0.9059022118304814,295,2200,0.6709093722779237,,,,,,,,,,,,
lognormal,1.0,5,5419,97,0.8425244073384424,0.25,0.8446045355483743,419,1002,0.7410127870038249,,,,,,,,,,,,
lognormal,1.0,5,5419,97,0.8425244073384424,0.5,0.9373085684143632,358,1742,0.7148571410341547,0.5734019325291819,0.02752025400454955,13.223229546683017,0.004975124378109453,0.8418783867008982,0.008552316148411487,11.158402011505412,0.004975124378109453,0.8471813929654585,0.011805647897216023,7.6342422062374276,0.004975124378109453
lognormal,1.0,5,5419,97,0.8425244073384424,0.75,0.9213284353511387,317,2299,0.6481807007860175,,,,,,,,,,,,
lognormal,1.0,6,5008,97,0.8434848981424967,0.25,0.8251357943087907,426,947,0.7306252289652795,,,,,,,,,,,,
lognormal,1.0,6,5008,97,0.8434848981424967,0.5,0.9281246784566322,341,1530,0.7618979724418653,0.5125757420940954,0.034880790589451566,11.913403605255567,0.004975124378109453,0.8218299723881654,0.011956825497278153,8.889876840024444,0.004975124378109453,0.8598145020368497,0.012357456818994906,5.52785070750006,0.004975124378109453
lognormal,1.0,6,5008,97,0.8434848981424967,0.75,0.8980881753622364,274,2087,0.7091329224581578,,,,,,,,,,,,
lognormal,1.0,7,6032,98,0.8829101625734533,0.25,0.8735235189585059,453,1087,0.6500542292195967,,,,,,,,,,,,
lognormal,1.0,7,6032,98,0.8829101625734533,0.5,0.9451188505516377,383,1920,0.6289748621324873,0.6538843915892417,0.017662795200620862,16.488582676436106,0.004975124378109453,0.8519927694889893,0.00916019692914416,10.166384170885856,0.004975124378109453,0.8751691682152313,0.01030463461706312,6.7881768675794625,0.004975124378109453
lognormal,1.0,7,6032,98,0.8829101625734533,0.75,0.9389958237282565,330,2522,0.5839914693301275,,,,,,,,,,,,
lognormal,1.0,8,5298,97,0.8408284355820524,0.25,0.8838580658381975,416,922,0.7440024691730053,,,,,,,,,,,,
lognormal,1.0,8,5298,97,0.8408284355820524,0.5,0.935115431936948,350,1476,0.7559719842496069,0.5426483503220161,0.029552323846991756,13.280413535224664,0.004975124378109453,0.7967400361977532,0.011042035086914306,12.531693175217372,0.004975124378109453,0.8454338616806447,0.01264808748510989,7.09052418888484,0.004975124378109453
lognormal,1.0,8,5298,97,0.8408284355820524,0.75,0.9057759328672604,283,2153,0.6878907173749214,,,,,,,,,,,,
lognormal,1.0,9,5168,97,0.8352372365245687,0.25,0.8212368865174021,457,926,0.6839368378344647,,,,,,,,,,,,
lognormal,1.0,9,5168,97,0.8352372365245687,0.5,0.9205869086177066,375,1385,0.7720764142422479,0.43670106692284605,0.04427875426353623,10.928171980966116,0.004975124378109453,0.7667795709478611,0.011812554297180653,13.02066714787972,0.004975124378109453,0.835748788261505,0.011498598230368693,7.378127199203948,0.004975124378109453
lognormal,1.0,9,5168,97,0.8352372365245687,0.75,0.9063706779258652,313,1941,0.7190924095206671,,,,,,,,,,,,
lognormal,1.0,10,5628,100,0.74928442663475,0.25,0.8425963662634315,435,939,0.7352450311226562,,,,,,,,,,,,
lognormal,1.0,10,5628,100,0.74928442663475,0.5,0.9043698385726059,372,1609,0.7448012758636782,0.4675559283705543,0.03564260829992891,12.255385647602083,0.004975124378109453,0.8117004029723033,0.008683462742243436,10.671944862443295,0.004975124378109453,0.8286014706791133,0.013230052706772438,5.7269891188496125,0.004975124378109453
lognormal,1.0,10,5628,100,0.74928442663475,0.75,0.8707523476219784,341,2376,0.6327660625985189,,,,,,,,,,,,
lognormal,1.0,11,5489,97,0.8419139265665144,0.25,0.7962938019294237,429,832,0.7056910224038309,,,,,,,,,,,,
lognormal,1.0,11,5489,97,0.8419139265665144,0.5,0.9156479580116096,388,1394,0.7689804538699264,0.474096394363533,0.0377625318297739,11.69284849963198,0.004975124378109453,0.7561564730570677,0.013665242271845157,11.671325087528542,0.004975124378109453,0.8308807908457561,0.013507912019158548,6.2753715781999855,0.004975124378109453
lognormal,1.0,11,5489,97,0.8419139265665144,0.75,0.9177307708823981,338,2110,0.6791373294062606,,,,,,,,,,,,
lognormal,1.0,12,5577,97,0.8309146960294793,0.25,0.8578860708303369,421,906,0.7246295681892632,,,,,,,,,,,,
lognormal,1.0,12,5577,97,0.8309146960294793,0.5,0.9191748775503772,390,1454,0.7485861810397323,0.4552605367917707,0.036120375856996303,12.843563494335816,0.004975124378109453,0.7919353623575077,0.010585785472389277,12.019846380294227,0.004975124378109453,0.843693849311336,0.011476021364297054,6.5772819553882655,0.004975124378109453
lognormal,1.0,12,5577,97,0.8309146960294793,0.75,0.9258965129963991,342,2031,0.6853203063798781,,,,,,,,,,,,
lognormal,1.0,13,5460,98,0.824805836396448,0.25,0.8494587249914989,399,1025,0.7528622593726693,,,,,,,,,,,,
lognormal,1.0,13,5460,98,0.824805836396448,0.5,0.9301997693700391,330,1723,0.735317906047739,0.5289772671789332,0.03042956931864491,13.185283629540805,0.004975124378109453,0.8503336681215663,0.0077603420218675945,10.291569756000566,0.004975124378109453,0.8675344765138574,0.010518469769408172,5.957643481415607,0.004975124378109453
lognormal,1.0,13,5460,98,0.824805836396448,0.75,0.923173226767022,286,2329,0.6574094517783305,,,,,,,,,,,,
lognormal,1.0,14,5512,96,0.830387764903318,0.25,0.776681503221441,472,810,0.628428484644192,,,,,,,,,,,,
lognormal,1.0,14,5512,96,0.830387764903318,0.5,0.9141696365261097,416,1342,0.7316830687092459,0.5287109902609776,0.033139776944827226,11.631298753364067,0.004975124378109453,0.7589731432406321,0.016124182651443754,9.625076609485154,0.004975124378109453,0.853201546969899,0.01093525583150179,5.575369291368252,0.004975124378109453
lognormal,1.0,14,5512,96,0.830387764903318,0.75,0.9308520027487309,352,1961,0.6764029888040758,,,,,,,,,,,,
lognormal,1.0,15,5373,97,0.8467787126024634,0.25,0.8470570753762205,430,974,0.7131176396117608,,,,,,,,,,,,
lognormal,1.0,15,5373,97,0.8467787126024634,0.5,0.9339863696904744,368,1629,0.7192923914127657,0.6306482096664268,0.02228129803423804,13.614025518528145,0.004975124378109453,0.8476689871324063,0.009381783294712084,9.200530415866643,0.004975124378109453,0.8745970034159393,0.01017833148803563,5.834882303091216,0.004975124378109453
lognormal,1.0,15,5373,97,0.8467787126024634,0.75,0.9223630907411025,312,2313,0.6472787220648631,,,,,,,,,,,,
lognormal,1.0,16,5680,99,0.764155000191653,0.25,0.8318722916035163,434,823,0.6454515887933537,,,,,,,,,,,,
