regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,zipf,0.0,0,0.5,8,3,40.0,0.8,1.0,0.05,0.8699951029127998,0,-1.2280831511564823,107.125,0.5350166127804616,193.87272727272727,45729,8,0.6566219700874071,0.010421958488287409,20.473419949349204,0.004975124378109453,0.0,0,0.9019909787953162,0.004261615763118593,-7.507921328670477,1.0,0.0,0,0.9101482034343494,0.0046191264367595125,-8.692790957616332,1.0,0.0,0
whale,song,skip,zipf,0.0,1,0.5,8,3,40.0,0.8,1.0,0.05,0.8969515433599871,0,-1.2159238232133616,116.375,0.6232884265176579,193.0,45603,8,0.6042983856371343,0.012430687849302116,23.542796768023006,0.004975124378109453,0.0,0,0.8811102403368827,0.005725630370431491,2.7667351886549674,0.014925373134328358,0.0,0,0.9028382110543521,0.00511256724693641,-1.151411298871918,0.8756218905472637,0.0,0
whale,song,skip,zipf,0.0,2,0.5,8,3,40.0,0.8,1.0,0.05,0.887027704510496,0,-1.3527196255858889,86.875,0.6294686678673894,230.27272727272728,45992,8,0.613627694379683,0.01183983494082782,23.091538986581284,0.004975124378109453,0.0,0,0.9060027130793006,0.004563000175519962,-4.1584501071474085,1.0,0.0,0,0.9177246015984631,0.004339184808340218,-7.074346552137074,1.0,0.0,0
whale,song,skip,zipf,0.0,3,0.5,8,3,40.0,0.8,1.0,0.05,0.8930810548079273,0,-1.2340690543318016,115.0,0.5811133901508297,185.98181818181817,45771,8,0.6045634785339637,0.011569913417121875,24.93688291971117,0.004975124378109453,0.0,0,0.8853799949737791,0.004783712476268571,1.6098500635964854,0.07462686567164178,0.0,0,0.9018322976023789,0.005279423888942081,-1.6576132128320595,0.9353233830845771,0.0,0
whale,song,skip,zipf,0.0,4,0.5,8,3,40.0,0.8,1.0,0.05,0.8674823086114971,0,-1.2754456134576144,99.5,0.6560280951359979,192.25454545454545,45998,8,0.6380464318614253,0.011034128630065723,20.793293647575073,0.004975124378109453,0.0,0,0.8979820733700662,0.004722009234724246,-6.459065038306769,1.0,0.0,0,0.9075247465658856,0.0058079373797581164,-6.894433485792178,1.0,0.0,0
whale,song,skip,zipf,0.0,5,0.5,8,3,40.0,0.8,1.0,0.05,0.9189346881375612,0,-1.2509591571696164,126.375,0.5851259681381168,201.92727272727274,45739,8,0.6400271055624747,0.011278519204069509,24.729095861666952,0.004975124378109453,0.0,0,0.8914515725417541,0.005882279245022318,4.672188186078337,0.004975124378109453,0.0,0,0.9059314093314578,0.005428411082692174,2.395411586930618,0.004975124378109453,0.0,0
whale,song,skip,zipf,0.0,6,0.5,8,3,40.0,0.8,1.0,0.05,0.8830396998277683,0,-1.3160342526923376,94.625,0.6322079708777845,219.70909090909092,45850,8,0.6232941561571622,0.012388076617143058,20.967382725996465,0.004975124378109453,0.0,0,0.8962095442128997,0.00571018299615468,-2.306378691190829,0.9900497512437811,0.0,0,0.9099812505287581,0.005850088469915217,-4.605323635623626,1.0,0.0,0
whale,song,skip,zipf,0.0,7,0.5,8,3,40.0,0.8,1.0,0.05,0.8569759225302276,0,-1.245790135888922,95.5,0.5774048627591826,215.76363636363635,45698,8,0.6115464272272281,0.012399402080450527,19.793655670700044,0.004975124378109453,0.0,0,0.8988141384871381,0.004367137951554796,-9.58023685558529,1.0,0.0,0,0.9092051978700033,0.0051404932683828935,-10.160362559176372,1.0,0.0,0
whale,song,skip,zipf,0.0,8,0.5,8,3,40.0,0.8,1.0,0.05,0.8735936954692607,0,-1.241736858615896,96.5,0.641278221733947,226.65454545454546,45702,8,0.6504553539713892,0.010961115972079324,20.357264904984135,0.004975124378109453,0.0,0,0.8904310236140178,0.005908078530083907,-2.8498822517374376,0.9900497512437811,0.0,0,0.905398635234083,0.006272064183772016,-5.070888758937233,1.0,0.0,0
whale,song,skip,zipf,0.0,9,0.5,8,3,40.0,0.8,1.0,0.05,0.8806847924227629,0,-1.277759282983852,99.625,0.5999706387453922,206.94545454545454,45678,8,0.6324032345978396,0.011023178956924071,22.523589501281595,0.004975124378109453,0.0,0,0.9037705165887622,0.003995353734503455,-5.7781427378090235,1.0,0.0,0,0.912507877100869,0.004784627648585901,-6.651109974568545,1.0,0.0,0
whale,song,skip,zipf,0.0,10,0.5,8,3,40.0,0.8,1.0,0.05,0.8836856829488026,0,-1.2590665900639721,97.875,0.5996359797328549,203.29090909090908,45872,8,0.6184669696730158,0.011688610554804595,22.69035417274372,0.004975124378109453,0.0,0,0.8896707805196604,0.004685537160637831,-1.2773556938438875,0.9054726368159204,0.0,0,0.9160353345505083,0.004627940896099682,-6.990074490572965,1.0,0.0,0
whale,song,skip,zipf,0.0,11,0.5,8,3,40.0,0.8,1.0,0.05,0.8817695870917276,0,-1.3477793909260156,96.875,0.5974221414869539,233.70909090909092,45990,8,0.6397551421923864,0.01166844536221161,20.74093312234273,0.004975124378109453,0.0,0,0.9040359877137972,0.0036983273121250905,-6.020667924406933,1.0,0.0,0,0.9186190079348926,0.004619507265485384,-7.976915875527504,1.0,0.0,0
whale,song,skip,zipf,0.0,12,0.5,8,3,40.0,0.8,1.0,0.05,0.8591017993079009,0,-1.2581054372676523,96.625,0.6250786687180322,197.34545454545454,45812,8,0.6271834038234363,0.010852752735287163,21.369545694190002,0.004975124378109453,0.0,0,0.8770679297283738,0.007261237740500797,-2.4742517822083876,1.0,0.0,0,0.8994579761747101,0.005801967664735605,-6.955601823170154,1.0,0.0,0
whale,song,skip,zipf,0.0,13,0.5,8,3,40.0,0.8,1.0,0.05,0.8848061837008041,0,-1.2361363723727268,113.75,0.6085453632933853,202.9090909090909,45645,8,0.6111005544253113,0.011960320951108251,22.884471946392964,0.004975124378109453,0.0,0,0.8730350852248913,0.006175604708638114,1.9060641072845945,0.01990049751243781,0.0,0,0.9035980183082479,0.005209961976283798,-3.6069043676299173,1.0,0.0,0
whale,song,skip,zipf,0.0,14,0.5,8,3,40.0,0.8,1.0,0.05,0.9034317845545095,0,-1.2834028421621522,113.375,0.5645880933001873,201.27272727272728,45827,8,0.6375933372699859,0.011023035358753257,24.116628372549354,0.004975124378109453,0.0,0,0.892204423610842,0.005003046488625114,2.2441048607471337,0.024875621890547265,0.0,0,0.9063671919907079,0.00576020966910531,-0.5096007966415573,0.7164179104477612,0.0,0
whale,song,skip,zipf,0.0,15,0.5,8,3,40.0,0.8,1.0,0.05,0.8793735481594777,0,-1.2974254121532347,101.875,0.6332961117458978,214.21818181818182,45767,8,0.6162648340979527,0.012498105970931412,21.051886955789424,0.004975124378109453,0.0,0,0.8958363040402196,0.005513369921431739,-2.9859697635646487,1.0,0.0,0,0.917869773623886,0.004173877109371886,-9.223133421434518,1.0,0.0,0
whale,song,skip,zipf,0.0,16,0.5,8,3,40.0,0.8,1.0,0.05,0.8671612921574562,0,-1.1927773567667355,110.25,0.5748853442631371,182.61818181818182,45556,8,0.6286481894172167,0.013857039683302617,17.212413920387466,0.004975124378109453,0.0,0,0.8896619910919966,0.00415327907118604,-5.417574535417619,1.0,0.0,0,0.9051606236095363,0.005022862100783897,-7.565274675995927,1.0,0.0,0
whale,song,skip,zipf,0.0,17,0.5,8,3,40.0,0.8,1.0,0.05,0.8997208076565826,0,-1.247347087333434,118.75,0.6043408585812413,195.01818181818183,45564,8,0.6193943541468258,0.011595824885702656,24.174774651468898,0.004975124378109453,0.0,0,0.8869188576259872,0.005747805974404127,2.227275953225359,0.03980099502487562,0.0,0,0.9071209426636672,0.005043752456447618,-1.4671883822578793,0.9154228855721394,0.0,0
whale,song,skip,zipf,0.0,18,0.5,8,3,40.0,0.8,1.0,0.05,0.8639205081618555,0,-1.270608622497514,92.75,0.6299930230848185,211.78181818181818,45808,8,0.6177565541167027,0.011988012723888834,20.53417523945527,0.004975124378109453,0.0,0,0.8860301613778246,0.0062329853095198845,-3.5472012395408976,1.0,0.0,0,0.9053794984487809,0.005674603679495651,-7.306059176737105,1.0,0.0,0
whale,song,skip,zipf,0.0,19,0.5,8,3,40.0,0.8,1.0,0.05,0.9125507370516753,0,-1.2930685449549344,106.5,0.6116690309276737,189.8909090909091,45713,8,0.6220637372944124,0.011565227244403122,25.117275572586887,0.004975124378109453,0.0,0,0.8949995082117116,0.005307242323388782,3.3070336288614994,0.004975124378109453,0.0,0,0.9114851332973177,0.005350971874668167,0.19914209592508544,0.4228855721393035,0.0,0
whale,song,skip,zipf,0.0,20,0.5,8,3,40.0,0.8,1.0,0.05,0.8865342924841861,0,-1.299246197649406,111.0,0.5787155088884329,198.4,45838,8,0.6217397610317487,0.012463230300742326,21.246059413398307,0.004975124378109453,0.0,0,0.9028992462878821,0.004012898246704955,-4.0780884033462454,1.0,0.0,0,0.917768420064386,0.003915377491362452,-7.977296607824946,1.0,0.0,0
whale,song,skip,zipf,0.0,21,0.5,8,3,40.0,0.8,1.0,0.05,0.8956547728038398,0,-1.2265561635599995,111.75,0.6235174243004529,208.76363636363635,45651,8,0.6278580509176812,0.012294682291063754,21.781508098082654,0.004975124378109453,0.0,0,0.8880450628101576,0.005802574271722995,1.3114368963385206,0.08955223880597014,0.0,0,0.9059272647498423,0.006090439143312838,-1.6866586635680465,0.9303482587064676,0.0,0
whale,song,skip,zipf,0.0,22,0.5,8,3,40.0,0.8,1.0,0.05,0.889381515344049,0,-1.243920995872573,111.375,0.5574737003291904,214.3272727272727,45702,8,0.6154382847160258,0.012023211854773133,22.78452995230801,0.004975124378109453,0.0,0,0.8916395581514592,0.004372079354364538,-0.5164688525509304,0.6965174129353234,0.0,0,0.9060671122413951,0.0053079384276396215,-3.1435174173197895,1.0,0.0,0
whale,song,skip,zipf,0.0,23,0.5,8,3,40.0,0.8,1.0,0.05,0.8737096430844121,0,-1.3043584120166276,100.25,0.6374463383941215,205.5090909090909,45546,8,0.6482610548742804,0.010014524894772964,22.512160145290924,0.004975124378109453,0.0,0,0.8986405036318879,0.006903731324121942,-3.611215352539315,1.0,0.0,0,0.9179448822416002,0.004687531558848582,-9.436787486515348,1.0,0.0,0
whale,song,skip,zipf,0.0,24,0.5,8,3,40.0,0.8,1.0,0.05,0.8775727072905237,0,-1.2826421757265691,105.25,0.6258508409883183,200.23636363636365,45763,8,0.5977618032862779,0.011615443847304322,24.089557634010127,0.004975124378109453,0.0,0,0.9006385912569621,0.004091931188287956,-5.636918830027794,1.0,0.0,0,0.9096026446690593,0.004629706112790896,-6.918352180075452,1.0,0.0,0
whale,song,skip,zipf,0.0,25,0.5,8,3,40.0,0.8,1.0,0.05,0.9182368892373836,0,-1.2916362937719092,111.25,0.6202219707755309,198.56363636363636,45865,8,0.618715504501226,0.011634162629499796,25.744988640324284,0.004975124378109453,0.0,0,0.8970108070010991,0.004256823107682814,4.986366992317601,0.004975124378109453,0.0,0,0.9149949749667249,0.00459449584015506,0.7056082720382358,0.22388059701492538,0.0,0
whale,song,skip,zipf,0.0,26,0.5,8,3,40.0,0.8,1.0,0.05,0.8509497220529527,0,-1.2598234795240555,94.875,0.6562534579276244,204.43636363636364,45682,8,0.632745885294534,0.010991688129930186,19.851712874226592,0.004975124378109453,0.0,0,0.8982112390977096,0.004577918506694603,-10.323800429309335,1.0,0.0,0,0.9158873418714566,0.004586337857332653,-14.158926323903806,1.0,0.0,0
whale,song,skip,zipf,0.0,27,0.5,8,3,40.0,0.8,1.0,0.05,0.8717371341127815,0,-1.2810649753745749,101.75,0.5686641812845147,222.1818181818182,46108,8,0.6374010966402327,0.01219214052533346,19.220253981295023,0.004975124378109453,0.0,0,0.8989904672096012,0.0046063889923642016,-5.9164202463135975,1.0,0.0,0,0.9125766367907316,0.0046751315829487074,-8.735476628487053,1.0,0.0,0
whale,song,skip,zipf,0.0,28,0.5,8,3,40.0,0.8,1.0,0.05,0.8848113955557536,0,-1.2344877299088957,112.5,0.6100571202069381,187.38181818181818,45724,8,0.5913820564116213,0.010803598061657375,27.16033468382453,0.004975124378109453,0.0,0,0.8737918948805958,0.008979983599497634,1.2271181292329132,0.07462686567164178,0.0,0,0.9027869585107914,0.0062891499203343556,-2.8581864294438892,0.9950248756218906,0.0,0
whale,song,skip,zipf,0.0,29,0.5,8,3,40.0,0.8,1.0,0.05,0.8866200399846796,0,-1.2784755796746692,114.0,0.5861401308217966,212.54545454545453,45862,8,0.6184781476769826,0.012452330388073925,21.533470760180506,0.004975124378109453,0.0,0,0.8885606798515834,0.004788165145994434,-0.40529927597154625,0.6716417910447762,0.0,0,0.9067907955606054,0.005291631591161074,-3.811821595747169,1.0,0.0,0
whale,song,skip,zipf,0.8,0,0.5,8,3,40.0,0.8,1.0,0.05,0.931116810620265,0,-1.2360174308996783,115.875,0.4658169192633731,164.9090909090909,46157,8,0.6219727492224283,0.009802537363372834,31.537146958802015,0.004975124378109453,0.0,0,0.8974188409298353,0.004066568434668597,8.286586155330719,0.004975124378109453,0.0,0,0.8909146444936556,0.0059935488688916145,6.7075729264962005,0.004975124378109453,0.0,0
