kind,config,sweep,policy,law,level,statistic,auc,lo,hi,r2_zipf,r2_law,cuts_zipf,cuts_law,share_zipf,share_law
finch,sensA,base,skip,lognormal,repeats=1,shuffle_z,0.4666666666666667,0.26666666666666666,0.6844444444444444,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,skip,lognormal,repeats=1,rotate_z,0.5644444444444444,0.35555555555555557,0.7866666666666666,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,skip,lognormal,repeats=1,bigram_z,0.4222222222222222,0.21322222222222223,0.64,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,skip,lognormal,repeats=1,observed_mean_slope,0.4622222222222222,0.24888888888888888,0.6756666666666661,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,skip,lognormal,repeats=1,observed_mean_unit_types,0.6022222222222222,0.391,0.7911111111111111,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,skip,geometric,repeats=1,observed_mean_r2,0.4533333333333333,0.24444444444444444,0.6667777777777771,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,skip,geometric,repeats=1,shuffle_z,0.35555555555555557,0.16,0.5734444444444439,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,skip,geometric,repeats=1,rotate_z,0.5377777777777778,0.3288888888888889,0.7466666666666667,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,skip,geometric,repeats=1,bigram_z,0.5288888888888889,0.30666666666666664,0.7288888888888889,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,skip,geometric,repeats=1,observed_mean_slope,0.7288888888888889,0.5333333333333333,0.8888888888888888,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,skip,geometric,repeats=1,observed_mean_unit_types,0.7288888888888889,0.5377777777777778,0.9023333333333328,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,zero,uniform,repeats=1,observed_mean_r2,0.9733333333333334,0.9066666666666666,1.0,0.8806878257952423,0.8309131805364206,11.120444444444447,10.274444444444445,0.06666666666666667,0.0
finch,sensA,base,zero,uniform,repeats=1,shuffle_z,0.41333333333333333,0.2222222222222222,0.6267777777777772,0.8806878257952423,0.8309131805364206,11.120444444444447,10.274444444444445,0.06666666666666667,0.0
finch,sensA,base,zero,uniform,repeats=1,rotate_z,0.6,0.391,0.7911111111111111,0.8806878257952423,0.8309131805364206,11.120444444444447,10.274444444444445,0.06666666666666667,0.0
finch,sensA,base,zero,uniform,repeats=1,bigram_z,0.3111111111111111,0.12444444444444444,0.5244444444444445,0.8806878257952423,0.8309131805364206,11.120444444444447,10.274444444444445,0.06666666666666667,0.0
finch,sensA,base,zero,uniform,repeats=1,observed_mean_slope,0.07111111111111111,0.0,0.18222222222222223,0.8806878257952423,0.8309131805364206,11.120444444444447,10.274444444444445,0.06666666666666667,0.0
finch,sensA,base,zero,uniform,repeats=1,observed_mean_unit_types,0.0,0.0,0.0,0.8806878257952423,0.8309131805364206,11.120444444444447,10.274444444444445,0.06666666666666667,0.0
finch,sensA,base,zero,lognormal,repeats=1,observed_mean_r2,0.6711111111111111,0.48444444444444446,0.8577777777777778,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,zero,lognormal,repeats=1,shuffle_z,0.4311111111111111,0.22666666666666666,0.6533333333333333,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,zero,lognormal,repeats=1,rotate_z,0.5644444444444444,0.35555555555555557,0.7822222222222223,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,zero,lognormal,repeats=1,bigram_z,0.4266666666666667,0.22666666666666666,0.6444444444444445,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,zero,lognormal,repeats=1,observed_mean_slope,0.4622222222222222,0.2577777777777778,0.68,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,zero,lognormal,repeats=1,observed_mean_unit_types,0.6022222222222222,0.3955,0.8044444444444444,0.8806878257952423,0.8697729473822943,11.120444444444447,10.622222222222224,0.06666666666666667,0.0
finch,sensA,base,zero,geometric,repeats=1,observed_mean_r2,0.4533333333333333,0.24,0.6755555555555556,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,zero,geometric,repeats=1,shuffle_z,0.32,0.1288888888888889,0.52,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,zero,geometric,repeats=1,rotate_z,0.5555555555555556,0.351,0.7644444444444445,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,zero,geometric,repeats=1,bigram_z,0.5288888888888889,0.3198888888888889,0.7422222222222222,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,zero,geometric,repeats=1,observed_mean_slope,0.7288888888888889,0.5376666666666667,0.8933333333333333,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensA,base,zero,geometric,repeats=1,observed_mean_unit_types,0.7288888888888889,0.5287777777777778,0.8977777777777778,0.8806878257952423,0.8828169351172975,11.120444444444447,11.666222222222222,0.06666666666666667,0.06666666666666667
finch,sensB,base,skip,uniform,repeats=2,observed_mean_r2,0.8666666666666667,0.7111111111111111,0.9866666666666667,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,skip,uniform,repeats=2,shuffle_z,0.28,0.11555555555555555,0.48,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,skip,uniform,repeats=2,rotate_z,0.5022222222222222,0.27555555555555555,0.7155555555555555,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,skip,uniform,repeats=2,bigram_z,0.13777777777777778,0.02666666666666667,0.29333333333333333,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,skip,uniform,repeats=2,observed_mean_slope,0.14666666666666667,0.022222222222222223,0.3111111111111111,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,skip,uniform,repeats=2,observed_mean_unit_types,0.022222222222222223,0.0,0.07111111111111111,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,skip,lognormal,repeats=2,observed_mean_r2,0.43555555555555553,0.24,0.6533333333333333,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,skip,lognormal,repeats=2,shuffle_z,0.5511111111111111,0.3422222222222222,0.76,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,skip,lognormal,repeats=2,rotate_z,0.4533333333333333,0.23555555555555555,0.6755555555555556,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,skip,lognormal,repeats=2,bigram_z,0.5066666666666667,0.28444444444444444,0.7288888888888889,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,skip,lognormal,repeats=2,observed_mean_slope,0.5822222222222222,0.36,0.7911111111111111,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,skip,lognormal,repeats=2,observed_mean_unit_types,0.6777777777777778,0.48,0.8577777777777778,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,skip,geometric,repeats=2,observed_mean_r2,0.5377777777777778,0.3333333333333333,0.7377777777777778,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,skip,geometric,repeats=2,shuffle_z,0.5022222222222222,0.28888888888888886,0.72,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,skip,geometric,repeats=2,rotate_z,0.5511111111111111,0.3288888888888889,0.7512222222222216,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,skip,geometric,repeats=2,bigram_z,0.4622222222222222,0.24444444444444444,0.6711111111111111,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,skip,geometric,repeats=2,observed_mean_slope,0.6533333333333333,0.4444444444444444,0.8355555555555556,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,skip,geometric,repeats=2,observed_mean_unit_types,0.62,0.4043333333333333,0.8088888888888889,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,zero,uniform,repeats=2,observed_mean_r2,0.8666666666666667,0.7066666666666667,0.9911111111111112,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,zero,uniform,repeats=2,shuffle_z,0.4222222222222222,0.21766666666666665,0.6444444444444445,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,zero,uniform,repeats=2,rotate_z,0.48,0.2577777777777778,0.6977777777777778,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,zero,uniform,repeats=2,bigram_z,0.14222222222222222,0.02666666666666667,0.29777777777777775,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,zero,uniform,repeats=2,observed_mean_slope,0.14666666666666667,0.022222222222222223,0.3333333333333333,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,zero,uniform,repeats=2,observed_mean_unit_types,0.022222222222222223,0.0,0.08444444444444445,0.8891352267152622,0.8653582183178525,11.454000000000002,11.181777777777777,0.0,0.0
finch,sensB,base,zero,lognormal,repeats=2,observed_mean_r2,0.43555555555555553,0.23555555555555555,0.64,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,zero,lognormal,repeats=2,shuffle_z,0.5244444444444445,0.3154444444444444,0.7422222222222222,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,zero,lognormal,repeats=2,rotate_z,0.4533333333333333,0.25333333333333335,0.6577777777777778,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,zero,lognormal,repeats=2,bigram_z,0.5066666666666667,0.28444444444444444,0.7244444444444444,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,zero,lognormal,repeats=2,observed_mean_slope,0.5822222222222222,0.35555555555555557,0.7822222222222223,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,zero,lognormal,repeats=2,observed_mean_unit_types,0.6777777777777778,0.4666666666666667,0.8688888888888889,0.8891352267152622,0.8937267901254503,11.454000000000002,11.696000000000002,0.0,0.0
finch,sensB,base,zero,geometric,repeats=2,observed_mean_r2,0.5377777777777778,0.3244444444444444,0.76,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,zero,geometric,repeats=2,shuffle_z,0.44,0.22666666666666666,0.6711111111111111,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,zero,geometric,repeats=2,rotate_z,0.5555555555555556,0.3377777777777778,0.7644444444444445,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,zero,geometric,repeats=2,bigram_z,0.4622222222222222,0.25333333333333335,0.6844444444444444,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,zero,geometric,repeats=2,observed_mean_slope,0.6533333333333333,0.4622222222222222,0.8355555555555556,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
finch,sensB,base,zero,geometric,repeats=2,observed_mean_unit_types,0.62,0.4177777777777778,0.8133333333333334,0.8891352267152622,0.8867692459676205,11.454000000000002,11.819555555555555,0.0,0.0
whale,,rep1000,skip,uniform,repeats=1,observed_mean_r2,1.0,1.0,1.0,0.943164289794926,0.8330776872859694,232.16848484848487,203.37212121212121,1.0,0.6666666666666666
whale,,rep1000,skip,uniform,repeats=1,shuffle_z,0.9944444444444445,0.9777777777777777,1.0,0.943164289794926,0.8330776872859694,232.16848484848487,203.37212121212121,1.0,0.6666666666666666
whale,,rep1000,skip,uniform,repeats=1,rotate_z,0.9988888888888889,0.9933333333333333,1.0,0.943164289794926,0.8330776872859694,232.16848484848487,203.37212121212121,1.0,0.6666666666666666
whale,,rep1000,skip,uniform,repeats=1,bigram_z,0.8322222222222222,0.7155555555555555,0.9355555555555556,0.943164289794926,0.8330776872859694,232.16848484848487,203.37212121212121,1.0,0.6666666666666666
whale,,rep1000,skip,uniform,repeats=1,observed_mean_slope,0.0,0.0,0.0,0.943164289794926,0.8330776872859694,232.16848484848487,203.37212121212121,1.0,0.6666666666666666
whale,,rep1000,skip,uniform,repeats=1,observed_mean_unit_types,0.0,0.0,0.0,0.943164289794926,0.8330776872859694,232.16848484848487,203.37212121212121,1.0,0.6666666666666666
whale,,rep1000,skip,lognormal,repeats=1,observed_mean_r2,1.0,1.0,1.0,0.943164289794926,0.9173194459076789,232.16848484848487,225.89878787878789,1.0,1.0
whale,,rep1000,skip,lognormal,repeats=1,shuffle_z,0.6022222222222222,0.4555,0.7444444444444445,0.943164289794926,0.9173194459076789,232.16848484848487,225.89878787878789,1.0,1.0
whale,,rep1000,skip,lognormal,repeats=1,rotate_z,0.61,0.4633333333333333,0.7577777777777778,0.943164289794926,0.9173194459076789,232.16848484848487,225.89878787878789,1.0,1.0
whale,,rep1000,skip,lognormal,repeats=1,bigram_z,0.5,0.3522222222222222,0.6477777777777778,0.943164289794926,0.9173194459076789,232.16848484848487,225.89878787878789,1.0,1.0
whale,,rep1000,skip,lognormal,repeats=1,observed_mean_slope,0.31,0.17666666666666667,0.4489166666666665,0.943164289794926,0.9173194459076789,232.16848484848487,225.89878787878789,1.0,1.0
whale,,rep1000,skip,lognormal,repeats=1,observed_mean_unit_types,0.07333333333333333,0.02,0.1511111111111111,0.943164289794926,0.9173194459076789,232.16848484848487,225.89878787878789,1.0,1.0
whale,,rep1000,skip,geometric,repeats=1,observed_mean_r2,1.0,1.0,1.0,0.943164289794926,0.8924975039714259,232.16848484848487,220.30606060606058,1.0,1.0
whale,,rep1000,skip,geometric,repeats=1,shuffle_z,0.7733333333333333,0.6410833333333333,0.8889166666666665,0.943164289794926,0.8924975039714259,232.16848484848487,220.30606060606058,1.0,1.0
whale,,rep1000,skip,geometric,repeats=1,rotate_z,0.8822222222222222,0.79,0.9622222222222222,0.943164289794926,0.8924975039714259,232.16848484848487,220.30606060606058,1.0,1.0
whale,,rep1000,skip,geometric,repeats=1,bigram_z,0.7477777777777778,0.6121944444444445,0.8622222222222222,0.943164289794926,0.8924975039714259,232.16848484848487,220.30606060606058,1.0,1.0
whale,,rep1000,skip,geometric,repeats=1,observed_mean_slope,0.04,0.0033333333333333335,0.09222222222222222,0.943164289794926,0.8924975039714259,232.16848484848487,220.30606060606058,1.0,1.0
whale,,rep1000,skip,geometric,repeats=1,observed_mean_unit_types,0.0033333333333333335,0.0,0.015555555555555555,0.943164289794926,0.8924975039714259,232.16848484848487,220.30606060606058,1.0,1.0
whale,,rep1000,skip,uniform,repeats=5,observed_mean_r2,1.0,1.0,1.0,0.9340542645671127,0.9028416969257564,155.14181818181817,138.23393939393938,0.0,0.0
whale,,rep1000,skip,uniform,repeats=5,shuffle_z,0.31222222222222223,0.17888888888888888,0.4566944444444443,0.9340542645671127,0.9028416969257564,155.14181818181817,138.23393939393938,0.0,0.0
whale,,rep1000,skip,uniform,repeats=5,rotate_z,0.6033333333333334,0.46444444444444444,0.7355833333333331,0.9340542645671127,0.9028416969257564,155.14181818181817,138.23393939393938,0.0,0.0
whale,,rep1000,skip,uniform,repeats=5,bigram_z,0.0,0.0,0.0,0.9340542645671127,0.9028416969257564,155.14181818181817,138.23393939393938,0.0,0.0
whale,,rep1000,skip,uniform,repeats=5,observed_mean_slope,0.0033333333333333335,0.0,0.013333333333333334,0.9340542645671127,0.9028416969257564,155.14181818181817,138.23393939393938,0.0,0.0
whale,,rep1000,skip,uniform,repeats=5,observed_mean_unit_types,0.0,0.0,0.0,0.9340542645671127,0.9028416969257564,155.14181818181817,138.23393939393938,0.0,0.0
whale,,rep1000,skip,lognormal,repeats=5,observed_mean_r2,0.9433333333333334,0.8755555555555555,0.99,0.9340542645671127,0.9232562709460718,155.14181818181817,147.4127272727273,0.0,0.0
whale,,rep1000,skip,lognormal,repeats=5,shuffle_z,0.3522222222222222,0.21775,0.4888888888888889,0.9340542645671127,0.9232562709460718,155.14181818181817,147.4127272727273,0.0,0.0
whale,,rep1000,skip,lognormal,repeats=5,rotate_z,0.5588888888888889,0.41441666666666666,0.703361111111111,0.9340542645671127,0.9232562709460718,155.14181818181817,147.4127272727273,0.0,0.0
whale,,rep1000,skip,lognormal,repeats=5,bigram_z,0.07222222222222222,0.021111111111111112,0.14,0.9340542645671127,0.9232562709460718,155.14181818181817,147.4127272727273,0.0,0.0
whale,,rep1000,skip,lognormal,repeats=5,observed_mean_slope,0.17888888888888888,0.08333333333333333,0.28444444444444444,0.9340542645671127,0.9232562709460718,155.14181818181817,147.4127272727273,0.0,0.0
whale,,rep1000,skip,lognormal,repeats=5,observed_mean_unit_types,0.024444444444444446,0.0033333333333333335,0.06,0.9340542645671127,0.9232562709460718,155.14181818181817,147.4127272727273,0.0,0.0
whale,,rep1000,skip,geometric,repeats=5,observed_mean_r2,0.9866666666666667,0.96,1.0,0.9340542645671127,0.9178396403158514,155.14181818181817,142.8339393939394,0.0,0.0
whale,,rep1000,skip,geometric,repeats=5,shuffle_z,0.24444444444444444,0.12330555555555556,0.3744722222222221,0.9340542645671127,0.9178396403158514,155.14181818181817,142.8339393939394,0.0,0.0
whale,,rep1000,skip,geometric,repeats=5,rotate_z,0.4311111111111111,0.2866388888888889,0.5766666666666667,0.9340542645671127,0.9178396403158514,155.14181818181817,142.8339393939394,0.0,0.0
whale,,rep1000,skip,geometric,repeats=5,bigram_z,0.0,0.0,0.0,0.9340542645671127,0.9178396403158514,155.14181818181817,142.8339393939394,0.0,0.0
whale,,rep1000,skip,geometric,repeats=5,observed_mean_slope,0.04,0.005555555555555556,0.09555555555555556,0.9340542645671127,0.9178396403158514,155.14181818181817,142.8339393939394,0.0,0.0
whale,,rep1000,skip,geometric,repeats=5,observed_mean_unit_types,0.0,0.0,0.0,0.9340542645671127,0.9178396403158514,155.14181818181817,142.8339393939394,0.0,0.0
whale,,sigma0.5,skip,lognormal,repeats=1,observed_mean_r2,1.0,1.0,1.0,0.943164289794926,0.8714878034982253,232.16848484848487,212.15454545454548,1.0,1.0
whale,,sigma0.5,skip,lognormal,repeats=1,shuffle_z,0.8,0.6766666666666666,0.9022222222222223,0.943164289794926,0.8714878034982253,232.16848484848487,212.15454545454548,1.0,1.0
whale,,sigma0.5,skip,lognormal,repeats=1,rotate_z,0.9166666666666666,0.8411111111111111,0.9755555555555555,0.943164289794926,0.8714878034982253,232.16848484848487,212.15454545454548,1.0,1.0
whale,,sigma0.5,skip,lognormal,repeats=1,bigram_z,0.7455555555555555,0.6099444444444444,0.87,0.943164289794926,0.8714878034982253,232.16848484848487,212.15454545454548,1.0,1.0
whale,,sigma0.5,skip,lognormal,repeats=1,observed_mean_slope,0.0,0.0,0.0,0.943164289794926,0.8714878034982253,232.16848484848487,212.15454545454548,1.0,1.0
whale,,sigma0.5,skip,lognormal,repeats=1,observed_mean_unit_types,0.0,0.0,0.0,0.943164289794926,0.8714878034982253,232.16848484848487,212.15454545454548,1.0,1.0
whale,,sigma0.5,skip,lognormal,repeats=5,observed_mean_r2,1.0,1.0,1.0,0.9340542645671127,0.9111797029406153,155.14181818181817,138.52,0.0,0.0
whale,,sigma0.5,skip,lognormal,repeats=5,shuffle_z,0.2411111111111111,0.13333333333333333,0.373361111111111,0.9340542645671127,0.9111797029406153,155.14181818181817,138.52,0.0,0.0
whale,,sigma0.5,skip,lognormal,repeats=5,rotate_z,0.4822222222222222,0.3333333333333333,0.6277777777777778,0.9340542645671127,0.9111797029406153,155.14181818181817,138.52,0.0,0.0
whale,,sigma0.5,skip,lognormal,repeats=5,bigram_z,0.0,0.0,0.0,0.9340542645671127,0.9111797029406153,155.14181818181817,138.52,0.0,0.0
whale,,sigma0.5,skip,lognormal,repeats=5,observed_mean_slope,0.0033333333333333335,0.0,0.013333333333333334,0.9340542645671127,0.9111797029406153,155.14181818181817,138.52,0.0,0.0
whale,,sigma0.5,skip,lognormal,repeats=5,observed_mean_unit_types,0.0,0.0,0.0,0.9340542645671127,0.9111797029406153,155.14181818181817,138.52,0.0,0.0
whale,,sigma1.5,skip,lognormal,repeats=1,observed_mean_r2,0.5966666666666667,0.44555555555555554,0.7389166666666666,0.943164289794926,0.9409654809428506,232.16848484848487,236.63333333333335,1.0,0.9666666666666667
whale,,sigma1.5,skip,lognormal,repeats=1,shuffle_z,0.3811111111111111,0.23666666666666666,0.5355833333333332,0.943164289794926,0.9409654809428506,232.16848484848487,236.63333333333335,1.0,0.9666666666666667
whale,,sigma1.5,skip,lognormal,repeats=1,rotate_z,0.6266666666666667,0.48330555555555554,0.7655833333333332,0.943164289794926,0.9409654809428506,232.16848484848487,236.63333333333335,1.0,0.9666666666666667
whale,,sigma1.5,skip,lognormal,repeats=1,bigram_z,0.8688888888888889,0.76,0.9522222222222222,0.943164289794926,0.9409654809428506,232.16848484848487,236.63333333333335,1.0,0.9666666666666667
whale,,sigma1.5,skip,lognormal,repeats=1,observed_mean_slope,1.0,1.0,1.0,0.943164289794926,0.9409654809428506,232.16848484848487,236.63333333333335,1.0,0.9666666666666667
whale,,sigma1.5,skip,lognormal,repeats=1,observed_mean_unit_types,0.9966666666666667,0.9866666666666667,1.0,0.943164289794926,0.9409654809428506,232.16848484848487,236.63333333333335,1.0,0.9666666666666667
whale,,sigma1.5,skip,lognormal,repeats=5,observed_mean_r2,0.5466666666666666,0.4066388888888889,0.6977777777777778,0.9340542645671127,0.9332061321193537,155.14181818181817,153.4539393939394,0.0,0.0
whale,,sigma1.5,skip,lognormal,repeats=5,shuffle_z,0.39222222222222225,0.25552777777777774,0.5422222222222223,0.9340542645671127,0.9332061321193537,155.14181818181817,153.4539393939394,0.0,0.0
whale,,sigma1.5,skip,lognormal,repeats=5,rotate_z,0.5066666666666667,0.36330555555555555,0.6466944444444442,0.9340542645671127,0.9332061321193537,155.14181818181817,153.4539393939394,0.0,0.0
whale,,sigma1.5,skip,lognormal,repeats=5,bigram_z,0.49666666666666665,0.34444444444444444,0.6422222222222222,0.9340542645671127,0.9332061321193537,155.14181818181817,153.4539393939394,0.0,0.0
whale,,sigma1.5,skip,lognormal,repeats=5,observed_mean_slope,0.7788888888888889,0.6588333333333333,0.8889166666666665,0.9340542645671127,0.9332061321193537,155.14181818181817,153.4539393939394,0.0,0.0
whale,,sigma1.5,skip,lognormal,repeats=5,observed_mean_unit_types,0.8977777777777778,0.7955555555555556,0.9744444444444444,0.9340542645671127,0.9332061321193537,155.14181818181817,153.4539393939394,0.0,0.0
whale,,sigma2,skip,lognormal,repeats=1,observed_mean_r2,0.22333333333333333,0.1066388888888889,0.3488888888888889,0.943164289794926,0.9479554521041844,232.16848484848487,231.32545454545456,1.0,0.9333333333333333
whale,,sigma2,skip,lognormal,repeats=1,shuffle_z,0.6466666666666666,0.5033055555555556,0.7844444444444445,0.943164289794926,0.9479554521041844,232.16848484848487,231.32545454545456,1.0,0.9333333333333333
whale,,sigma2,skip,lognormal,repeats=1,rotate_z,0.8666666666666667,0.7633333333333333,0.9477777777777778,0.943164289794926,0.9479554521041844,232.16848484848487,231.32545454545456,1.0,0.9333333333333333
whale,,sigma2,skip,lognormal,repeats=1,bigram_z,0.9844444444444445,0.9588888888888889,1.0,0.943164289794926,0.9479554521041844,232.16848484848487,231.32545454545456,1.0,0.9333333333333333
whale,,sigma2,skip,lognormal,repeats=1,observed_mean_slope,1.0,1.0,1.0,0.943164289794926,0.9479554521041844,232.16848484848487,231.32545454545456,1.0,0.9333333333333333
whale,,sigma2,skip,lognormal,repeats=1,observed_mean_unit_types,1.0,1.0,1.0,0.943164289794926,0.9479554521041844,232.16848484848487,231.32545454545456,1.0,0.9333333333333333
whale,,sigma2,skip,lognormal,repeats=5,observed_mean_r2,0.1988888888888889,0.09886111111111111,0.3166944444444443,0.9340542645671127,0.9394778456680756,155.14181818181817,153.71575757575755,0.0,0.0
whale,,sigma2,skip,lognormal,repeats=5,shuffle_z,0.7188888888888889,0.59,0.8377777777777777,0.9340542645671127,0.9394778456680756,155.14181818181817,153.71575757575755,0.0,0.0
whale,,sigma2,skip,lognormal,repeats=5,rotate_z,0.5722222222222222,0.42777777777777776,0.7077777777777777,0.9340542645671127,0.9394778456680756,155.14181818181817,153.71575757575755,0.0,0.0
whale,,sigma2,skip,lognormal,repeats=5,bigram_z,0.9111111111111111,0.8366666666666667,0.9677777777777777,0.9340542645671127,0.9394778456680756,155.14181818181817,153.71575757575755,0.0,0.0
whale,,sigma2,skip,lognormal,repeats=5,observed_mean_slope,0.9611111111111111,0.9133333333333333,0.9933333333333333,0.9340542645671127,0.9394778456680756,155.14181818181817,153.71575757575755,0.0,0.0
whale,,sigma2,skip,lognormal,repeats=5,observed_mean_unit_types,1.0,1.0,1.0,0.9340542645671127,0.9394778456680756,155.14181818181817,153.71575757575755,0.0,0.0
song,,ppc20,skip,uniform,stickiness=0,observed_mean_r2,1.0,1.0,1.0,0.8977454455873861,0.7672517324049161,198.78727272727266,229.50424242424242,0.0,0.0
song,,ppc20,skip,uniform,stickiness=0,shuffle_z,0.9933333333333333,0.9777777777777777,1.0,0.8977454455873861,0.7672517324049161,198.78727272727266,229.50424242424242,0.0,0.0
song,,ppc20,skip,uniform,stickiness=0,rotate_z,0.99,0.9666666666666667,1.0,0.8977454455873861,0.7672517324049161,198.78727272727266,229.50424242424242,0.0,0.0
song,,ppc20,skip,uniform,stickiness=0,bigram_z,0.9377777777777778,0.8622222222222222,0.9911111111111112,0.8977454455873861,0.7672517324049161,198.78727272727266,229.50424242424242,0.0,0.0
song,,ppc20,skip,uniform,stickiness=0,observed_mean_slope,0.7988888888888889,0.6788611111111111,0.9011388888888887,0.8977454455873861,0.7672517324049161,198.78727272727266,229.50424242424242,0.0,0.0
song,,ppc20,skip,uniform,stickiness=0,observed_mean_unit_types,0.96,0.9133333333333333,0.9944444444444445,0.8977454455873861,0.7672517324049161,198.78727272727266,229.50424242424242,0.0,0.0
