regime,undefined_policy,law,mean_repeats,dataset,threshold,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
finch,skip,uniform,1.0,11,0.5,0.8450818459211884,0,-0.6532477974380707,61.03333333333333,0.6396774111574544,10.536666666666667,11712,30,0.42993799002020866,0.024355556013167107,17.045139748669445,0.004975124378109453,0.09283333333333334,0,0.7271885514967897,0.008024162790537354,14.692285974485284,0.004975124378109453,0.0,0,0.7898817832424548,0.011625153379856642,4.7483298391899815,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,12,0.5,0.815265015778744,0,-0.5847746579372022,61.266666666666666,0.564510346762808,9.656666666666666,13182,30,0.46488474943652763,0.022489038633212586,15.580046442036998,0.004975124378109453,0.06016666666666667,0,0.6558627215383239,0.011296364248042109,14.110937885881977,0.004975124378109453,0.0023333333333333335,0,0.7234409104634396,0.015723744320801824,5.8398370923537035,0.004975124378109453,0.00016666666666666666,0
finch,skip,uniform,1.0,13,0.5,0.8548722375855742,0,-0.6563867337974243,60.63333333333333,0.6638168911852179,10.586666666666666,12178,30,0.44449728346309847,0.0226343391176147,18.130635579419682,0.004975124378109453,0.09216666666666666,0,0.7125300334503322,0.009029115064677051,15.764801214252024,0.004975124378109453,0.0,0,0.7788060604515156,0.013071211697164097,5.819366933714475,0.004975124378109453,0.0,0
finch,skip,uniform,1.0,14,0.5,0.7983658313990944,0,-0.542857603698866,63.06666666666667,0.5614552126030875,9.35,11951,30,0.492685640301447,0.023828865581277378,12.828147024247096,0.004975124378109453,0.09566666666666666,0,0.6713253904516182,0.010959283206014614,11.592039238273777,0.004975124378109453,0.0005,0,0.7543731057734507,0.015414760620271332,2.8539350502654353,0.004975124378109453,0.00016666666666666666,0
finch,skip,lognormal,1.0,0,0.5,0.8278680496377656,0,-0.6025295220529621,56.9,0.5549275859143159,9.37,12588,30,0.49358897084124187,0.02064489657643229,16.191850492393776,0.004975124378109453,0.024666666666666667,0,0.6697038969493033,0.011553699762092615,13.689480940762778,0.004975124378109453,0.0,0,0.7792499460350135,0.013363320690462033,3.638175325497718,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,1,0.5,0.8595526986076346,0,-0.6830350853240099,54.13333333333333,0.601472393195116,9.906666666666666,12020,30,0.5243205965797219,0.022436452578391962,14.94140398784642,0.004975124378109453,0.02266666666666667,0,0.7280117354052967,0.008791660033369753,14.9620165819719,0.004975124378109453,0.0,0,0.8264089346389184,0.010974908767625906,3.0199580397865917,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,2,0.5,0.9020199525894715,0,-0.7720069333569498,53.9,0.6240106179498595,11.593333333333334,12325,30,0.5611102791468205,0.02169259355979552,15.71548706257439,0.004975124378109453,0.094,0,0.7880896298234625,0.006823747814846632,16.69615083343605,0.004975124378109453,0.0,0,0.8562927305177436,0.008162122737861292,5.602368837167205,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,3,0.5,0.8790597713875831,0,-0.7781348346897968,47.733333333333334,0.580676590142325,10.106666666666667,12189,30,0.7046454396914599,0.013881964702099922,12.564095604546493,0.004975124378109453,0.0105,0,0.7653671043602808,0.009107577785586629,12.483304529907919,0.004975124378109453,0.0021666666666666666,0,0.8470185153309182,0.009959925409427329,3.2170176722746313,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,4,0.5,0.8907323895563661,0,-0.683036425771666,56.5,0.5788564511321143,10.37,12625,30,0.533591633014812,0.021769402558918204,16.40562967104696,0.004975124378109453,0.07566666666666666,0,0.7289586277263673,0.009289891792286646,17.413955452561762,0.004975124378109453,0.0,0,0.8440791182653744,0.009019320875906366,5.172592474852323,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,5,0.5,0.8889785059340165,0,-0.8112278764833298,48.43333333333333,0.6525453471797827,11.45,12993,30,0.595767705323303,0.018222750061192304,16.090370532773957,0.004975124378109453,0.021833333333333333,0,0.7813268653071204,0.007604569325548133,14.156178478803817,0.004975124378109453,0.0,0,0.8410023187604528,0.010216077172633922,4.696145728233021,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,6,0.5,0.8514196785457548,0,-0.712510924871971,55.13333333333333,0.6149540874950165,10.87,12758,30,0.604686888191143,0.017682899981680333,13.953185880722593,0.004975124378109453,0.006166666666666667,0,0.7412506443262841,0.00876787957358599,12.565071554057916,0.004975124378109453,0.0,0,0.8161451936444014,0.011062778282547849,3.188573792263459,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,7,0.5,0.850496236417472,0,-0.6650473187860798,56.2,0.5394612897457038,10.053333333333333,12080,30,0.6214397976795312,0.016984756764284438,13.486000530758314,0.004975124378109453,0.0023333333333333335,0,0.7397265839837194,0.009231408937975518,11.999214115418093,0.004975124378109453,0.0,0,0.8047510830366886,0.010693310883516691,4.277922327246433,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,8,0.5,0.8777664704747524,0,-0.8126686740740786,50.833333333333336,0.6308263352935094,12.116666666666667,13054,30,0.5037072649241844,0.02041169381272464,18.325730778764658,0.004975124378109453,0.03933333333333333,0,0.7747847379972942,0.008502950028687386,12.111294566005546,0.004975124378109453,0.0003333333333333333,0,0.8233199763468056,0.011350329996378578,4.796908472733252,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,9,0.5,0.8806018918347397,0,-0.7783784898660246,53.6,0.6864739556532087,11.476666666666667,12565,30,0.499539787227435,0.019841612652607553,19.20519825071911,0.004975124378109453,0.03983333333333333,0,0.7721814247562377,0.007410635549106032,14.63038714561817,0.004975124378109453,0.0,0,0.8504690768032944,0.0083565054840038,3.6059109982188295,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,10,0.5,0.8645592060396647,0,-0.6561323498540826,52.46666666666667,0.5604594906073864,9.306666666666667,13067,30,0.5418466004431114,0.02285161783270946,14.122090083907644,0.004975124378109453,0.08633333333333333,0,0.7135738474667264,0.011045393629081055,13.669531720029784,0.004975124378109453,0.0,0,0.808507916268386,0.011580463693427516,4.840159362797414,0.004975124378109453,0.0003333333333333333,0
finch,skip,lognormal,1.0,11,0.5,0.8792367895958966,0,-0.7634007793613934,53.833333333333336,0.6453810051485149,11.52,13128,30,0.4897752105200554,0.021538958697101856,18.081727373767823,0.004975124378109453,0.03183333333333333,0,0.7682853813385954,0.00679679292484763,16.324082473027307,0.004975124378109453,0.0,0,0.8388915046029857,0.010614824218501958,3.800843439553889,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,12,0.5,0.8741123236245585,0,-0.6817640490991402,55.7,0.5844966773473395,10.146666666666667,12456,30,0.5441137598293863,0.01986184841336323,16.61469551711744,0.004975124378109453,0.0225,0,0.7618882396780955,0.008085800562789435,13.879155573402862,0.004975124378109453,0.0,0,0.8271129960690115,0.009644403962596929,4.873222620891921,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,13,0.5,0.8506964251177548,0,-0.6282773446892583,57.233333333333334,0.5923088949852923,9.693333333333333,11674,30,0.5441713266644015,0.021093138324758218,14.531981620466942,0.004975124378109453,0.03233333333333333,0,0.7035197719565528,0.010072238550753398,14.612109554354552,0.004975124378109453,0.0,0,0.7993460742182086,0.011992912808533786,4.281724691853582,0.004975124378109453,0.0,0
finch,skip,lognormal,1.0,14,0.5,0.8694938213709817,0,-0.7536877986777554,55.333333333333336,0.5999914537829324,11.353333333333333,13492,30,0.5331466643485598,0.019174329961305546,17.541533795505867,0.004975124378109453,0.027666666666666666,0,0.7488477946961354,0.008554062936949621,14.103944238440304,0.004975124378109453,0.0,0,0.8097864625529059,0.012177569278558875,4.903060491982009,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,0,0.5,0.8740025139733878,0,-0.6989681313953964,54.9,0.5960649223677563,10.466666666666667,12350,30,0.5171936082030669,0.020903959287391846,17.068962911037097,0.004975124378109453,0.0195,0,0.7391171394418637,0.008941487294180855,15.085339842657701,0.004975124378109453,0.001,0,0.8216805354388624,0.01165412620299394,4.489566838660445,0.004975124378109453,0.00016666666666666666,0
finch,skip,geometric,1.0,1,0.5,0.8872659598461197,0,-0.7691682498292252,55.56666666666667,0.6140164709384824,11.726666666666667,12818,30,0.5150140114060562,0.019483243705105898,19.10626146623156,0.004975124378109453,0.0335,0,0.7910295615030344,0.006487202984535365,14.834806090159372,0.004975124378109453,0.0,0,0.8296028508112069,0.010166796061366657,5.671709030736818,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,2,0.5,0.8740694012149818,0,-0.8162617432649777,50.53333333333333,0.6438833518226624,11.876666666666667,12099,30,0.6036546496615809,0.01806943406256182,14.965313834243155,0.004975124378109453,0.019333333333333334,0,0.7643885406604763,0.009029974065112157,12.146309586675779,0.004975124378109453,0.00016666666666666666,0,0.8619348675093405,0.009028290078086879,1.3440566929826283,0.09950248756218906,0.00016666666666666666,0
finch,skip,geometric,1.0,3,0.5,0.8869320321745858,0,-0.8644920240054639,50.5,0.612201024469516,13.02,12142,30,0.5536382522281246,0.021459971111291148,15.530951939217616,0.004975124378109453,0.008833333333333334,0,0.8302375206640344,0.005427071508946256,10.446612213805054,0.004975124378109453,0.0,0,0.8773062742433574,0.00797180101908166,1.2074759402784634,0.12437810945273632,0.0,0
finch,skip,geometric,1.0,4,0.5,0.8633029208280113,0,-0.7210763064342783,55.36666666666667,0.5989426659472697,10.923333333333334,12514,30,0.5051216256853993,0.02105387761989093,17.012604595184666,0.004975124378109453,0.03333333333333333,0,0.771727135198584,0.007470386316150142,12.25850735877616,0.004975124378109453,0.0,0,0.8305380003488432,0.011212120338281761,2.9222769191388553,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,5,0.5,0.8616974773508768,0,-0.6581886587363359,57.0,0.5342081864485272,10.076666666666666,12834,30,0.6587817847253723,0.016517653043003507,12.28477751029253,0.004975124378109453,0.003,0,0.7343027644403065,0.008433920128370173,15.105041424572851,0.004975124378109453,0.0,0,0.7752086887354044,0.013702914282801803,6.311707628794144,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,6,0.5,0.8830507389971337,0,-0.7445927594303449,54.2,0.6151340110072177,11.143333333333333,12551,30,0.4719687822136549,0.022750259570524112,18.069330396391976,0.004975124378109453,0.0555,0,0.7655335306377308,0.0072904523404243365,16.11933016937642,0.004975124378109453,0.0,0,0.8477482985008163,0.009142636829645499,3.86129747403367,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,7,0.5,0.8735952558211306,0,-0.7608397238636564,54.86666666666667,0.6334384993547882,11.453333333333333,13193,30,0.5461714169134481,0.020189874867399184,16.21722972817318,0.004975124378109453,0.008666666666666666,0,0.7664068519685773,0.007225280279217732,14.835189738017808,0.004975124378109453,0.0,0,0.828133642478349,0.010967566611175747,4.145095713068851,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,8,0.5,0.8874566996205325,0,-0.7606045257389107,54.0,0.6060788436695927,11.366666666666667,12843,30,0.5526247304408037,0.02065068761800515,16.21408329705166,0.004975124378109453,0.074,0,0.775783837833871,0.00648480120640769,17.220707039765017,0.004975124378109453,0.0,0,0.8370337568580335,0.009945659100337133,5.069844266106991,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,9,0.5,0.9182837417691637,0,-0.8568709020165282,54.666666666666664,0.6418402567657864,13.406666666666666,14050,30,0.5525035335291889,0.017962307299496487,20.363765196814565,0.004975124378109453,0.038,0,0.8218660986430143,0.004862988227058461,19.826830463965738,0.004975124378109453,0.0,0,0.8597164924835927,0.007990461710696896,7.32964519524154,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,10,0.5,0.8916399559261753,0,-0.8020277724525658,52.43333333333333,0.662203350477692,11.763333333333334,12981,30,0.5018078893891491,0.0202408123374891,19.259704602616033,0.004975124378109453,0.0115,0,0.7749129717972528,0.007452430666675075,15.662941307309145,0.004975124378109453,0.0,0,0.8367897701459259,0.010072067057679754,5.4457724979528574,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,11,0.5,0.8946324353354308,0,-0.8033538524474468,54.03333333333333,0.6071948413053504,12.213333333333333,12688,30,0.5898890752554604,0.019697153535632776,15.47144157295012,0.004975124378109453,0.043333333333333335,0,0.8119610540099808,0.005560241849219877,14.868306733285198,0.004975124378109453,0.0,0,0.8697804739739038,0.008107623112006034,3.0652585866658515,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,12,0.5,0.8880685965131453,0,-0.8057866492659173,53.86666666666667,0.5782785357869057,12.483333333333333,11983,30,0.5222173419115288,0.022888550895450707,15.984028708184079,0.004975124378109453,0.04766666666666667,0,0.805006835373733,0.005629472976458267,14.754802356591096,0.004975124378109453,0.0,0,0.8678985555574079,0.008694662653872027,2.3198186932249727,0.014925373134328358,0.0,0
finch,skip,geometric,1.0,13,0.5,0.871971484933235,0,-0.7731613962192051,52.1,0.6255485200888612,11.486666666666666,11455,30,0.5515932080178598,0.01955862570236155,16.380408408587314,0.004975124378109453,0.011666666666666667,0,0.7861431646909813,0.007614974055147416,11.270993127578304,0.004975124378109453,0.0,0,0.8479857519353665,0.009890775490373637,2.425060908642902,0.004975124378109453,0.0,0
finch,skip,geometric,1.0,14,0.5,0.8862848124555511,0,-0.7924073688661317,52.666666666666664,0.637740206664335,11.586666666666666,11981,30,0.5054731614221442,0.022614745294346802,16.839086448990503,0.004975124378109453,0.0335,0,0.7868342407299245,0.0077694066080318215,12.800278932861758,0.004975124378109453,0.0,0,0.8535169884942598,0.010143685101305292,3.230366837499197,0.004975124378109453,0.0,0
